
[MeshData]

UVêî : 35646

UVî‘çÜ0 : { 0.555874, 0.477615 }
UVî‘çÜ107 : { 0.413537, 0.965906 }
UVî‘çÜ108 : { 0.604994, 0.751322 }
UVî‘çÜ109 : { 0.605609, 0.750977 }
UVî‘çÜ110 : { 0.604485, 0.750177 }
UVî‘çÜ111 : { 0.605609, 0.750977 }
UVî‘çÜ112 : { 0.604994, 0.751322 }
UVî‘çÜ113 : { 0.607751, 0.754069 }
UVî‘çÜ114 : { 0.416444, 0.962091 }
UVî‘çÜ115 : { 0.413863, 0.965411 }
UVî‘çÜ116 : { 0.416862, 0.962164 }
UVî‘çÜ117 : { 0.413863, 0.965411 }
UVî‘çÜ118 : { 0.416444, 0.962091 }
UVî‘çÜ119 : { 0.413636, 0.96533 }
UVî‘çÜ120 : { 0.413537, 0.965906 }
UVî‘çÜ121 : { 0.414075, 0.96533 }
UVî‘çÜ122 : { 0.413863, 0.965411 }
UVî‘çÜ123 : { 0.413863, 0.965411 }
UVî‘çÜ124 : { 0.413162, 0.966235 }
UVî‘çÜ125 : { 0.413537, 0.965906 }
UVî‘çÜ126 : { 0.416444, 0.962091 }
UVî‘çÜ127 : { 0.419253, 0.958852 }
UVî‘çÜ128 : { 0.418644, 0.958788 }
UVî‘çÜ129 : { 0.418644, 0.958788 }
UVî‘çÜ130 : { 0.416027, 0.962018 }
UVî‘çÜ131 : { 0.416444, 0.962091 }
UVî‘çÜ132 : { 0.600038, 0.727232 }
UVî‘çÜ133 : { 0.601041, 0.735777 }
UVî‘çÜ134 : { 0.60257, 0.735322 }
UVî‘çÜ135 : { 0.601041, 0.735777 }
UVî‘çÜ136 : { 0.600038, 0.727232 }
UVî‘çÜ137 : { 0.598199, 0.727361 }
UVî‘çÜ138 : { 0.596361, 0.72749 }
UVî‘çÜ139 : { 0.599512, 0.736232 }
UVî‘çÜ140 : { 0.598199, 0.727361 }
UVî‘çÜ141 : { 0.601041, 0.735777 }
UVî‘çÜ142 : { 0.598199, 0.727361 }
UVî‘çÜ143 : { 0.599512, 0.736232 }
UVî‘çÜ144 : { 0.598302, 0.736369 }
UVî‘çÜ145 : { 0.601287, 0.742057 }
UVî‘çÜ146 : { 0.599512, 0.736232 }
UVî‘çÜ147 : { 0.599512, 0.736232 }
UVî‘çÜ148 : { 0.601287, 0.742057 }
UVî‘çÜ149 : { 0.602295, 0.741918 }
UVî‘çÜ150 : { 0.604273, 0.747745 }
UVî‘çÜ151 : { 0.601287, 0.742057 }
UVî‘çÜ152 : { 0.603467, 0.747886 }
UVî‘çÜ153 : { 0.60028, 0.742196 }
UVî‘çÜ154 : { 0.603467, 0.747886 }
UVî‘çÜ155 : { 0.601287, 0.742057 }
UVî‘çÜ156 : { 0.604485, 0.750177 }
UVî‘çÜ157 : { 0.603467, 0.747886 }
UVî‘çÜ158 : { 0.602853, 0.748231 }
UVî‘çÜ159 : { 0.605609, 0.750977 }
UVî‘çÜ160 : { 0.603467, 0.747886 }
UVî‘çÜ161 : { 0.604485, 0.750177 }
UVî‘çÜ162 : { 0.414075, 0.96533 }
UVî‘çÜ163 : { 0.413537, 0.965906 }
UVî‘çÜ164 : { 0.414287, 0.965248 }
UVî‘çÜ165 : { 0.413374, 0.966153 }
UVî‘çÜ166 : { 0.414287, 0.965248 }
UVî‘çÜ167 : { 0.413537, 0.965906 }
UVî‘çÜ168 : { 0.413686, 0.96643 }
UVî‘çÜ169 : { 0.413374, 0.966153 }
UVî‘çÜ170 : { 0.412461, 0.967058 }
UVî‘çÜ171 : { 0.413374, 0.966153 }
UVî‘çÜ172 : { 0.413686, 0.96643 }
UVî‘çÜ173 : { 0.413886, 0.966036 }
UVî‘çÜ174 : { 0.604485, 0.750177 }
UVî‘çÜ175 : { 0.602853, 0.748231 }
UVî‘çÜ176 : { 0.602238, 0.748576 }
UVî‘çÜ177 : { 0.602238, 0.748576 }
UVî‘çÜ178 : { 0.604994, 0.751322 }
UVî‘çÜ179 : { 0.604485, 0.750177 }
UVî‘çÜ180 : { 0.604994, 0.751322 }
UVî‘çÜ181 : { 0.60452, 0.751688 }
UVî‘çÜ182 : { 0.607751, 0.754069 }
UVî‘çÜ183 : { 0.60452, 0.751688 }
UVî‘çÜ184 : { 0.604994, 0.751322 }
UVî‘çÜ185 : { 0.603759, 0.750651 }
UVî‘çÜ186 : { 0.419253, 0.958852 }
UVî‘çÜ187 : { 0.416862, 0.962164 }
UVî‘çÜ188 : { 0.419861, 0.958916 }
UVî‘çÜ189 : { 0.416862, 0.962164 }
UVî‘çÜ190 : { 0.419253, 0.958852 }
UVî‘çÜ191 : { 0.416444, 0.962091 }
UVî‘çÜ192 : { 0.416862, 0.962164 }
UVî‘çÜ193 : { 0.414075, 0.96533 }
UVî‘çÜ194 : { 0.417133, 0.961943 }
UVî‘çÜ195 : { 0.414075, 0.96533 }
UVî‘çÜ196 : { 0.416862, 0.962164 }
UVî‘çÜ197 : { 0.413863, 0.965411 }
UVî‘çÜ198 : { 0.423429, 0.948536 }
UVî‘çÜ199 : { 0.419543, 0.957962 }
UVî‘çÜ200 : { 0.42444, 0.948403 }
UVî‘çÜ201 : { 0.419543, 0.957962 }
UVî‘çÜ202 : { 0.423429, 0.948536 }
UVî‘çÜ203 : { 0.419015, 0.958033 }
UVî‘çÜ204 : { 0.595358, 0.718946 }
UVî‘çÜ205 : { 0.598199, 0.727361 }
UVî‘çÜ206 : { 0.597506, 0.719142 }
UVî‘çÜ207 : { 0.600038, 0.727232 }
UVî‘çÜ208 : { 0.597506, 0.719142 }
UVî‘çÜ209 : { 0.598199, 0.727361 }
UVî‘çÜ210 : { 0.595358, 0.718946 }
UVî‘çÜ211 : { 0.596361, 0.72749 }
UVî‘çÜ212 : { 0.598199, 0.727361 }
UVî‘çÜ213 : { 0.596361, 0.72749 }
UVî‘çÜ214 : { 0.595358, 0.718946 }
UVî‘çÜ215 : { 0.59321, 0.718749 }
UVî‘çÜ216 : { 0.596361, 0.72749 }
UVî‘çÜ217 : { 0.598302, 0.736369 }
UVî‘çÜ218 : { 0.599512, 0.736232 }
UVî‘çÜ219 : { 0.598302, 0.736369 }
UVî‘çÜ220 : { 0.596361, 0.72749 }
UVî‘çÜ221 : { 0.59458, 0.727337 }
UVî‘çÜ222 : { 0.598302, 0.736369 }
UVî‘çÜ223 : { 0.60028, 0.742196 }
UVî‘çÜ224 : { 0.601287, 0.742057 }
UVî‘çÜ225 : { 0.60028, 0.742196 }
UVî‘çÜ226 : { 0.598302, 0.736369 }
UVî‘çÜ227 : { 0.597092, 0.736507 }
UVî‘çÜ228 : { 0.602853, 0.748231 }
UVî‘çÜ229 : { 0.60028, 0.742196 }
UVî‘çÜ230 : { 0.599047, 0.742332 }
UVî‘çÜ231 : { 0.60028, 0.742196 }
UVî‘çÜ232 : { 0.602853, 0.748231 }
UVî‘çÜ233 : { 0.603467, 0.747886 }
UVî‘çÜ234 : { 0.414287, 0.965248 }
UVî‘çÜ235 : { 0.417404, 0.961721 }
UVî‘çÜ236 : { 0.417133, 0.961943 }
UVî‘çÜ237 : { 0.414287, 0.965248 }
UVî‘çÜ238 : { 0.417133, 0.961943 }
UVî‘çÜ239 : { 0.414075, 0.96533 }
UVî‘çÜ240 : { 0.413886, 0.966036 }
UVî‘çÜ241 : { 0.414599, 0.965525 }
UVî‘çÜ242 : { 0.414287, 0.965248 }
UVî‘çÜ243 : { 0.414287, 0.965248 }
UVî‘çÜ244 : { 0.413374, 0.966153 }
UVî‘çÜ245 : { 0.413886, 0.966036 }
UVî‘çÜ246 : { 0.413686, 0.96643 }
UVî‘çÜ247 : { 0.413774, 0.966754 }
UVî‘çÜ248 : { 0.414153, 0.966437 }
UVî‘çÜ249 : { 0.413774, 0.966754 }
UVî‘çÜ250 : { 0.413686, 0.96643 }
UVî‘çÜ251 : { 0.412461, 0.967058 }
UVî‘çÜ252 : { 0.413686, 0.96643 }
UVî‘çÜ253 : { 0.414911, 0.965801 }
UVî‘çÜ254 : { 0.413886, 0.966036 }
UVî‘çÜ255 : { 0.413886, 0.966036 }
UVî‘çÜ256 : { 0.414911, 0.965801 }
UVî‘çÜ257 : { 0.414599, 0.965525 }
UVî‘çÜ258 : { 0.601764, 0.748942 }
UVî‘çÜ259 : { 0.603759, 0.750651 }
UVî‘çÜ260 : { 0.602238, 0.748576 }
UVî‘çÜ261 : { 0.604994, 0.751322 }
UVî‘çÜ262 : { 0.602238, 0.748576 }
UVî‘çÜ263 : { 0.603759, 0.750651 }
UVî‘çÜ264 : { 0.602853, 0.748231 }
UVî‘çÜ265 : { 0.599047, 0.742332 }
UVî‘çÜ266 : { 0.602238, 0.748576 }
UVî‘çÜ267 : { 0.597814, 0.742467 }
UVî‘çÜ268 : { 0.602238, 0.748576 }
UVî‘çÜ269 : { 0.599047, 0.742332 }
UVî‘çÜ270 : { 0.603759, 0.750651 }
UVî‘çÜ271 : { 0.601764, 0.748942 }
UVî‘çÜ272 : { 0.60129, 0.749307 }
UVî‘çÜ273 : { 0.60129, 0.749307 }
UVî‘çÜ274 : { 0.60452, 0.751688 }
UVî‘çÜ275 : { 0.603759, 0.750651 }
UVî‘çÜ276 : { 0.42444, 0.948403 }
UVî‘çÜ277 : { 0.420071, 0.957892 }
UVî‘çÜ278 : { 0.425451, 0.94827 }
UVî‘çÜ279 : { 0.420071, 0.957892 }
UVî‘çÜ280 : { 0.42444, 0.948403 }
UVî‘çÜ281 : { 0.419543, 0.957962 }
UVî‘çÜ282 : { 0.417133, 0.961943 }
UVî‘çÜ283 : { 0.420191, 0.958556 }
UVî‘çÜ284 : { 0.419861, 0.958916 }
UVî‘çÜ285 : { 0.419861, 0.958916 }
UVî‘çÜ286 : { 0.416862, 0.962164 }
UVî‘çÜ287 : { 0.417133, 0.961943 }
UVî‘çÜ288 : { 0.42444, 0.948403 }
UVî‘çÜ289 : { 0.429336, 0.938844 }
UVî‘çÜ290 : { 0.427842, 0.939039 }
UVî‘çÜ291 : { 0.42444, 0.948403 }
UVî‘çÜ292 : { 0.427842, 0.939039 }
UVî‘çÜ293 : { 0.423429, 0.948536 }
UVî‘çÜ294 : { 0.598153, 0.714866 }
UVî‘çÜ295 : { 0.5988, 0.710589 }
UVî‘çÜ296 : { 0.595854, 0.714612 }
UVî‘çÜ297 : { 0.5988, 0.710589 }
UVî‘çÜ298 : { 0.59635, 0.710277 }
UVî‘çÜ299 : { 0.595854, 0.714612 }
UVî‘çÜ300 : { 0.595854, 0.714612 }
UVî‘çÜ301 : { 0.59321, 0.718749 }
UVî‘çÜ302 : { 0.595358, 0.718946 }
UVî‘çÜ303 : { 0.59321, 0.718749 }
UVî‘çÜ304 : { 0.595854, 0.714612 }
UVî‘çÜ305 : { 0.593555, 0.714357 }
UVî‘çÜ306 : { 0.590857, 0.718306 }
UVî‘çÜ307 : { 0.59458, 0.727337 }
UVî‘çÜ308 : { 0.59321, 0.718749 }
UVî‘çÜ309 : { 0.596361, 0.72749 }
UVî‘çÜ310 : { 0.59321, 0.718749 }
UVî‘çÜ311 : { 0.59458, 0.727337 }
UVî‘çÜ312 : { 0.59458, 0.727337 }
UVî‘çÜ313 : { 0.597092, 0.736507 }
UVî‘çÜ314 : { 0.598302, 0.736369 }
UVî‘çÜ315 : { 0.592798, 0.727185 }
UVî‘çÜ316 : { 0.597092, 0.736507 }
UVî‘çÜ317 : { 0.59458, 0.727337 }
UVî‘çÜ318 : { 0.595241, 0.736433 }
UVî‘çÜ319 : { 0.599047, 0.742332 }
UVî‘çÜ320 : { 0.597092, 0.736507 }
UVî‘çÜ321 : { 0.597092, 0.736507 }
UVî‘çÜ322 : { 0.599047, 0.742332 }
UVî‘çÜ323 : { 0.60028, 0.742196 }
UVî‘çÜ324 : { 0.420191, 0.958556 }
UVî‘çÜ325 : { 0.417404, 0.961721 }
UVî‘çÜ326 : { 0.420521, 0.958195 }
UVî‘çÜ327 : { 0.417404, 0.961721 }
UVî‘çÜ328 : { 0.420191, 0.958556 }
UVî‘çÜ329 : { 0.417133, 0.961943 }
UVî‘çÜ330 : { 0.414599, 0.965525 }
UVî‘çÜ331 : { 0.417404, 0.961721 }
UVî‘çÜ332 : { 0.414287, 0.965248 }
UVî‘çÜ333 : { 0.417404, 0.961721 }
UVî‘çÜ334 : { 0.414599, 0.965525 }
UVî‘çÜ335 : { 0.418023, 0.961878 }
UVî‘çÜ336 : { 0.414999, 0.966126 }
UVî‘çÜ337 : { 0.414153, 0.966437 }
UVî‘çÜ338 : { 0.415087, 0.96645 }
UVî‘çÜ339 : { 0.413774, 0.966754 }
UVî‘çÜ340 : { 0.415087, 0.96645 }
UVî‘çÜ341 : { 0.414153, 0.966437 }
UVî‘çÜ342 : { 0.414153, 0.966437 }
UVî‘çÜ343 : { 0.414911, 0.965801 }
UVî‘çÜ344 : { 0.413686, 0.96643 }
UVî‘çÜ345 : { 0.414911, 0.965801 }
UVî‘çÜ346 : { 0.414153, 0.966437 }
UVî‘çÜ347 : { 0.414999, 0.966126 }
UVî‘çÜ348 : { 0.414599, 0.965525 }
UVî‘çÜ349 : { 0.418641, 0.962035 }
UVî‘çÜ350 : { 0.418023, 0.961878 }
UVî‘çÜ351 : { 0.418641, 0.962035 }
UVî‘çÜ352 : { 0.414599, 0.965525 }
UVî‘çÜ353 : { 0.414911, 0.965801 }
UVî‘çÜ354 : { 0.601764, 0.748942 }
UVî‘çÜ355 : { 0.597814, 0.742467 }
UVî‘çÜ356 : { 0.597135, 0.742893 }
UVî‘çÜ357 : { 0.597814, 0.742467 }
UVî‘çÜ358 : { 0.601764, 0.748942 }
UVî‘çÜ359 : { 0.602238, 0.748576 }
UVî‘çÜ360 : { 0.597814, 0.742467 }
UVî‘çÜ361 : { 0.595241, 0.736433 }
UVî‘çÜ362 : { 0.59339, 0.736359 }
UVî‘çÜ363 : { 0.595241, 0.736433 }
UVî‘çÜ364 : { 0.597814, 0.742467 }
UVî‘çÜ365 : { 0.599047, 0.742332 }
UVî‘çÜ366 : { 0.601764, 0.748942 }
UVî‘çÜ367 : { 0.596455, 0.743318 }
UVî‘çÜ368 : { 0.60129, 0.749307 }
UVî‘çÜ369 : { 0.596455, 0.743318 }
UVî‘çÜ370 : { 0.601764, 0.748942 }
UVî‘çÜ371 : { 0.597135, 0.742893 }
UVî‘çÜ372 : { 0.425451, 0.94827 }
UVî‘çÜ373 : { 0.420296, 0.958043 }
UVî‘çÜ374 : { 0.426143, 0.94825 }
UVî‘çÜ375 : { 0.420296, 0.958043 }
UVî‘çÜ376 : { 0.425451, 0.94827 }
UVî‘çÜ377 : { 0.420071, 0.957892 }
UVî‘çÜ378 : { 0.429336, 0.938844 }
UVî‘çÜ379 : { 0.425451, 0.94827 }
UVî‘çÜ380 : { 0.430831, 0.938649 }
UVî‘çÜ381 : { 0.425451, 0.94827 }
UVî‘çÜ382 : { 0.429336, 0.938844 }
UVî‘çÜ383 : { 0.42444, 0.948403 }
UVî‘çÜ384 : { 0.427988, 0.93463 }
UVî‘çÜ385 : { 0.429336, 0.938844 }
UVî‘çÜ386 : { 0.429888, 0.934254 }
UVî‘çÜ387 : { 0.429336, 0.938844 }
UVî‘çÜ388 : { 0.427988, 0.93463 }
UVî‘çÜ389 : { 0.427842, 0.939039 }
UVî‘çÜ390 : { 0.599447, 0.706313 }
UVî‘çÜ391 : { 0.597342, 0.701609 }
UVî‘çÜ392 : { 0.596846, 0.705943 }
UVî‘çÜ393 : { 0.597342, 0.701609 }
UVî‘çÜ394 : { 0.599447, 0.706313 }
UVî‘çÜ395 : { 0.600094, 0.702036 }
UVî‘çÜ396 : { 0.591053, 0.709701 }
UVî‘çÜ397 : { 0.590955, 0.714004 }
UVî‘çÜ398 : { 0.593901, 0.709965 }
UVî‘çÜ399 : { 0.593555, 0.714357 }
UVî‘çÜ400 : { 0.593901, 0.709965 }
UVî‘çÜ401 : { 0.590955, 0.714004 }
UVî‘çÜ402 : { 0.596846, 0.705943 }
UVî‘çÜ403 : { 0.593901, 0.709965 }
UVî‘çÜ404 : { 0.59635, 0.710277 }
UVî‘çÜ405 : { 0.593901, 0.709965 }
UVî‘çÜ406 : { 0.596846, 0.705943 }
UVî‘çÜ407 : { 0.594246, 0.705574 }
UVî‘çÜ408 : { 0.590857, 0.718306 }
UVî‘çÜ409 : { 0.592798, 0.727185 }
UVî‘çÜ410 : { 0.59458, 0.727337 }
UVî‘çÜ411 : { 0.592798, 0.727185 }
UVî‘çÜ412 : { 0.590857, 0.718306 }
UVî‘çÜ413 : { 0.588504, 0.717862 }
UVî‘çÜ414 : { 0.595241, 0.736433 }
UVî‘çÜ415 : { 0.592798, 0.727185 }
UVî‘çÜ416 : { 0.590679, 0.726894 }
UVî‘çÜ417 : { 0.592798, 0.727185 }
UVî‘çÜ418 : { 0.595241, 0.736433 }
UVî‘çÜ419 : { 0.597092, 0.736507 }
UVî‘çÜ420 : { 0.420521, 0.958195 }
UVî‘çÜ421 : { 0.426835, 0.948231 }
UVî‘çÜ422 : { 0.426143, 0.94825 }
UVî‘çÜ423 : { 0.420521, 0.958195 }
UVî‘çÜ424 : { 0.426143, 0.94825 }
UVî‘çÜ425 : { 0.420296, 0.958043 }
UVî‘çÜ426 : { 0.418023, 0.961878 }
UVî‘çÜ427 : { 0.420521, 0.958195 }
UVî‘çÜ428 : { 0.417404, 0.961721 }
UVî‘çÜ429 : { 0.418023, 0.961878 }
UVî‘çÜ430 : { 0.421446, 0.958232 }
UVî‘çÜ431 : { 0.420521, 0.958195 }
UVî‘çÜ432 : { 0.414999, 0.966126 }
UVî‘çÜ433 : { 0.419451, 0.962808 }
UVî‘çÜ434 : { 0.419046, 0.962422 }
UVî‘çÜ435 : { 0.419451, 0.962808 }
UVî‘çÜ436 : { 0.414999, 0.966126 }
UVî‘çÜ437 : { 0.415087, 0.96645 }
UVî‘çÜ438 : { 0.414999, 0.966126 }
UVî‘çÜ439 : { 0.418641, 0.962035 }
UVî‘çÜ440 : { 0.414911, 0.965801 }
UVî‘çÜ441 : { 0.418641, 0.962035 }
UVî‘çÜ442 : { 0.414999, 0.966126 }
UVî‘çÜ443 : { 0.419046, 0.962422 }
UVî‘çÜ444 : { 0.418641, 0.962035 }
UVî‘çÜ445 : { 0.421446, 0.958232 }
UVî‘çÜ446 : { 0.418023, 0.961878 }
UVî‘çÜ447 : { 0.421446, 0.958232 }
UVî‘çÜ448 : { 0.418641, 0.962035 }
UVî‘çÜ449 : { 0.422372, 0.958269 }
UVî‘çÜ450 : { 0.592505, 0.736844 }
UVî‘çÜ451 : { 0.597135, 0.742893 }
UVî‘çÜ452 : { 0.59339, 0.736359 }
UVî‘çÜ453 : { 0.59339, 0.736359 }
UVî‘çÜ454 : { 0.597135, 0.742893 }
UVî‘çÜ455 : { 0.597814, 0.742467 }
UVî‘çÜ456 : { 0.595241, 0.736433 }
UVî‘çÜ457 : { 0.590679, 0.726894 }
UVî‘çÜ458 : { 0.59339, 0.736359 }
UVî‘çÜ459 : { 0.588559, 0.726603 }
UVî‘çÜ460 : { 0.59339, 0.736359 }
UVî‘çÜ461 : { 0.590679, 0.726894 }
UVî‘çÜ462 : { 0.592505, 0.736844 }
UVî‘çÜ463 : { 0.596455, 0.743318 }
UVî‘çÜ464 : { 0.597135, 0.742893 }
UVî‘çÜ465 : { 0.596455, 0.743318 }
UVî‘çÜ466 : { 0.592505, 0.736844 }
UVî‘çÜ467 : { 0.591621, 0.737329 }
UVî‘çÜ468 : { 0.426143, 0.94825 }
UVî‘çÜ469 : { 0.431991, 0.938458 }
UVî‘çÜ470 : { 0.430831, 0.938649 }
UVî‘çÜ471 : { 0.430831, 0.938649 }
UVî‘çÜ472 : { 0.425451, 0.94827 }
UVî‘çÜ473 : { 0.426143, 0.94825 }
UVî‘çÜ474 : { 0.43044, 0.929663 }
UVî‘çÜ475 : { 0.431788, 0.933877 }
UVî‘çÜ476 : { 0.432746, 0.929105 }
UVî‘çÜ477 : { 0.431788, 0.933877 }
UVî‘çÜ478 : { 0.43044, 0.929663 }
UVî‘çÜ479 : { 0.429888, 0.934254 }
UVî‘çÜ480 : { 0.43044, 0.929663 }
UVî‘çÜ481 : { 0.428281, 0.925813 }
UVî‘çÜ482 : { 0.428134, 0.930222 }
UVî‘çÜ483 : { 0.428281, 0.925813 }
UVî‘çÜ484 : { 0.43044, 0.929663 }
UVî‘çÜ485 : { 0.430992, 0.925073 }
UVî‘çÜ486 : { 0.605863, 0.694874 }
UVî‘çÜ487 : { 0.607971, 0.686418 }
UVî‘çÜ488 : { 0.602657, 0.694013 }
UVî‘çÜ489 : { 0.607971, 0.686418 }
UVî‘çÜ490 : { 0.605863, 0.694874 }
UVî‘çÜ491 : { 0.611631, 0.687712 }
UVî‘çÜ492 : { 0.590955, 0.714004 }
UVî‘çÜ493 : { 0.588504, 0.717862 }
UVî‘çÜ494 : { 0.590857, 0.718306 }
UVî‘çÜ495 : { 0.588504, 0.717862 }
UVî‘çÜ496 : { 0.590955, 0.714004 }
UVî‘çÜ497 : { 0.588355, 0.71365 }
UVî‘çÜ498 : { 0.594246, 0.705574 }
UVî‘çÜ499 : { 0.591248, 0.701097 }
UVî‘çÜ500 : { 0.591151, 0.705399 }
UVî‘çÜ501 : { 0.591248, 0.701097 }
UVî‘çÜ502 : { 0.594246, 0.705574 }
UVî‘çÜ503 : { 0.594591, 0.701182 }
UVî‘çÜ504 : { 0.599451, 0.693153 }
UVî‘çÜ505 : { 0.594591, 0.701182 }
UVî‘çÜ506 : { 0.597342, 0.701609 }
UVî‘çÜ507 : { 0.597342, 0.701609 }
UVî‘çÜ508 : { 0.602657, 0.694013 }
UVî‘çÜ509 : { 0.599451, 0.693153 }
UVî‘çÜ510 : { 0.586116, 0.717354 }
UVî‘çÜ511 : { 0.590679, 0.726894 }
UVî‘çÜ512 : { 0.588504, 0.717862 }
UVî‘çÜ513 : { 0.592798, 0.727185 }
UVî‘çÜ514 : { 0.588504, 0.717862 }
UVî‘çÜ515 : { 0.590679, 0.726894 }
