
[MeshData]

UVêî : 2202

UVî‘çÜ0 : { 0.106576, 0.313379 }
UVî‘çÜ72 : { 0.12916, 0.313379 }
UVî‘çÜ73 : { 0.10497, 0.348587 }
UVî‘çÜ74 : { 0.106576, 0.313379 }
UVî‘çÜ75 : { 0.225019, 0.295471 }
UVî‘çÜ76 : { 0.245057, 0.304425 }
UVî‘çÜ77 : { 0.221066, 0.304425 }
UVî‘çÜ78 : { 0.319463, 0.313379 }
UVî‘çÜ79 : { 0.333101, 0.328653 }
UVî‘çÜ80 : { 0.340329, 0.348587 }
UVî‘çÜ81 : { 0.319463, 0.313379 }
UVî‘çÜ82 : { 0.313304, 0.323426 }
UVî‘çÜ83 : { 0.305939, 0.313379 }
UVî‘çÜ84 : { 0.460065, 0.348587 }
UVî‘çÜ85 : { 0.425734, 0.313379 }
UVî‘çÜ86 : { 0.447569, 0.313379 }
UVî‘çÜ87 : { 0.425734, 0.313379 }
UVî‘çÜ88 : { 0.460065, 0.348587 }
UVî‘çÜ89 : { 0.412435, 0.313379 }
UVî‘çÜ90 : { 0.125144, 0.348587 }
UVî‘çÜ91 : { 0.12916, 0.313379 }
UVî‘çÜ92 : { 0.132557, 0.348587 }
UVî‘çÜ93 : { 0.447569, 0.313379 }
UVî‘çÜ94 : { 0.487147, 0.348587 }
UVî‘çÜ95 : { 0.476152, 0.348587 }
UVî‘çÜ96 : { 0.2008, 0.304425 }
UVî‘çÜ97 : { 0.214366, 0.295471 }
UVî‘çÜ98 : { 0.21471, 0.304425 }
UVî‘çÜ99 : { 0.214366, 0.295471 }
UVî‘çÜ100 : { 0.2008, 0.304425 }
UVî‘çÜ101 : { 0.200878, 0.295471 }
UVî‘çÜ102 : { 0.200723, 0.313379 }
UVî‘çÜ103 : { 0.20502, 0.348587 }
UVî‘çÜ104 : { 0.180827, 0.313379 }
UVî‘çÜ105 : { 0.359831, 0.313379 }
UVî‘çÜ106 : { 0.369113, 0.348587 }
UVî‘çÜ107 : { 0.363071, 0.348587 }
UVî‘çÜ108 : { 0.0429287, 0.348587 }
UVî‘çÜ109 : { 0.0584694, 0.313379 }
UVî‘çÜ110 : { 0.0499705, 0.348587 }
UVî‘çÜ111 : { 0.2008, 0.304425 }
UVî‘çÜ112 : { 0.181052, 0.304425 }
UVî‘çÜ113 : { 0.181277, 0.295471 }
UVî‘çÜ114 : { 0.181277, 0.295471 }
UVî‘çÜ115 : { 0.200878, 0.295471 }
UVî‘çÜ116 : { 0.2008, 0.304425 }
UVî‘çÜ117 : { 0.181052, 0.304425 }
UVî‘çÜ118 : { 0.162342, 0.304425 }
UVî‘çÜ119 : { 0.162765, 0.295471 }
UVî‘çÜ120 : { 0.181052, 0.304425 }
UVî‘çÜ121 : { 0.162765, 0.295471 }
UVî‘çÜ122 : { 0.181277, 0.295471 }
UVî‘çÜ123 : { 0.359831, 0.313379 }
UVî‘çÜ124 : { 0.385071, 0.348587 }
UVî‘çÜ125 : { 0.372179, 0.348587 }
UVî‘çÜ126 : { 0.106576, 0.313379 }
UVî‘çÜ127 : { 0.0679367, 0.348587 }
UVî‘çÜ128 : { 0.0584694, 0.313379 }
UVî‘çÜ129 : { 0.162342, 0.304425 }
UVî‘çÜ130 : { 0.128762, 0.304425 }
UVî‘çÜ131 : { 0.128364, 0.295471 }
UVî‘çÜ132 : { 0.162342, 0.304425 }
UVî‘çÜ133 : { 0.128364, 0.295471 }
UVî‘çÜ134 : { 0.162765, 0.295471 }
UVî‘çÜ135 : { 0.0584694, 0.313379 }
UVî‘çÜ136 : { 0.0186687, 0.348587 }
UVî‘çÜ137 : { 0.0369366, 0.313379 }
UVî‘çÜ138 : { 0.336751, 0.348587 }
UVî‘çÜ139 : { 0.319463, 0.313379 }
UVî‘çÜ140 : { 0.340329, 0.348587 }
UVî‘çÜ141 : { 0.16192, 0.313379 }
UVî‘çÜ142 : { 0.171004, 0.348587 }
UVî‘çÜ143 : { 0.164622, 0.348587 }
UVî‘çÜ144 : { 0.401286, 0.348587 }
UVî‘çÜ145 : { 0.387297, 0.313379 }
UVî‘çÜ146 : { 0.408196, 0.348587 }
UVî‘çÜ147 : { 0.16192, 0.313379 }
UVî‘çÜ148 : { 0.148849, 0.348587 }
UVî‘çÜ149 : { 0.12916, 0.313379 }
UVî‘çÜ150 : { 0.29326, 0.313379 }
UVî‘çÜ151 : { 0.320099, 0.348587 }
UVî‘çÜ152 : { 0.309142, 0.348587 }
UVî‘çÜ153 : { 0.320099, 0.348587 }
UVî‘çÜ154 : { 0.31989, 0.337029 }
UVî‘çÜ155 : { 0.332316, 0.348587 }
UVî‘çÜ156 : { 0.275125, 0.313379 }
UVî‘çÜ157 : { 0.29326, 0.313379 }
UVî‘çÜ158 : { 0.29599, 0.348587 }
UVî‘çÜ159 : { 0.447569, 0.313379 }
UVî‘çÜ160 : { 0.471394, 0.348587 }
UVî‘çÜ161 : { 0.468187, 0.348587 }
UVî‘çÜ162 : { 0.10638, 0.304425 }
UVî‘çÜ163 : { 0.106185, 0.295471 }
UVî‘çÜ164 : { 0.128762, 0.304425 }
UVî‘çÜ165 : { 0.106185, 0.295471 }
UVî‘çÜ166 : { 0.128364, 0.295471 }
UVî‘çÜ167 : { 0.128762, 0.304425 }
UVî‘çÜ168 : { 0.10638, 0.304425 }
UVî‘çÜ169 : { 0.0604849, 0.304425 }
UVî‘çÜ170 : { 0.0625005, 0.295471 }
UVî‘çÜ171 : { 0.10638, 0.304425 }
UVî‘çÜ172 : { 0.0625005, 0.295471 }
UVî‘çÜ173 : { 0.106185, 0.295471 }
UVî‘çÜ174 : { 0.0369366, 0.304425 }
UVî‘çÜ175 : { 0.0625005, 0.295471 }
UVî‘çÜ176 : { 0.0604849, 0.304425 }
UVî‘çÜ177 : { 0.0625005, 0.295471 }
UVî‘çÜ178 : { 0.0369366, 0.304425 }
UVî‘çÜ179 : { 0.0369366, 0.295471 }
UVî‘çÜ180 : { 0.0625005, 0.295471 }
UVî‘çÜ181 : { 0.0369366, 0.295471 }
UVî‘çÜ182 : { 0.00912513, 0.260263 }
UVî‘çÜ183 : { 0.165683, 0.260262 }
UVî‘çÜ184 : { 0.171913, 0.260262 }
UVî‘çÜ185 : { 0.162765, 0.295471 }
UVî‘çÜ186 : { 0.319463, 0.313379 }
UVî‘çÜ187 : { 0.336751, 0.348587 }
UVî‘çÜ188 : { 0.332316, 0.348587 }
UVî‘çÜ189 : { 0.301566, 0.348587 }
UVî‘çÜ190 : { 0.29326, 0.313379 }
UVî‘çÜ191 : { 0.309142, 0.348587 }
UVî‘çÜ192 : { 0.283524, 0.348587 }
UVî‘çÜ193 : { 0.275125, 0.313379 }
UVî‘çÜ194 : { 0.29599, 0.348587 }
UVî‘çÜ195 : { 0.29599, 0.348587 }
UVî‘çÜ196 : { 0.29326, 0.313379 }
UVî‘çÜ197 : { 0.301566, 0.348587 }
UVî‘çÜ198 : { 0.428385, 0.260263 }
UVî‘çÜ199 : { 0.433346, 0.260263 }
UVî‘çÜ200 : { 0.412147, 0.295471 }
UVî‘çÜ201 : { 0.430663, 0.348587 }
UVî‘çÜ202 : { 0.412435, 0.313379 }
UVî‘çÜ203 : { 0.438783, 0.348587 }
UVî‘çÜ204 : { 0.387297, 0.313379 }
UVî‘çÜ205 : { 0.414121, 0.348587 }
UVî‘çÜ206 : { 0.408196, 0.348587 }
UVî‘çÜ207 : { 0.248398, 0.260262 }
UVî‘çÜ208 : { 0.225019, 0.295471 }
UVî‘çÜ209 : { 0.245466, 0.260262 }
UVî‘çÜ210 : { 0.03858, 0.348587 }
UVî‘çÜ211 : { 0.0584694, 0.313379 }
UVî‘çÜ212 : { 0.0429287, 0.348587 }
UVî‘çÜ213 : { 0.0852571, 0.348587 }
UVî‘çÜ214 : { 0.106576, 0.313379 }
UVî‘çÜ215 : { 0.0895732, 0.348587 }
UVî‘çÜ216 : { 0.177892, 0.260262 }
UVî‘çÜ217 : { 0.186404, 0.260262 }
UVî‘çÜ218 : { 0.162765, 0.295471 }
UVî‘çÜ219 : { 0.221806, 0.295471 }
UVî‘çÜ220 : { 0.223628, 0.28161 }
UVî‘çÜ221 : { 0.225019, 0.295471 }
UVî‘çÜ222 : { 0.24141, 0.260262 }
UVî‘çÜ223 : { 0.225019, 0.295471 }
UVî‘çÜ224 : { 0.223628, 0.28161 }
UVî‘çÜ225 : { 0.148849, 0.348587 }
UVî‘çÜ226 : { 0.16192, 0.313379 }
UVî‘çÜ227 : { 0.164622, 0.348587 }
UVî‘çÜ228 : { 0.275125, 0.313379 }
UVî‘çÜ229 : { 0.283524, 0.348587 }
UVî‘çÜ230 : { 0.269352, 0.348587 }
UVî‘çÜ231 : { 0.12916, 0.313379 }
UVî‘çÜ232 : { 0.148849, 0.348587 }
UVî‘çÜ233 : { 0.132557, 0.348587 }
UVî‘çÜ234 : { 0.223968, 0.260262 }
UVî‘çÜ235 : { 0.233864, 0.260262 }
UVî‘çÜ236 : { 0.200878, 0.295471 }
UVî‘çÜ237 : { 0.253389, 0.348587 }
UVî‘çÜ238 : { 0.223498, 0.313379 }
UVî‘çÜ239 : { 0.244405, 0.313379 }
UVî‘çÜ240 : { 0.487147, 0.348587 }
UVî‘çÜ241 : { 0.447569, 0.313379 }
UVî‘çÜ242 : { 0.492359, 0.348587 }
UVî‘çÜ243 : { 0.0530966, 0.260263 }
UVî‘çÜ244 : { 0.0637655, 0.260263 }
UVî‘çÜ245 : { 0.0625005, 0.295471 }
UVî‘çÜ246 : { 0.412435, 0.313379 }
UVî‘çÜ247 : { 0.414121, 0.348587 }
UVî‘çÜ248 : { 0.387297, 0.313379 }
UVî‘çÜ249 : { 0.0625005, 0.295471 }
UVî‘çÜ250 : { 0.0637655, 0.260263 }
UVî‘çÜ251 : { 0.106185, 0.295471 }
UVî‘çÜ252 : { 0.263997, 0.348587 }
UVî‘çÜ253 : { 0.244405, 0.313379 }
UVî‘çÜ254 : { 0.267732, 0.348587 }
UVî‘çÜ255 : { 0.412147, 0.295471 }
UVî‘çÜ256 : { 0.435665, 0.260263 }
UVî‘çÜ257 : { 0.428583, 0.295471 }
UVî‘çÜ258 : { 0.372162, 0.260263 }
UVî‘çÜ259 : { 0.384745, 0.260263 }
UVî‘çÜ260 : { 0.358986, 0.295471 }
UVî‘çÜ261 : { 0.253389, 0.348587 }
UVî‘çÜ262 : { 0.244405, 0.313379 }
UVî‘çÜ263 : { 0.261891, 0.348587 }
UVî‘çÜ264 : { 0.223498, 0.313379 }
UVî‘çÜ265 : { 0.253389, 0.348587 }
UVî‘çÜ266 : { 0.246826, 0.348587 }
UVî‘çÜ267 : { 0.186404, 0.260262 }
UVî‘çÜ268 : { 0.186311, 0.283459 }
UVî‘çÜ269 : { 0.182852, 0.284657 }
UVî‘çÜ270 : { 0.186311, 0.283459 }
UVî‘çÜ271 : { 0.186404, 0.260262 }
UVî‘çÜ272 : { 0.196034, 0.260262 }
UVî‘çÜ273 : { 0.0186687, 0.348587 }
UVî‘çÜ274 : { 0.0584694, 0.313379 }
UVî‘çÜ275 : { 0.03858, 0.348587 }
UVî‘çÜ276 : { 0.223498, 0.313379 }
UVî‘çÜ277 : { 0.243822, 0.348587 }
UVî‘çÜ278 : { 0.239667, 0.348587 }
UVî‘çÜ279 : { 0.341072, 0.260263 }
UVî‘çÜ280 : { 0.319341, 0.295471 }
UVî‘çÜ281 : { 0.33758, 0.260263 }
UVî‘çÜ282 : { 0.460065, 0.348587 }
UVî‘çÜ283 : { 0.447569, 0.313379 }
UVî‘çÜ284 : { 0.468187, 0.348587 }
UVî‘çÜ285 : { 0.263104, 0.260262 }
UVî‘çÜ286 : { 0.26516, 0.260262 }
UVî‘çÜ287 : { 0.245709, 0.295471 }
UVî‘çÜ288 : { 0.387297, 0.313379 }
UVî‘çÜ289 : { 0.401286, 0.348587 }
UVî‘çÜ290 : { 0.395716, 0.348587 }
UVî‘çÜ291 : { 0.372162, 0.260263 }
UVî‘çÜ292 : { 0.358986, 0.295471 }
UVî‘çÜ293 : { 0.369168, 0.260263 }
UVî‘çÜ294 : { 0.407319, 0.260263 }
UVî‘çÜ295 : { 0.385961, 0.295471 }
UVî‘çÜ296 : { 0.400573, 0.260263 }
UVî‘çÜ297 : { 0.428385, 0.260263 }
UVî‘çÜ298 : { 0.412147, 0.295471 }
UVî‘çÜ299 : { 0.414396, 0.260263 }
UVî‘çÜ300 : { 0.0800842, 0.260263 }
UVî‘çÜ301 : { 0.0852447, 0.260263 }
UVî‘çÜ302 : { 0.106185, 0.295471 }
UVî‘çÜ303 : { 0.467526, 0.260263 }
UVî‘çÜ304 : { 0.451062, 0.295471 }
UVî‘çÜ305 : { 0.46153, 0.260263 }
UVî‘çÜ306 : { 0.358986, 0.295471 }
UVî‘çÜ307 : { 0.384745, 0.260263 }
UVî‘çÜ308 : { 0.385961, 0.295471 }
UVî‘çÜ309 : { 0.128364, 0.295471 }
UVî‘çÜ310 : { 0.147318, 0.260263 }
UVî‘çÜ311 : { 0.162765, 0.295471 }
UVî‘çÜ312 : { 0.0530966, 0.260263 }
UVî‘çÜ313 : { 0.0625005, 0.295471 }
UVî‘çÜ314 : { 0.0437925, 0.260263 }
UVî‘çÜ315 : { 0.395136, 0.260263 }
UVî‘çÜ316 : { 0.400573, 0.260263 }
UVî‘çÜ317 : { 0.385961, 0.295471 }
UVî‘çÜ318 : { 0.4584, 0.260263 }
UVî‘çÜ319 : { 0.451062, 0.295471 }
UVî‘çÜ320 : { 0.450472, 0.260263 }
UVî‘çÜ321 : { 0.387297, 0.313379 }
UVî‘çÜ322 : { 0.385071, 0.348587 }
UVî‘çÜ323 : { 0.359831, 0.313379 }
UVî‘çÜ324 : { 0.24141, 0.260262 }
UVî‘çÜ325 : { 0.245466, 0.260262 }
UVî‘çÜ326 : { 0.225019, 0.295471 }
UVî‘çÜ327 : { 0.471394, 0.348587 }
UVî‘çÜ328 : { 0.447569, 0.313379 }
UVî‘çÜ329 : { 0.476152, 0.348587 }
UVî‘çÜ330 : { 0.0365543, 0.260263 }
UVî‘çÜ331 : { 0.0625005, 0.295471 }
UVî‘çÜ332 : { 0.00912513, 0.260263 }
UVî‘çÜ333 : { 0.106576, 0.313379 }
UVî‘çÜ334 : { 0.0852571, 0.348587 }
UVî‘çÜ335 : { 0.0799704, 0.348587 }
UVî‘çÜ336 : { 0.414121, 0.348587 }
UVî‘çÜ337 : { 0.412435, 0.313379 }
UVî‘çÜ338 : { 0.42558, 0.348587 }
UVî‘çÜ339 : { 0.363271, 0.260263 }
UVî‘çÜ340 : { 0.369168, 0.260263 }
UVî‘çÜ341 : { 0.358986, 0.295471 }
UVî‘çÜ342 : { 0.369113, 0.348587 }
UVî‘çÜ343 : { 0.359831, 0.313379 }
UVî‘çÜ344 : { 0.372179, 0.348587 }
UVî‘çÜ345 : { 0.248398, 0.260262 }
UVî‘çÜ346 : { 0.254805, 0.260262 }
UVî‘çÜ347 : { 0.225019, 0.295471 }
UVî‘çÜ348 : { 0.263104, 0.260262 }
UVî‘çÜ349 : { 0.245709, 0.295471 }
UVî‘çÜ350 : { 0.254805, 0.260262 }
UVî‘çÜ351 : { 0.244405, 0.313379 }
UVî‘çÜ352 : { 0.263997, 0.348587 }
UVî‘çÜ353 : { 0.261891, 0.348587 }
UVî‘çÜ354 : { 0.181277, 0.295471 }
UVî‘çÜ355 : { 0.186311, 0.283459 }
UVî‘çÜ356 : { 0.200878, 0.295471 }
UVî‘çÜ357 : { 0.18585, 0.348587 }
UVî‘çÜ358 : { 0.180827, 0.313379 }
UVî‘çÜ359 : { 0.195715, 0.348587 }
UVî‘çÜ360 : { 0.31063, 0.260263 }
UVî‘çÜ361 : { 0.321325, 0.260263 }
UVî‘çÜ362 : { 0.293591, 0.295471 }
UVî‘çÜ363 : { 0.412435, 0.313379 }
UVî‘çÜ364 : { 0.460065, 0.348587 }
UVî‘çÜ365 : { 0.438783, 0.348587 }
UVî‘çÜ366 : { 0.268806, 0.260262 }
UVî‘çÜ367 : { 0.245709, 0.295471 }
UVî‘çÜ368 : { 0.26516, 0.260262 }
UVî‘çÜ369 : { 0.0584694, 0.313379 }
UVî‘çÜ370 : { 0.0679367, 0.348587 }
UVî‘çÜ371 : { 0.0499705, 0.348587 }
UVî‘çÜ372 : { 0.231936, 0.348587 }
UVî‘çÜ373 : { 0.223498, 0.313379 }
UVî‘çÜ374 : { 0.239667, 0.348587 }
UVî‘çÜ375 : { 0.200723, 0.313379 }
UVî‘çÜ376 : { 0.231936, 0.348587 }
UVî‘çÜ377 : { 0.221798, 0.348587 }
UVî‘çÜ378 : { 0.223498, 0.313379 }
UVî‘çÜ379 : { 0.231936, 0.348587 }
UVî‘çÜ380 : { 0.200723, 0.313379 }
UVî‘çÜ381 : { 0.467526, 0.260263 }
UVî‘çÜ382 : { 0.475092, 0.260263 }
UVî‘çÜ383 : { 0.451062, 0.295471 }
UVî‘çÜ384 : { 0.16192, 0.313379 }
UVî‘çÜ385 : { 0.18585, 0.348587 }
UVî‘çÜ386 : { 0.177129, 0.348587 }
UVî‘çÜ387 : { 0.243822, 0.348587 }
UVî‘çÜ388 : { 0.223498, 0.313379 }
UVî‘çÜ389 : { 0.246826, 0.348587 }
UVî‘çÜ390 : { 0.385961, 0.295471 }
UVî‘çÜ391 : { 0.414396, 0.260263 }
UVî‘çÜ392 : { 0.412147, 0.295471 }
UVî‘çÜ393 : { 0.245709, 0.295471 }
UVî‘çÜ394 : { 0.225019, 0.295471 }
UVî‘çÜ395 : { 0.254805, 0.260262 }
UVî‘çÜ396 : { 0.131415, 0.260263 }
UVî‘çÜ397 : { 0.147318, 0.260263 }
UVî‘çÜ398 : { 0.128364, 0.295471 }
UVî‘çÜ399 : { 0.27179, 0.260263 }
UVî‘çÜ400 : { 0.285623, 0.260263 }
UVî‘çÜ401 : { 0.275797, 0.295471 }
UVî‘çÜ402 : { 0.412435, 0.313379 }
UVî‘çÜ403 : { 0.430663, 0.348587 }
UVî‘çÜ404 : { 0.42558, 0.348587 }
UVî‘çÜ405 : { 0.165683, 0.260262 }
UVî‘çÜ406 : { 0.162765, 0.295471 }
UVî‘çÜ407 : { 0.147318, 0.260263 }
UVî‘çÜ408 : { 0.0894577, 0.260263 }
UVî‘çÜ409 : { 0.106185, 0.295471 }
UVî‘çÜ410 : { 0.0852447, 0.260263 }
UVî‘çÜ411 : { 0.131415, 0.260263 }
UVî‘çÜ412 : { 0.128364, 0.295471 }
UVî‘çÜ413 : { 0.124179, 0.260263 }
UVî‘çÜ414 : { 0.0437925, 0.260263 }
UVî‘çÜ415 : { 0.0625005, 0.295471 }
UVî‘çÜ416 : { 0.0365543, 0.260263 }
UVî‘çÜ417 : { 0.407319, 0.260263 }
UVî‘çÜ418 : { 0.414396, 0.260263 }
UVî‘çÜ419 : { 0.385961, 0.295471 }
UVî‘çÜ420 : { 0.435665, 0.260263 }
UVî‘çÜ421 : { 0.412147, 0.295471 }
UVî‘çÜ422 : { 0.433346, 0.260263 }
UVî‘çÜ423 : { 0.0894577, 0.260263 }
UVî‘çÜ424 : { 0.104487, 0.260263 }
UVî‘çÜ425 : { 0.106185, 0.295471 }
UVî‘çÜ426 : { 0.116673, 0.260263 }
UVî‘çÜ427 : { 0.128364, 0.295471 }
UVî‘çÜ428 : { 0.104487, 0.260263 }
UVî‘çÜ429 : { 0.303235, 0.260263 }
UVî‘çÜ430 : { 0.293591, 0.295471 }
UVî‘çÜ431 : { 0.297792, 0.260263 }
UVî‘çÜ432 : { 0.116673, 0.260263 }
UVî‘çÜ433 : { 0.124179, 0.260263 }
UVî‘çÜ434 : { 0.128364, 0.295471 }
UVî‘çÜ435 : { 0.297792, 0.260263 }
UVî‘çÜ436 : { 0.275797, 0.295471 }
UVî‘çÜ437 : { 0.285623, 0.260263 }
UVî‘çÜ438 : { 0.214041, 0.260262 }
UVî‘çÜ439 : { 0.200878, 0.295471 }
UVî‘çÜ440 : { 0.205116, 0.260262 }
UVî‘çÜ441 : { 0.358986, 0.295471 }
UVî‘çÜ442 : { 0.319341, 0.295471 }
UVî‘çÜ443 : { 0.35139, 0.260263 }
UVî‘çÜ444 : { 0.31063, 0.260263 }
UVî‘çÜ445 : { 0.293591, 0.295471 }
UVî‘çÜ446 : { 0.303235, 0.260263 }
UVî‘çÜ447 : { 0.196034, 0.260262 }
UVî‘çÜ448 : { 0.205116, 0.260262 }
UVî‘çÜ449 : { 0.186311, 0.283459 }
UVî‘çÜ450 : { 0.0800842, 0.260263 }
UVî‘çÜ451 : { 0.106185, 0.295471 }
UVî‘çÜ452 : { 0.0637655, 0.260263 }
UVî‘çÜ453 : { 0.177892, 0.260262 }
UVî‘çÜ454 : { 0.162765, 0.295471 }
UVî‘çÜ455 : { 0.171913, 0.260262 }
UVî‘çÜ456 : { 0.33325, 0.260263 }
UVî‘çÜ457 : { 0.33758, 0.260263 }
UVî‘çÜ458 : { 0.319341, 0.295471 }
UVî‘çÜ459 : { 0.181277, 0.295471 }
UVî‘çÜ460 : { 0.162765, 0.295471 }
UVî‘çÜ461 : { 0.182852, 0.284657 }
UVî‘çÜ462 : { 0.4584, 0.260263 }
UVî‘çÜ463 : { 0.46153, 0.260263 }
UVî‘çÜ464 : { 0.451062, 0.295471 }
UVî‘çÜ465 : { 0.223968, 0.260262 }
UVî‘çÜ466 : { 0.200878, 0.295471 }
UVî‘çÜ467 : { 0.220658, 0.260262 }
UVî‘çÜ468 : { 0.297792, 0.260263 }
UVî‘çÜ469 : { 0.293591, 0.295471 }
UVî‘çÜ470 : { 0.275797, 0.295471 }
UVî‘çÜ471 : { 0.214041, 0.260262 }
UVî‘çÜ472 : { 0.220658, 0.260262 }
UVî‘çÜ473 : { 0.200878, 0.295471 }
UVî‘çÜ474 : { 0.363271, 0.260263 }
UVî‘çÜ475 : { 0.358986, 0.295471 }
UVî‘çÜ476 : { 0.36057, 0.260263 }
UVî‘çÜ477 : { 0.395136, 0.260263 }
UVî‘çÜ478 : { 0.385961, 0.295471 }
UVî‘çÜ479 : { 0.384745, 0.260263 }
UVî‘çÜ480 : { 0.106185, 0.295471 }
UVî‘çÜ481 : { 0.104487, 0.260263 }
UVî‘çÜ482 : { 0.128364, 0.295471 }
UVî‘çÜ483 : { 0.33325, 0.260263 }
UVî‘çÜ484 : { 0.319341, 0.295471 }
UVî‘çÜ485 : { 0.321325, 0.260263 }
UVî‘çÜ486 : { 0.341072, 0.260263 }
UVî‘çÜ487 : { 0.35139, 0.260263 }
UVî‘çÜ488 : { 0.319341, 0.295471 }
UVî‘çÜ489 : { 0.293591, 0.295471 }
UVî‘çÜ490 : { 0.321325, 0.260263 }
UVî‘çÜ491 : { 0.319341, 0.295471 }
UVî‘çÜ492 : { 0.451062, 0.295471 }
UVî‘çÜ493 : { 0.506387, 0.348587 }
UVî‘çÜ494 : { 0.449316, 0.304425 }
UVî‘çÜ495 : { 0.233864, 0.260262 }
UVî‘çÜ496 : { 0.21997, 0.284126 }
UVî‘çÜ497 : { 0.200878, 0.295471 }
UVî‘çÜ498 : { 0.475092, 0.260263 }
UVî‘çÜ499 : { 0.491416, 0.260263 }
UVî‘çÜ500 : { 0.451062, 0.295471 }
UVî‘çÜ501 : { 0.450472, 0.260263 }
UVî‘çÜ502 : { 0.451062, 0.295471 }
UVî‘çÜ503 : { 0.435665, 0.260263 }
UVî‘çÜ504 : { 0.381963, 0.463169 }
UVî‘çÜ505 : { 0.37717, 0.473797 }
UVî‘çÜ506 : { 0.375279, 0.463005 }
UVî‘çÜ507 : { 0.383963, 0.483256 }
UVî‘çÜ508 : { 0.395596, 0.471234 }
UVî‘çÜ509 : { 0.394044, 0.482697 }
UVî‘çÜ510 : { 0.388647, 0.463334 }
UVî‘çÜ511 : { 0.390657, 0.474804 }
UVî‘çÜ512 : { 0.381963, 0.463169 }
UVî‘çÜ513 : { 0.394044, 0.482697 }
