
[MeshData]

UVêî : 1662

UVî‘çÜ0 : { 0.676021, 0.881347 }
UVî‘çÜ111 : { 0.578776, 0.834622 }
UVî‘çÜ112 : { 0.574708, 0.885242 }
UVî‘çÜ113 : { 0.624109, 0.884969 }
UVî‘çÜ114 : { 0.631598, 0.82966 }
UVî‘çÜ115 : { 0.624109, 0.884969 }
UVî‘çÜ116 : { 0.676021, 0.881347 }
UVî‘çÜ117 : { 0.624109, 0.884969 }
UVî‘çÜ118 : { 0.574708, 0.885242 }
UVî‘çÜ119 : { 0.614996, 0.931827 }
UVî‘çÜ120 : { 0.299605, 0.390048 }
UVî‘çÜ121 : { 0.187955, 0.385491 }
UVî‘çÜ122 : { 0.298723, 0.318923 }
UVî‘çÜ123 : { 0.299605, 0.390048 }
UVî‘çÜ124 : { 0.298723, 0.318923 }
UVî‘çÜ125 : { 0.409838, 0.386144 }
UVî‘çÜ126 : { 0.676021, 0.881347 }
UVî‘çÜ127 : { 0.683481, 0.826789 }
UVî‘çÜ128 : { 0.631598, 0.82966 }
UVî‘çÜ129 : { 0.578776, 0.834622 }
UVî‘çÜ130 : { 0.509124, 0.833706 }
UVî‘çÜ131 : { 0.574708, 0.885242 }
UVî‘çÜ132 : { 0.631598, 0.82966 }
UVî‘çÜ133 : { 0.578776, 0.834622 }
UVî‘çÜ134 : { 0.624109, 0.884969 }
UVî‘çÜ135 : { 0.614996, 0.931827 }
UVî‘çÜ136 : { 0.668364, 0.926777 }
UVî‘çÜ137 : { 0.624109, 0.884969 }
UVî‘çÜ138 : { 0.302624, 0.054216 }
UVî‘çÜ139 : { 0.42655, 0.059242 }
UVî‘çÜ140 : { 0.300407, 0.12644 }
UVî‘çÜ141 : { 0.164826, 0.125316 }
UVî‘çÜ142 : { 0.191105, 0.057943 }
UVî‘çÜ143 : { 0.22068, 0.095088 }
UVî‘çÜ144 : { 0.52599, 0.086177 }
UVî‘çÜ145 : { 0.43653, 0.127074 }
UVî‘çÜ146 : { 0.513527, 0.072405 }
UVî‘çÜ147 : { 0.523349, 0.360275 }
UVî‘çÜ148 : { 0.510511, 0.373833 }
UVî‘çÜ149 : { 0.434796, 0.319965 }
UVî‘çÜ150 : { 0.949173, 0.841903 }
UVî‘çÜ151 : { 0.865352, 0.848973 }
UVî‘çÜ152 : { 0.932856, 0.894861 }
UVî‘çÜ153 : { 0.113152, 0.38191 }
UVî‘çÜ154 : { 0.093431, 0.37419 }
UVî‘çÜ155 : { 0.163673, 0.317981 }
UVî‘çÜ156 : { 0.082307, 0.087689 }
UVî‘çÜ157 : { 0.094459, 0.073351 }
UVî‘çÜ158 : { 0.164826, 0.125316 }
UVî‘çÜ159 : { 0.189937, 0.410505 }
UVî‘çÜ160 : { 0.187955, 0.385491 }
UVî‘çÜ161 : { 0.299605, 0.390048 }
UVî‘çÜ162 : { 0.298704, 0.413844 }
UVî‘çÜ163 : { 0.299605, 0.390048 }
UVî‘çÜ164 : { 0.409838, 0.386144 }
UVî‘çÜ165 : { 0.683481, 0.826789 }
UVî‘çÜ166 : { 0.676021, 0.881347 }
UVî‘çÜ167 : { 0.72084, 0.878369 }
UVî‘çÜ168 : { 0.710034, 0.920531 }
UVî‘çÜ169 : { 0.750865, 0.914659 }
UVî‘çÜ170 : { 0.72084, 0.878369 }
UVî‘çÜ171 : { 0.406376, 0.410405 }
UVî‘çÜ172 : { 0.409838, 0.386144 }
UVî‘çÜ173 : { 0.492829, 0.381249 }
UVî‘çÜ174 : { 0.865352, 0.848973 }
UVî‘çÜ175 : { 0.814335, 0.865426 }
UVî‘çÜ176 : { 0.852987, 0.902069 }
UVî‘çÜ177 : { 0.491657, 0.40132 }
UVî‘çÜ178 : { 0.492829, 0.381249 }
UVî‘çÜ179 : { 0.510511, 0.373833 }
UVî‘çÜ180 : { 0.852987, 0.902069 }
UVî‘çÜ181 : { 0.932856, 0.894861 }
UVî‘çÜ182 : { 0.865352, 0.848973 }
UVî‘çÜ183 : { 0.80083, 0.91051 }
UVî‘çÜ184 : { 0.852987, 0.902069 }
UVî‘çÜ185 : { 0.814335, 0.865426 }
UVî‘çÜ186 : { 0.540444, 0.361165 }
UVî‘çÜ187 : { 0.523349, 0.360275 }
UVî‘çÜ188 : { 0.532567, 0.302251 }
UVî‘çÜ189 : { 0.565281, 0.302153 }
UVî‘çÜ190 : { 0.532567, 0.302251 }
UVî‘çÜ191 : { 0.539211, 0.22467 }
UVî‘çÜ192 : { 0.570764, 0.226402 }
UVî‘çÜ193 : { 0.539211, 0.22467 }
UVî‘çÜ194 : { 0.533084, 0.146738 }
UVî‘çÜ195 : { 0.566681, 0.150467 }
UVî‘çÜ196 : { 0.533084, 0.146738 }
UVî‘çÜ197 : { 0.52599, 0.086177 }
UVî‘çÜ198 : { 0.545073, 0.086468 }
UVî‘çÜ199 : { 0.52599, 0.086177 }
UVî‘çÜ200 : { 0.513527, 0.072405 }
UVî‘çÜ201 : { 0.814335, 0.865426 }
UVî‘çÜ202 : { 0.761765, 0.87421 }
UVî‘çÜ203 : { 0.80083, 0.91051 }
UVî‘çÜ204 : { 0.785269, 0.738522 }
UVî‘çÜ205 : { 0.831221, 0.735407 }
UVî‘çÜ206 : { 0.779207, 0.714601 }
UVî‘çÜ207 : { 0.508421, 0.041765 }
UVî‘çÜ208 : { 0.496183, 0.064737 }
UVî‘çÜ209 : { 0.42655, 0.059242 }
UVî‘çÜ210 : { 0.408955, 0.034512 }
UVî‘çÜ211 : { 0.42655, 0.059242 }
UVî‘çÜ212 : { 0.302624, 0.054216 }
UVî‘çÜ213 : { 0.740965, 0.74378 }
UVî‘çÜ214 : { 0.698749, 0.744526 }
UVî‘çÜ215 : { 0.690417, 0.77721 }
UVî‘çÜ216 : { 0.301907, 0.030076 }
UVî‘çÜ217 : { 0.302624, 0.054216 }
UVî‘çÜ218 : { 0.224237, 0.056234 }
UVî‘çÜ219 : { 0.740965, 0.74378 }
UVî‘çÜ220 : { 0.785269, 0.738522 }
UVî‘çÜ221 : { 0.740201, 0.717381 }
UVî‘çÜ222 : { 0.785269, 0.738522 }
UVî‘çÜ223 : { 0.782857, 0.771853 }
UVî‘çÜ224 : { 0.831221, 0.735407 }
UVî‘çÜ225 : { 0.594247, 0.739817 }
UVî‘çÜ226 : { 0.513507, 0.777106 }
UVî‘çÜ227 : { 0.584736, 0.78278 }
UVî‘çÜ228 : { 0.190744, 0.032843 }
UVî‘çÜ229 : { 0.191105, 0.057943 }
UVî‘çÜ230 : { 0.112857, 0.065139 }
UVî‘çÜ231 : { 0.646978, 0.743979 }
UVî‘çÜ232 : { 0.650088, 0.7135 }
UVî‘çÜ233 : { 0.594247, 0.739817 }
UVî‘çÜ234 : { 0.594247, 0.739817 }
UVî‘çÜ235 : { 0.584736, 0.78278 }
UVî‘çÜ236 : { 0.637929, 0.779508 }
UVî‘çÜ237 : { 0.578776, 0.834622 }
UVî‘çÜ238 : { 0.513507, 0.777106 }
UVî‘çÜ239 : { 0.509124, 0.833706 }
UVî‘çÜ240 : { 0.584736, 0.78278 }
UVî‘çÜ241 : { 0.578776, 0.834622 }
UVî‘çÜ242 : { 0.631598, 0.82966 }
UVî‘çÜ243 : { 0.584736, 0.78278 }
UVî‘çÜ244 : { 0.513507, 0.777106 }
UVî‘çÜ245 : { 0.578776, 0.834622 }
UVî‘çÜ246 : { 0.690417, 0.77721 }
UVî‘çÜ247 : { 0.637929, 0.779508 }
UVî‘çÜ248 : { 0.683481, 0.826789 }
UVî‘çÜ249 : { 0.729506, 0.824397 }
UVî‘çÜ250 : { 0.774798, 0.821325 }
UVî‘çÜ251 : { 0.736454, 0.775278 }
UVî‘çÜ252 : { 0.10866, 0.042781 }
UVî‘çÜ253 : { 0.112857, 0.065139 }
UVî‘çÜ254 : { 0.094459, 0.073351 }
UVî‘çÜ255 : { 0.646978, 0.743979 }
UVî‘çÜ256 : { 0.594247, 0.739817 }
UVî‘çÜ257 : { 0.637929, 0.779508 }
UVî‘çÜ258 : { 0.637929, 0.779508 }
UVî‘çÜ259 : { 0.584736, 0.78278 }
UVî‘çÜ260 : { 0.631598, 0.82966 }
UVî‘çÜ261 : { 0.782857, 0.771853 }
UVî‘çÜ262 : { 0.774798, 0.821325 }
UVî‘çÜ263 : { 0.836861, 0.7673 }
UVî‘çÜ264 : { 0.831221, 0.735407 }
UVî‘çÜ265 : { 0.836861, 0.7673 }
UVî‘çÜ266 : { 0.875575, 0.719981 }
UVî‘çÜ267 : { 0.836861, 0.7673 }
UVî‘çÜ268 : { 0.831221, 0.735407 }
UVî‘çÜ269 : { 0.782857, 0.771853 }
UVî‘çÜ270 : { 0.902206, 0.755905 }
UVî‘çÜ271 : { 0.875575, 0.719981 }
UVî‘çÜ272 : { 0.836861, 0.7673 }
UVî‘çÜ273 : { 0.064607, 0.082738 }
UVî‘çÜ274 : { 0.082307, 0.087689 }
UVî‘çÜ275 : { 0.073698, 0.146033 }
UVî‘çÜ276 : { 0.048359, 0.145874 }
UVî‘çÜ277 : { 0.073698, 0.146033 }
UVî‘çÜ278 : { 0.067944, 0.223783 }
UVî‘çÜ279 : { 0.740965, 0.74378 }
UVî‘çÜ280 : { 0.736454, 0.775278 }
UVî‘çÜ281 : { 0.785269, 0.738522 }
UVî‘çÜ282 : { 0.885729, 0.79969 }
UVî‘çÜ283 : { 0.962672, 0.782373 }
UVî‘çÜ284 : { 0.902206, 0.755905 }
UVî‘çÜ285 : { 0.902206, 0.755905 }
UVî‘çÜ286 : { 0.836861, 0.7673 }
UVî‘çÜ287 : { 0.885729, 0.79969 }
UVî‘çÜ288 : { 0.962672, 0.782373 }
UVî‘çÜ289 : { 0.885729, 0.79969 }
UVî‘çÜ290 : { 0.949173, 0.841903 }
UVî‘çÜ291 : { 0.827019, 0.816598 }
UVî‘çÜ292 : { 0.885729, 0.79969 }
UVî‘çÜ293 : { 0.836861, 0.7673 }
UVî‘çÜ294 : { 0.865352, 0.848973 }
UVî‘çÜ295 : { 0.949173, 0.841903 }
UVî‘çÜ296 : { 0.885729, 0.79969 }
UVî‘çÜ297 : { 0.885729, 0.79969 }
UVî‘çÜ298 : { 0.827019, 0.816598 }
UVî‘çÜ299 : { 0.865352, 0.848973 }
UVî‘çÜ300 : { 0.814335, 0.865426 }
UVî‘çÜ301 : { 0.865352, 0.848973 }
UVî‘çÜ302 : { 0.827019, 0.816598 }
UVî‘çÜ303 : { 0.646978, 0.743979 }
UVî‘çÜ304 : { 0.698749, 0.744526 }
UVî‘çÜ305 : { 0.650088, 0.7135 }
UVî‘çÜ306 : { 0.637929, 0.779508 }
UVî‘çÜ307 : { 0.690417, 0.77721 }
UVî‘çÜ308 : { 0.646978, 0.743979 }
UVî‘çÜ309 : { 0.631598, 0.82966 }
UVî‘çÜ310 : { 0.683481, 0.826789 }
UVî‘çÜ311 : { 0.637929, 0.779508 }
UVî‘çÜ312 : { 0.774798, 0.821325 }
UVî‘çÜ313 : { 0.827019, 0.816598 }
UVî‘çÜ314 : { 0.836861, 0.7673 }
UVî‘çÜ315 : { 0.690417, 0.77721 }
UVî‘çÜ316 : { 0.683481, 0.826789 }
UVî‘çÜ317 : { 0.736454, 0.775278 }
UVî‘çÜ318 : { 0.740201, 0.717381 }
UVî‘çÜ319 : { 0.697404, 0.716124 }
UVî‘çÜ320 : { 0.740965, 0.74378 }
UVî‘çÜ321 : { 0.736454, 0.775278 }
UVî‘çÜ322 : { 0.782857, 0.771853 }
UVî‘çÜ323 : { 0.785269, 0.738522 }
UVî‘çÜ324 : { 0.761765, 0.87421 }
UVî‘çÜ325 : { 0.814335, 0.865426 }
UVî‘çÜ326 : { 0.774798, 0.821325 }
UVî‘çÜ327 : { 0.736454, 0.775278 }
UVî‘çÜ328 : { 0.740965, 0.74378 }
UVî‘çÜ329 : { 0.690417, 0.77721 }
UVî‘çÜ330 : { 0.729506, 0.824397 }
UVî‘çÜ331 : { 0.736454, 0.775278 }
UVî‘çÜ332 : { 0.683481, 0.826789 }
UVî‘çÜ333 : { 0.782857, 0.771853 }
UVî‘çÜ334 : { 0.736454, 0.775278 }
UVî‘çÜ335 : { 0.774798, 0.821325 }
UVî‘çÜ336 : { 0.698749, 0.744526 }
UVî‘çÜ337 : { 0.646978, 0.743979 }
UVî‘çÜ338 : { 0.690417, 0.77721 }
UVî‘çÜ339 : { 0.043288, 0.223619 }
UVî‘çÜ340 : { 0.067944, 0.223783 }
UVî‘çÜ341 : { 0.07272, 0.301609 }
UVî‘çÜ342 : { 0.72084, 0.878369 }
UVî‘çÜ343 : { 0.761765, 0.87421 }
UVî‘çÜ344 : { 0.729506, 0.824397 }
UVî‘çÜ345 : { 0.047345, 0.301374 }
UVî‘çÜ346 : { 0.07272, 0.301609 }
UVî‘çÜ347 : { 0.08062, 0.360074 }
UVî‘çÜ348 : { 0.216586, 0.529721 }
UVî‘çÜ349 : { 0.243052, 0.529721 }
UVî‘çÜ350 : { 0.243489, 0.562729 }
UVî‘çÜ351 : { 0.138803, 0.503223 }
UVî‘çÜ352 : { 0.111697, 0.503223 }
UVî‘çÜ353 : { 0.111556, 0.470214 }
UVî‘çÜ354 : { 0.26052, 0.529721 }
UVî‘çÜ355 : { 0.262537, 0.562729 }
UVî‘çÜ356 : { 0.243489, 0.562729 }
UVî‘çÜ357 : { 0.606467, 0.503223 }
UVî‘çÜ358 : { 0.604293, 0.470214 }
UVî‘çÜ359 : { 0.627259, 0.470214 }
UVî‘çÜ360 : { 0.062275, 0.364464 }
UVî‘çÜ361 : { 0.08062, 0.360074 }
UVî‘çÜ362 : { 0.093431, 0.37419 }
UVî‘çÜ363 : { 0.354878, 0.562729 }
UVî‘çÜ364 : { 0.355196, 0.529721 }
UVî‘çÜ365 : { 0.374754, 0.529721 }
UVî‘çÜ366 : { 0.380625, 0.562729 }
UVî‘çÜ367 : { 0.380625, 0.529721 }
UVî‘çÜ368 : { 0.386498, 0.529721 }
UVî‘çÜ369 : { 0.516585, 0.529721 }
UVî‘çÜ370 : { 0.542928, 0.529721 }
UVî‘çÜ371 : { 0.540962, 0.562729 }
UVî‘çÜ372 : { 0.139603, 0.470214 }
UVî‘çÜ373 : { 0.156509, 0.470214 }
UVî‘çÜ374 : { 0.138803, 0.503223 }
UVî‘çÜ375 : { 0.232513, 0.470214 }
UVî‘çÜ376 : { 0.316715, 0.470214 }
UVî‘çÜ377 : { 0.319428, 0.503223 }
UVî‘çÜ378 : { 0.386468, 0.562729 }
UVî‘çÜ379 : { 0.386498, 0.529721 }
UVî‘çÜ380 : { 0.407149, 0.529721 }
UVî‘çÜ381 : { 0.494748, 0.529721 }
UVî‘çÜ382 : { 0.516585, 0.529721 }
UVî‘çÜ383 : { 0.513746, 0.562729 }
UVî‘çÜ384 : { 0.651849, 0.503223 }
UVî‘çÜ385 : { 0.651311, 0.470214 }
UVî‘çÜ386 : { 0.702094, 0.470214 }
UVî‘çÜ387 : { 0.454669, 0.562729 }
UVî‘çÜ388 : { 0.458904, 0.529721 }
UVî‘çÜ389 : { 0.494748, 0.529721 }
UVî‘çÜ390 : { 0.668246, 0.562729 }
UVî‘çÜ391 : { 0.668731, 0.529721 }
UVî‘çÜ392 : { 0.708391, 0.529721 }
UVî‘çÜ393 : { 0.613238, 0.562729 }
UVî‘çÜ394 : { 0.613752, 0.529721 }
UVî‘çÜ395 : { 0.668246, 0.562729 }
UVî‘çÜ396 : { 0.407504, 0.562729 }
UVî‘çÜ397 : { 0.407149, 0.529721 }
UVî‘çÜ398 : { 0.458904, 0.529721 }
UVî‘çÜ399 : { 0.444226, 0.503223 }
UVî‘çÜ400 : { 0.44349, 0.470214 }
UVî‘çÜ401 : { 0.502956, 0.470214 }
UVî‘çÜ402 : { 0.564492, 0.503223 }
UVî‘çÜ403 : { 0.561775, 0.470214 }
UVî‘çÜ404 : { 0.604293, 0.470214 }
UVî‘çÜ405 : { 0.215776, 0.562729 }
UVî‘çÜ406 : { 0.177746, 0.562729 }
UVî‘çÜ407 : { 0.177319, 0.529721 }
UVî‘çÜ408 : { 0.542928, 0.529721 }
UVî‘çÜ409 : { 0.565029, 0.529721 }
UVî‘çÜ410 : { 0.56343, 0.562729 }
UVî‘çÜ411 : { 0.374784, 0.562729 }
UVî‘çÜ412 : { 0.374754, 0.529721 }
UVî‘çÜ413 : { 0.380625, 0.529721 }
UVî‘çÜ414 : { 0.02483, 0.546225 }
UVî‘çÜ415 : { 0.058597, 0.562729 }
UVî‘çÜ416 : { 0.062966, 0.529721 }
UVî‘çÜ417 : { 0.613752, 0.529721 }
UVî‘çÜ418 : { 0.613238, 0.562729 }
UVî‘çÜ419 : { 0.587046, 0.562729 }
UVî‘çÜ420 : { 0.296655, 0.562729 }
UVî‘çÜ421 : { 0.296655, 0.529721 }
UVî‘çÜ422 : { 0.355196, 0.529721 }
UVî‘çÜ423 : { 0.15218, 0.562729 }
UVî‘çÜ424 : { 0.177746, 0.562729 }
UVî‘çÜ425 : { 0.152394, 0.529721 }
UVî‘çÜ426 : { 0.41445, 0.30576 }
UVî‘çÜ427 : { 0.434796, 0.319965 }
UVî‘çÜ428 : { 0.415203, 0.221973 }
UVî‘çÜ429 : { 0.415956, 0.138187 }
UVî‘çÜ430 : { 0.43653, 0.127074 }
UVî‘çÜ431 : { 0.297699, 0.137635 }
UVî‘çÜ432 : { 0.297699, 0.137635 }
UVî‘çÜ433 : { 0.300407, 0.12644 }
UVî‘çÜ434 : { 0.227085, 0.136836 }
UVî‘çÜ435 : { 0.227085, 0.136836 }
UVî‘çÜ436 : { 0.219125, 0.125519 }
UVî‘çÜ437 : { 0.179913, 0.136659 }
UVî‘çÜ438 : { 0.179913, 0.136659 }
UVî‘çÜ439 : { 0.164826, 0.125316 }
UVî‘çÜ440 : { 0.179413, 0.220348 }
UVî‘çÜ441 : { 0.178912, 0.304037 }
UVî‘çÜ442 : { 0.163673, 0.317981 }
UVî‘çÜ443 : { 0.296236, 0.304856 }
UVî‘çÜ444 : { 0.296236, 0.304856 }
UVî‘çÜ445 : { 0.298723, 0.318923 }
UVî‘çÜ446 : { 0.41445, 0.30576 }
UVî‘çÜ447 : { 0.297699, 0.137635 }
UVî‘çÜ448 : { 0.296968, 0.221246 }
UVî‘çÜ449 : { 0.415956, 0.138187 }
UVî‘çÜ450 : { 0.179413, 0.220348 }
UVî‘çÜ451 : { 0.178912, 0.304037 }
UVî‘çÜ452 : { 0.23233, 0.220641 }
UVî‘çÜ453 : { 0.089079, 0.562729 }
UVî‘çÜ454 : { 0.058597, 0.562729 }
UVî‘çÜ455 : { 0.062966, 0.529721 }
UVî‘çÜ456 : { 0.740669, 0.529721 }
UVî‘çÜ457 : { 0.762617, 0.529721 }
UVî‘çÜ458 : { 0.765547, 0.562729 }
UVî‘çÜ459 : { 0.762617, 0.529721 }
UVî‘çÜ460 : { 0.779665, 0.529721 }
UVî‘çÜ461 : { 0.783293, 0.562729 }
UVî‘çÜ462 : { 0.80541, 0.529721 }
UVî‘çÜ463 : { 0.783293, 0.562729 }
UVî‘çÜ464 : { 0.779665, 0.529721 }
UVî‘çÜ465 : { 0.23233, 0.220641 }
UVî‘çÜ466 : { 0.296236, 0.304856 }
UVî‘çÜ467 : { 0.296968, 0.221246 }
UVî‘çÜ468 : { 0.43653, 0.127074 }
UVî‘çÜ469 : { 0.415956, 0.138187 }
UVî‘çÜ470 : { 0.415203, 0.221973 }
UVî‘çÜ471 : { 0.74343, 0.562729 }
UVî‘çÜ472 : { 0.710955, 0.562729 }
UVî‘çÜ473 : { 0.708391, 0.529721 }
UVî‘çÜ474 : { 0.128328, 0.562729 }
UVî‘çÜ475 : { 0.089079, 0.562729 }
UVî‘çÜ476 : { 0.09173, 0.529721 }
UVî‘çÜ477 : { 0.10763, 0.404631 }
UVî‘çÜ478 : { 0.113152, 0.38191 }
UVî‘çÜ479 : { 0.187955, 0.385491 }
UVî‘çÜ480 : { 0.533084, 0.146738 }
UVî‘çÜ481 : { 0.43653, 0.127074 }
UVî‘çÜ482 : { 0.52599, 0.086177 }
UVî‘çÜ483 : { 0.533084, 0.146738 }
UVî‘çÜ484 : { 0.539211, 0.22467 }
UVî‘çÜ485 : { 0.43653, 0.127074 }
UVî‘çÜ486 : { 0.492829, 0.381249 }
UVî‘çÜ487 : { 0.434796, 0.319965 }
UVî‘çÜ488 : { 0.510511, 0.373833 }
UVî‘çÜ489 : { 0.435663, 0.22352 }
UVî‘çÜ490 : { 0.43653, 0.127074 }
UVî‘çÜ491 : { 0.415203, 0.221973 }
UVî‘çÜ492 : { 0.409838, 0.386144 }
UVî‘çÜ493 : { 0.434796, 0.319965 }
UVî‘çÜ494 : { 0.492829, 0.381249 }
UVî‘çÜ495 : { 0.496183, 0.064737 }
UVî‘çÜ496 : { 0.513527, 0.072405 }
UVî‘çÜ497 : { 0.43653, 0.127074 }
UVî‘çÜ498 : { 0.08062, 0.360074 }
UVî‘çÜ499 : { 0.163673, 0.317981 }
UVî‘çÜ500 : { 0.093431, 0.37419 }
UVî‘çÜ501 : { 0.07272, 0.301609 }
UVî‘çÜ502 : { 0.163673, 0.317981 }
UVî‘çÜ503 : { 0.08062, 0.360074 }
UVî‘çÜ504 : { 0.163673, 0.317981 }
UVî‘çÜ505 : { 0.067944, 0.223783 }
UVî‘çÜ506 : { 0.16425, 0.221649 }
UVî‘çÜ507 : { 0.112857, 0.065139 }
UVî‘çÜ508 : { 0.164826, 0.125316 }
UVî‘çÜ509 : { 0.094459, 0.073351 }
UVî‘çÜ510 : { 0.191105, 0.057943 }
UVî‘çÜ511 : { 0.164826, 0.125316 }
UVî‘çÜ512 : { 0.112857, 0.065139 }
UVî‘çÜ513 : { 0.179913, 0.136659 }
UVî‘çÜ514 : { 0.227085, 0.136836 }
UVî‘çÜ515 : { 0.179413, 0.220348 }
