
[MeshData]

UVêî : 13674

UVî‘çÜ0 : { 0.539627, 0.511924 }
UVî‘çÜ53 : { 0.423677, 0.605461 }
UVî‘çÜ54 : { 0.473061, 0.415655 }
UVî‘çÜ55 : { 0.474132, 0.406609 }
UVî‘çÜ56 : { 0.478505, 0.406022 }
UVî‘çÜ57 : { 0.492587, 0.645062 }
UVî‘çÜ58 : { 0.481048, 0.697984 }
UVî‘çÜ59 : { 0.492587, 0.698252 }
UVî‘çÜ60 : { 0.481048, 0.697984 }
UVî‘çÜ61 : { 0.492587, 0.645062 }
UVî‘çÜ62 : { 0.481719, 0.644732 }
UVî‘çÜ63 : { 0.272964, 0.49931 }
UVî‘çÜ64 : { 0.298421, 0.507221 }
UVî‘çÜ65 : { 0.292592, 0.472903 }
UVî‘çÜ66 : { 0.492587, 0.525724 }
UVî‘çÜ67 : { 0.480825, 0.534606 }
UVî‘çÜ68 : { 0.492587, 0.536362 }
UVî‘çÜ69 : { 0.480825, 0.534606 }
UVî‘çÜ70 : { 0.492587, 0.525724 }
UVî‘çÜ71 : { 0.481513, 0.523655 }
UVî‘çÜ72 : { 0.251828, 0.530457 }
UVî‘çÜ73 : { 0.268374, 0.536236 }
UVî‘çÜ74 : { 0.272964, 0.49931 }
UVî‘çÜ75 : { 0.492587, 0.616654 }
UVî‘çÜ76 : { 0.47574, 0.607593 }
UVî‘çÜ77 : { 0.476637, 0.618676 }
UVî‘çÜ78 : { 0.481719, 0.644732 }
UVî‘çÜ79 : { 0.46398, 0.643365 }
UVî‘çÜ80 : { 0.481048, 0.697984 }
UVî‘çÜ81 : { 0.406799, 0.619502 }
UVî‘çÜ82 : { 0.386584, 0.613067 }
UVî‘çÜ83 : { 0.383558, 0.61581 }
UVî‘çÜ84 : { 0.251828, 0.530457 }
UVî‘çÜ85 : { 0.251646, 0.497734 }
UVî‘çÜ86 : { 0.227558, 0.525523 }
UVî‘çÜ87 : { 0.417651, 0.638195 }
UVî‘çÜ88 : { 0.436836, 0.621703 }
UVî‘çÜ89 : { 0.406799, 0.619502 }
UVî‘çÜ90 : { 0.539627, 0.439202 }
UVî‘çÜ91 : { 0.517806, 0.430991 }
UVî‘çÜ92 : { 0.518377, 0.442452 }
UVî‘çÜ93 : { 0.444186, 0.641226 }
UVî‘çÜ94 : { 0.436836, 0.621703 }
UVî‘çÜ95 : { 0.417651, 0.638195 }
UVî‘çÜ96 : { 0.339048, 0.607945 }
UVî‘çÜ97 : { 0.324325, 0.636154 }
UVî‘çÜ98 : { 0.344431, 0.637957 }
UVî‘çÜ99 : { 0.229134, 0.496612 }
UVî‘çÜ100 : { 0.227558, 0.525523 }
UVî‘çÜ101 : { 0.251646, 0.497734 }
UVî‘çÜ102 : { 0.332118, 0.581567 }
UVî‘çÜ103 : { 0.303854, 0.566769 }
UVî‘çÜ104 : { 0.310757, 0.59748 }
UVî‘çÜ105 : { 0.181485, 0.451766 }
UVî‘çÜ106 : { 0.196762, 0.465213 }
UVî‘çÜ107 : { 0.196021, 0.448484 }
UVî‘çÜ108 : { 0.292592, 0.472903 }
UVî‘çÜ109 : { 0.312971, 0.480381 }
UVî‘çÜ110 : { 0.300152, 0.461926 }
UVî‘çÜ111 : { 0.465454, 0.578647 }
UVî‘çÜ112 : { 0.450657, 0.577824 }
UVî‘çÜ113 : { 0.451878, 0.592421 }
UVî‘çÜ114 : { 0.465454, 0.578647 }
UVî‘çÜ115 : { 0.451878, 0.592421 }
UVî‘çÜ116 : { 0.464489, 0.592002 }
UVî‘çÜ117 : { 0.452459, 0.723616 }
UVî‘çÜ118 : { 0.477131, 0.726288 }
UVî‘çÜ119 : { 0.456165, 0.69722 }
UVî‘çÜ120 : { 0.420493, 0.558491 }
UVî‘çÜ121 : { 0.419631, 0.566926 }
UVî‘çÜ122 : { 0.434814, 0.558795 }
UVî‘çÜ123 : { 0.434814, 0.558795 }
UVî‘çÜ124 : { 0.419631, 0.566926 }
UVî‘çÜ125 : { 0.433955, 0.567279 }
UVî‘çÜ126 : { 0.539627, 0.602357 }
UVî‘çÜ127 : { 0.525568, 0.652002 }
UVî‘çÜ128 : { 0.539627, 0.652185 }
UVî‘çÜ129 : { 0.525568, 0.652002 }
UVî‘çÜ130 : { 0.539627, 0.602357 }
UVî‘çÜ131 : { 0.524767, 0.602116 }
UVî‘çÜ132 : { 0.368207, 0.58469 }
UVî‘çÜ133 : { 0.372436, 0.602415 }
UVî‘çÜ134 : { 0.378402, 0.597335 }
UVî‘çÜ135 : { 0.391831, 0.636901 }
UVî‘çÜ136 : { 0.397316, 0.69065 }
UVî‘çÜ137 : { 0.417651, 0.638195 }
UVî‘çÜ138 : { 0.476637, 0.618676 }
UVî‘çÜ139 : { 0.466215, 0.620485 }
UVî‘çÜ140 : { 0.46398, 0.643365 }
UVî‘çÜ141 : { 0.450877, 0.559432 }
UVî‘çÜ142 : { 0.434814, 0.558795 }
UVî‘çÜ143 : { 0.433955, 0.567279 }
UVî‘çÜ144 : { 0.450877, 0.559432 }
UVî‘çÜ145 : { 0.433955, 0.567279 }
UVî‘çÜ146 : { 0.45075, 0.567527 }
UVî‘çÜ147 : { 0.413957, 0.531895 }
UVî‘çÜ148 : { 0.424927, 0.533458 }
UVî‘çÜ149 : { 0.417216, 0.520249 }
UVî‘çÜ150 : { 0.465903, 0.568282 }
UVî‘çÜ151 : { 0.45075, 0.567527 }
UVî‘çÜ152 : { 0.450657, 0.577824 }
UVî‘çÜ153 : { 0.465903, 0.568282 }
UVî‘çÜ154 : { 0.450657, 0.577824 }
UVî‘çÜ155 : { 0.465454, 0.578647 }
UVî‘çÜ156 : { 0.515352, 0.373227 }
UVî‘çÜ157 : { 0.539627, 0.379105 }
UVî‘çÜ158 : { 0.539627, 0.370447 }
UVî‘çÜ159 : { 0.539627, 0.379105 }
UVî‘çÜ160 : { 0.515352, 0.373227 }
UVî‘çÜ161 : { 0.515477, 0.382854 }
UVî‘çÜ162 : { 0.466174, 0.559905 }
UVî‘çÜ163 : { 0.479475, 0.568805 }
UVî‘çÜ164 : { 0.47988, 0.560463 }
UVî‘çÜ165 : { 0.479475, 0.568805 }
UVî‘çÜ166 : { 0.466174, 0.559905 }
UVî‘çÜ167 : { 0.465903, 0.568282 }
UVî‘çÜ168 : { 0.479475, 0.568805 }
UVî‘çÜ169 : { 0.492587, 0.578985 }
UVî‘çÜ170 : { 0.492587, 0.568874 }
UVî‘çÜ171 : { 0.492587, 0.578985 }
UVî‘çÜ172 : { 0.479475, 0.568805 }
UVî‘çÜ173 : { 0.478623, 0.57933 }
UVî‘çÜ174 : { 0.47988, 0.560463 }
UVî‘çÜ175 : { 0.492587, 0.568874 }
UVî‘çÜ176 : { 0.492587, 0.560866 }
UVî‘çÜ177 : { 0.492587, 0.568874 }
UVî‘çÜ178 : { 0.47988, 0.560463 }
UVî‘çÜ179 : { 0.479475, 0.568805 }
UVî‘çÜ180 : { 0.453909, 0.52201 }
UVî‘çÜ181 : { 0.467818, 0.53373 }
UVî‘çÜ182 : { 0.468618, 0.522189 }
UVî‘çÜ183 : { 0.467818, 0.53373 }
UVî‘çÜ184 : { 0.453909, 0.52201 }
UVî‘çÜ185 : { 0.452893, 0.533529 }
UVî‘çÜ186 : { 0.439508, 0.521133 }
UVî‘çÜ187 : { 0.428665, 0.520349 }
UVî‘çÜ188 : { 0.436849, 0.534188 }
UVî‘çÜ189 : { 0.436849, 0.534188 }
UVî‘çÜ190 : { 0.452155, 0.545122 }
UVî‘çÜ191 : { 0.452893, 0.533529 }
UVî‘çÜ192 : { 0.452155, 0.545122 }
UVî‘çÜ193 : { 0.436849, 0.534188 }
UVî‘çÜ194 : { 0.434856, 0.546207 }
UVî‘çÜ195 : { 0.492587, 0.616654 }
UVî‘çÜ196 : { 0.476637, 0.618676 }
UVî‘çÜ197 : { 0.481719, 0.644732 }
UVî‘çÜ198 : { 0.428665, 0.520349 }
UVî‘çÜ199 : { 0.417216, 0.520249 }
UVî‘çÜ200 : { 0.424927, 0.533458 }
UVî‘çÜ201 : { 0.40734, 0.601223 }
UVî‘çÜ202 : { 0.390321, 0.589249 }
UVî‘çÜ203 : { 0.394495, 0.605895 }
UVî‘çÜ204 : { 0.51741, 0.316407 }
UVî‘çÜ205 : { 0.516186, 0.333996 }
UVî‘çÜ206 : { 0.539627, 0.317239 }
UVî‘çÜ207 : { 0.539627, 0.317239 }
UVî‘çÜ208 : { 0.516186, 0.333996 }
UVî‘çÜ209 : { 0.539627, 0.333849 }
UVî‘çÜ210 : { 0.468618, 0.522189 }
UVî‘çÜ211 : { 0.467818, 0.53373 }
UVî‘çÜ212 : { 0.481513, 0.523655 }
UVî‘çÜ213 : { 0.481513, 0.523655 }
UVî‘çÜ214 : { 0.467818, 0.53373 }
UVî‘çÜ215 : { 0.480825, 0.534606 }
UVî‘çÜ216 : { 0.492587, 0.536362 }
UVî‘çÜ217 : { 0.480825, 0.534606 }
UVî‘çÜ218 : { 0.480191, 0.546791 }
UVî‘çÜ219 : { 0.492587, 0.536362 }
UVî‘çÜ220 : { 0.480191, 0.546791 }
UVî‘çÜ221 : { 0.492587, 0.547196 }
UVî‘çÜ222 : { 0.378402, 0.597335 }
UVî‘çÜ223 : { 0.390321, 0.589249 }
UVî‘çÜ224 : { 0.368207, 0.58469 }
UVî‘çÜ225 : { 0.292592, 0.472903 }
UVî‘çÜ226 : { 0.272862, 0.471965 }
UVî‘çÜ227 : { 0.272964, 0.49931 }
UVî‘çÜ228 : { 0.401982, 0.524014 }
UVî‘çÜ229 : { 0.384472, 0.534089 }
UVî‘çÜ230 : { 0.401274, 0.541582 }
UVî‘çÜ231 : { 0.423265, 0.502402 }
UVî‘çÜ232 : { 0.406658, 0.505319 }
UVî‘çÜ233 : { 0.417216, 0.520249 }
UVî‘çÜ234 : { 0.366577, 0.522244 }
UVî‘çÜ235 : { 0.351716, 0.53176 }
UVî‘çÜ236 : { 0.367022, 0.546307 }
UVî‘çÜ237 : { 0.411407, 0.589646 }
UVî‘çÜ238 : { 0.410266, 0.571429 }
UVî‘çÜ239 : { 0.397463, 0.579199 }
UVî‘çÜ240 : { 0.464236, 0.417494 }
UVî‘çÜ241 : { 0.465385, 0.407782 }
UVî‘çÜ242 : { 0.469759, 0.407195 }
UVî‘çÜ243 : { 0.274711, 0.625077 }
UVî‘çÜ244 : { 0.276234, 0.590844 }
UVî‘çÜ245 : { 0.251405, 0.625426 }
UVî‘çÜ246 : { 0.389804, 0.565633 }
UVî‘çÜ247 : { 0.40193, 0.559207 }
UVî‘çÜ248 : { 0.386566, 0.552228 }
UVî‘çÜ249 : { 0.467818, 0.53373 }
UVî‘çÜ250 : { 0.480191, 0.546791 }
UVî‘çÜ251 : { 0.480825, 0.534606 }
UVî‘çÜ252 : { 0.480191, 0.546791 }
UVî‘çÜ253 : { 0.467818, 0.53373 }
UVî‘çÜ254 : { 0.46696, 0.545707 }
UVî‘çÜ255 : { 0.425802, 0.694672 }
UVî‘çÜ256 : { 0.397316, 0.69065 }
UVî‘çÜ257 : { 0.422158, 0.719854 }
UVî‘çÜ258 : { 0.208153, 0.445982 }
UVî‘çÜ259 : { 0.196762, 0.465213 }
UVî‘çÜ260 : { 0.215314, 0.458177 }
UVî‘çÜ261 : { 0.456165, 0.69722 }
UVî‘çÜ262 : { 0.444186, 0.641226 }
UVî‘çÜ263 : { 0.425802, 0.694672 }
UVî‘çÜ264 : { 0.468618, 0.522189 }
UVî‘çÜ265 : { 0.457792, 0.502921 }
UVî‘çÜ266 : { 0.453909, 0.52201 }
UVî‘çÜ267 : { 0.457792, 0.502921 }
UVî‘çÜ268 : { 0.468618, 0.522189 }
UVî‘çÜ269 : { 0.469305, 0.503147 }
UVî‘çÜ270 : { 0.465903, 0.568282 }
UVî‘çÜ271 : { 0.478623, 0.57933 }
UVî‘çÜ272 : { 0.479475, 0.568805 }
UVî‘çÜ273 : { 0.478623, 0.57933 }
UVî‘çÜ274 : { 0.465903, 0.568282 }
UVî‘çÜ275 : { 0.465454, 0.578647 }
UVî‘çÜ276 : { 0.465454, 0.578647 }
UVî‘çÜ277 : { 0.477034, 0.59128 }
UVî‘çÜ278 : { 0.478623, 0.57933 }
UVî‘çÜ279 : { 0.477034, 0.59128 }
UVî‘çÜ280 : { 0.465454, 0.578647 }
UVî‘çÜ281 : { 0.464489, 0.592002 }
UVî‘çÜ282 : { 0.464489, 0.592002 }
UVî‘çÜ283 : { 0.453174, 0.603898 }
UVî‘çÜ284 : { 0.465587, 0.603092 }
UVî‘çÜ285 : { 0.453174, 0.603898 }
UVî‘çÜ286 : { 0.464489, 0.592002 }
UVî‘çÜ287 : { 0.451878, 0.592421 }
UVî‘çÜ288 : { 0.46696, 0.545707 }
UVî‘çÜ289 : { 0.452155, 0.545122 }
UVî‘çÜ290 : { 0.466174, 0.559905 }
UVî‘çÜ291 : { 0.452155, 0.545122 }
UVî‘çÜ292 : { 0.450877, 0.559432 }
UVî‘çÜ293 : { 0.466174, 0.559905 }
UVî‘çÜ294 : { 0.394495, 0.605895 }
UVî‘çÜ295 : { 0.390321, 0.589249 }
UVî‘çÜ296 : { 0.378402, 0.597335 }
UVî‘çÜ297 : { 0.464882, 0.60931 }
UVî‘çÜ298 : { 0.452877, 0.610696 }
UVî‘çÜ299 : { 0.466215, 0.620485 }
UVî‘çÜ300 : { 0.452877, 0.610696 }
UVî‘çÜ301 : { 0.451829, 0.621555 }
UVî‘çÜ302 : { 0.466215, 0.620485 }
UVî‘çÜ303 : { 0.465587, 0.603092 }
UVî‘çÜ304 : { 0.47574, 0.607593 }
UVî‘çÜ305 : { 0.477836, 0.601741 }
UVî‘çÜ306 : { 0.47574, 0.607593 }
UVî‘çÜ307 : { 0.465587, 0.603092 }
UVî‘çÜ308 : { 0.464882, 0.60931 }
UVî‘çÜ309 : { 0.366577, 0.522244 }
UVî‘çÜ310 : { 0.384472, 0.534089 }
UVî‘çÜ311 : { 0.386779, 0.513452 }
UVî‘çÜ312 : { 0.310757, 0.59748 }
UVî‘çÜ313 : { 0.339048, 0.607945 }
UVî‘çÜ314 : { 0.332118, 0.581567 }
UVî‘çÜ315 : { 0.46398, 0.643365 }
UVî‘çÜ316 : { 0.481719, 0.644732 }
UVî‘çÜ317 : { 0.476637, 0.618676 }
UVî‘çÜ318 : { 0.539627, 0.426535 }
UVî‘çÜ319 : { 0.516396, 0.416032 }
UVî‘çÜ320 : { 0.517806, 0.430991 }
UVî‘çÜ321 : { 0.516034, 0.395987 }
UVî‘çÜ322 : { 0.539627, 0.39139 }
UVî‘çÜ323 : { 0.515477, 0.382854 }
UVî‘çÜ324 : { 0.339048, 0.607945 }
UVî‘çÜ325 : { 0.344431, 0.637957 }
UVî‘çÜ326 : { 0.360503, 0.612576 }
UVî‘çÜ327 : { 0.420493, 0.558491 }
UVî‘çÜ328 : { 0.434814, 0.558795 }
UVî‘çÜ329 : { 0.421059, 0.545419 }
UVî‘çÜ330 : { 0.229279, 0.478253 }
UVî‘çÜ331 : { 0.252246, 0.476093 }
UVî‘çÜ332 : { 0.23032, 0.450855 }
UVî‘çÜ333 : { 0.189807, 0.492275 }
UVî‘çÜ334 : { 0.208096, 0.480006 }
UVî‘çÜ335 : { 0.196762, 0.465213 }
UVî‘çÜ336 : { 0.391831, 0.636901 }
UVî‘çÜ337 : { 0.383558, 0.61581 }
UVî‘çÜ338 : { 0.364592, 0.637023 }
UVî‘çÜ339 : { 0.453909, 0.52201 }
UVî‘çÜ340 : { 0.457792, 0.502921 }
UVî‘çÜ341 : { 0.439508, 0.521133 }
UVî‘çÜ342 : { 0.368207, 0.58469 }
UVî‘çÜ343 : { 0.390321, 0.589249 }
UVî‘çÜ344 : { 0.378391, 0.575321 }
UVî‘çÜ345 : { 0.401274, 0.541582 }
UVî‘çÜ346 : { 0.386566, 0.552228 }
UVî‘çÜ347 : { 0.40193, 0.559207 }
UVî‘çÜ348 : { 0.480191, 0.546791 }
UVî‘çÜ349 : { 0.466174, 0.559905 }
UVî‘çÜ350 : { 0.47988, 0.560463 }
UVî‘çÜ351 : { 0.466174, 0.559905 }
UVî‘çÜ352 : { 0.480191, 0.546791 }
UVî‘çÜ353 : { 0.46696, 0.545707 }
UVî‘çÜ354 : { 0.360503, 0.612576 }
UVî‘çÜ355 : { 0.364592, 0.637023 }
UVî‘çÜ356 : { 0.383558, 0.61581 }
UVî‘çÜ357 : { 0.492587, 0.547196 }
UVî‘çÜ358 : { 0.47988, 0.560463 }
UVî‘çÜ359 : { 0.492587, 0.560866 }
UVî‘çÜ360 : { 0.434856, 0.546207 }
UVî‘çÜ361 : { 0.450877, 0.559432 }
UVî‘çÜ362 : { 0.452155, 0.545122 }
UVî‘çÜ363 : { 0.450877, 0.559432 }
UVî‘çÜ364 : { 0.434856, 0.546207 }
UVî‘çÜ365 : { 0.434814, 0.558795 }
UVî‘çÜ366 : { 0.452877, 0.610696 }
UVî‘çÜ367 : { 0.437484, 0.605222 }
UVî‘çÜ368 : { 0.43819, 0.612643 }
UVî‘çÜ369 : { 0.167047, 0.452275 }
UVî‘çÜ370 : { 0.167047, 0.467078 }
UVî‘çÜ371 : { 0.181485, 0.451766 }
UVî‘çÜ372 : { 0.516186, 0.333996 }
UVî‘çÜ373 : { 0.539627, 0.350551 }
UVî‘çÜ374 : { 0.539627, 0.333849 }
UVî‘çÜ375 : { 0.539627, 0.350551 }
UVî‘çÜ376 : { 0.516186, 0.333996 }
UVî‘çÜ377 : { 0.515807, 0.351545 }
UVî‘çÜ378 : { 0.273182, 0.441378 }
UVî‘çÜ379 : { 0.272862, 0.471965 }
UVî‘çÜ380 : { 0.288153, 0.439302 }
UVî‘çÜ381 : { 0.397463, 0.579199 }
UVî‘çÜ382 : { 0.410266, 0.571429 }
UVî‘çÜ383 : { 0.399728, 0.569062 }
UVî‘çÜ384 : { 0.272862, 0.471965 }
UVî‘çÜ385 : { 0.292592, 0.472903 }
UVî‘çÜ386 : { 0.288153, 0.439302 }
UVî‘çÜ387 : { 0.397463, 0.579199 }
UVî‘çÜ388 : { 0.390321, 0.589249 }
UVî‘çÜ389 : { 0.411407, 0.589646 }
UVî‘çÜ390 : { 0.464882, 0.60931 }
UVî‘çÜ391 : { 0.476637, 0.618676 }
UVî‘çÜ392 : { 0.47574, 0.607593 }
UVî‘çÜ393 : { 0.476637, 0.618676 }
UVî‘çÜ394 : { 0.464882, 0.60931 }
UVî‘çÜ395 : { 0.466215, 0.620485 }
UVî‘çÜ396 : { 0.324325, 0.636154 }
UVî‘çÜ397 : { 0.338543, 0.680866 }
UVî‘çÜ398 : { 0.344431, 0.637957 }
UVî‘çÜ399 : { 0.451829, 0.621555 }
UVî‘çÜ400 : { 0.436836, 0.621703 }
UVî‘çÜ401 : { 0.444186, 0.641226 }
UVî‘çÜ402 : { 0.191733, 0.575597 }
UVî‘çÜ403 : { 0.227558, 0.525523 }
UVî‘çÜ404 : { 0.196441, 0.523107 }
UVî‘çÜ405 : { 0.367022, 0.546307 }
UVî‘çÜ406 : { 0.384472, 0.534089 }
UVî‘çÜ407 : { 0.366577, 0.522244 }
UVî‘çÜ408 : { 0.324325, 0.636154 }
UVî‘çÜ409 : { 0.339048, 0.607945 }
UVî‘çÜ410 : { 0.310757, 0.59748 }
UVî‘çÜ411 : { 0.423677, 0.605461 }
UVî‘çÜ412 : { 0.43819, 0.612643 }
UVî‘çÜ413 : { 0.437484, 0.605222 }
UVî‘çÜ414 : { 0.452877, 0.610696 }
UVî‘çÜ415 : { 0.464882, 0.60931 }
UVî‘çÜ416 : { 0.453174, 0.603898 }
UVî‘çÜ417 : { 0.465587, 0.603092 }
UVî‘çÜ418 : { 0.453174, 0.603898 }
UVî‘çÜ419 : { 0.464882, 0.60931 }
UVî‘çÜ420 : { 0.480191, 0.546791 }
UVî‘çÜ421 : { 0.47988, 0.560463 }
UVî‘çÜ422 : { 0.492587, 0.547196 }
UVî‘çÜ423 : { 0.477034, 0.59128 }
UVî‘çÜ424 : { 0.492587, 0.59928 }
UVî‘çÜ425 : { 0.492587, 0.590868 }
UVî‘çÜ426 : { 0.344431, 0.637957 }
UVî‘çÜ427 : { 0.338543, 0.680866 }
UVî‘çÜ428 : { 0.364158, 0.685858 }
UVî‘çÜ429 : { 0.253001, 0.584144 }
UVî‘çÜ430 : { 0.268374, 0.536236 }
UVî‘çÜ431 : { 0.251828, 0.530457 }
UVî‘çÜ432 : { 0.329088, 0.558739 }
UVî‘çÜ433 : { 0.354154, 0.555087 }
UVî‘çÜ434 : { 0.3299, 0.544932 }
UVî‘çÜ435 : { 0.332118, 0.581567 }
UVî‘çÜ436 : { 0.356001, 0.57259 }
UVî‘çÜ437 : { 0.354154, 0.555087 }
UVî‘çÜ438 : { 0.386566, 0.552228 }
UVî‘çÜ439 : { 0.372028, 0.56233 }
UVî‘çÜ440 : { 0.389804, 0.565633 }
UVî‘çÜ441 : { 0.423677, 0.605461 }
UVî‘çÜ442 : { 0.421901, 0.59254 }
UVî‘çÜ443 : { 0.40734, 0.601223 }
UVî‘çÜ444 : { 0.359982, 0.570934 }
UVî‘çÜ445 : { 0.363347, 0.588566 }
UVî‘çÜ446 : { 0.368207, 0.58469 }
UVî‘çÜ447 : { 0.384472, 0.534089 }
UVî‘çÜ448 : { 0.367022, 0.546307 }
UVî‘çÜ449 : { 0.386566, 0.552228 }
UVî‘çÜ450 : { 0.423265, 0.502402 }
UVî‘çÜ451 : { 0.428665, 0.520349 }
UVî‘çÜ452 : { 0.434373, 0.50232 }
UVî‘çÜ453 : { 0.40193, 0.559207 }
UVî‘çÜ454 : { 0.409741, 0.558217 }
UVî‘çÜ455 : { 0.401274, 0.541582 }
UVî‘çÜ456 : { 0.417216, 0.520249 }
UVî‘çÜ457 : { 0.406658, 0.505319 }
UVî‘çÜ458 : { 0.401982, 0.524014 }
UVî‘çÜ459 : { 0.492587, 0.525724 }
UVî‘çÜ460 : { 0.480414, 0.503658 }
UVî‘çÜ461 : { 0.481513, 0.523655 }
UVî‘çÜ462 : { 0.451878, 0.592421 }
UVî‘çÜ463 : { 0.437484, 0.605222 }
UVî‘çÜ464 : { 0.453174, 0.603898 }
UVî‘çÜ465 : { 0.409741, 0.558217 }
UVî‘çÜ466 : { 0.40193, 0.559207 }
UVî‘çÜ467 : { 0.410266, 0.571429 }
UVî‘çÜ468 : { 0.450657, 0.577824 }
UVî‘çÜ469 : { 0.433889, 0.577111 }
UVî‘çÜ470 : { 0.451878, 0.592421 }
UVî‘çÜ471 : { 0.434373, 0.50232 }
UVî‘çÜ472 : { 0.439508, 0.521133 }
UVî‘çÜ473 : { 0.444836, 0.50246 }
UVî‘çÜ474 : { 0.452877, 0.610696 }
UVî‘çÜ475 : { 0.43819, 0.612643 }
UVî‘çÜ476 : { 0.451829, 0.621555 }
UVî‘çÜ477 : { 0.386566, 0.552228 }
UVî‘çÜ478 : { 0.401274, 0.541582 }
UVî‘çÜ479 : { 0.384472, 0.534089 }
UVî‘çÜ480 : { 0.421059, 0.545419 }
UVî‘çÜ481 : { 0.434814, 0.558795 }
UVî‘çÜ482 : { 0.434856, 0.546207 }
UVî‘çÜ483 : { 0.406799, 0.619502 }
UVî‘çÜ484 : { 0.436836, 0.621703 }
UVî‘çÜ485 : { 0.416253, 0.61273 }
UVî‘çÜ486 : { 0.410744, 0.54554 }
UVî‘çÜ487 : { 0.413957, 0.531895 }
UVî‘çÜ488 : { 0.401274, 0.541582 }
UVî‘çÜ489 : { 0.435438, 0.592688 }
UVî‘çÜ490 : { 0.433889, 0.577111 }
UVî‘çÜ491 : { 0.421901, 0.59254 }
UVî‘çÜ492 : { 0.364592, 0.637023 }
UVî‘çÜ493 : { 0.360503, 0.612576 }
UVî‘çÜ494 : { 0.344431, 0.637957 }
UVî‘çÜ495 : { 0.338543, 0.680866 }
UVî‘çÜ496 : { 0.364825, 0.709245 }
UVî‘çÜ497 : { 0.364158, 0.685858 }
UVî‘çÜ498 : { 0.40734, 0.601223 }
UVî‘çÜ499 : { 0.421901, 0.59254 }
UVî‘çÜ500 : { 0.411407, 0.589646 }
UVî‘çÜ501 : { 0.367022, 0.546307 }
UVî‘çÜ502 : { 0.351716, 0.53176 }
UVî‘çÜ503 : { 0.354154, 0.555087 }
UVî‘çÜ504 : { 0.410744, 0.54554 }
UVî‘çÜ505 : { 0.421059, 0.545419 }
UVî‘çÜ506 : { 0.413957, 0.531895 }
UVî‘çÜ507 : { 0.484567, 0.391964 }
UVî‘çÜ508 : { 0.467667, 0.391964 }
UVî‘çÜ509 : { 0.476117, 0.385846 }
UVî‘çÜ510 : { 0.384472, 0.534089 }
UVî‘çÜ511 : { 0.401982, 0.524014 }
UVî‘çÜ512 : { 0.386779, 0.513452 }
UVî‘çÜ513 : { 0.376318, 0.391964 }
UVî‘çÜ514 : { 0.363361, 0.391964 }
UVî‘çÜ515 : { 0.369839, 0.385846 }
