
[MeshData]

UVêî : 1938

UVî‘çÜ0 : { 0.953405, 0.67497 }
UVî‘çÜ85 : { 0.83244, 0.782625 }
UVî‘çÜ86 : { 0.788972, 0.747338 }
UVî‘çÜ87 : { 0.834658, 0.747338 }
UVî‘çÜ88 : { 0.788972, 0.747338 }
UVî‘çÜ89 : { 0.83244, 0.782625 }
UVî‘çÜ90 : { 0.931988, 0.228768 }
UVî‘çÜ91 : { 0.939506, 0.132394 }
UVî‘çÜ92 : { 0.935391, 0.130982 }
UVî‘çÜ93 : { 0.935391, 0.130982 }
UVî‘çÜ94 : { 0.926612, 0.227507 }
UVî‘çÜ95 : { 0.931988, 0.228768 }
UVî‘çÜ96 : { 0.654193, 0.97752 }
UVî‘çÜ97 : { 0.684533, 0.852519 }
UVî‘çÜ98 : { 0.656346, 0.852519 }
UVî‘çÜ99 : { 0.684533, 0.852519 }
UVî‘çÜ100 : { 0.654193, 0.97752 }
UVî‘çÜ101 : { 0.694378, 0.97752 }
UVî‘çÜ102 : { 0.507784, 0.782625 }
UVî‘çÜ103 : { 0.450374, 0.747338 }
UVî‘çÜ104 : { 0.450458, 0.782625 }
UVî‘çÜ105 : { 0.450374, 0.747338 }
UVî‘çÜ106 : { 0.507784, 0.782625 }
UVî‘çÜ107 : { 0.507239, 0.747338 }
UVî‘çÜ108 : { 0.746604, 0.747338 }
UVî‘çÜ109 : { 0.787896, 0.782625 }
UVî‘çÜ110 : { 0.788972, 0.747338 }
UVî‘çÜ111 : { 0.787896, 0.782625 }
UVî‘çÜ112 : { 0.746604, 0.747338 }
UVî‘çÜ113 : { 0.745615, 0.782625 }
UVî‘çÜ114 : { 0.0296918, 0.97752 }
UVî‘çÜ115 : { 0.0690139, 0.97752 }
UVî‘çÜ116 : { 0.0456521, 0.852519 }
UVî‘çÜ117 : { 0.0690139, 0.97752 }
UVî‘çÜ118 : { 0.0717309, 0.852519 }
UVî‘çÜ119 : { 0.0456521, 0.852519 }
UVî‘çÜ120 : { 0.116724, 0.782625 }
UVî‘çÜ121 : { 0.159262, 0.782625 }
UVî‘çÜ122 : { 0.159289, 0.747338 }
UVî‘çÜ123 : { 0.116724, 0.782625 }
UVî‘çÜ124 : { 0.159289, 0.747338 }
UVî‘çÜ125 : { 0.117274, 0.747338 }
UVî‘çÜ126 : { 0.534452, 0.852519 }
UVî‘çÜ127 : { 0.509699, 0.97752 }
UVî‘çÜ128 : { 0.538367, 0.97752 }
UVî‘çÜ129 : { 0.509699, 0.97752 }
UVî‘çÜ130 : { 0.534452, 0.852519 }
UVî‘çÜ131 : { 0.508864, 0.852519 }
UVî‘çÜ132 : { 0.221886, 0.782625 }
UVî‘çÜ133 : { 0.284214, 0.782625 }
UVî‘çÜ134 : { 0.282683, 0.747338 }
UVî‘çÜ135 : { 0.282683, 0.747338 }
UVî‘çÜ136 : { 0.220838, 0.747338 }
UVî‘çÜ137 : { 0.221886, 0.782625 }
UVî‘çÜ138 : { 0.392058, 0.97752 }
UVî‘çÜ139 : { 0.367202, 0.852519 }
UVî‘çÜ140 : { 0.377468, 0.97752 }
UVî‘çÜ141 : { 0.990598, 0.852519 }
UVî‘çÜ142 : { 0.974102, 0.97752 }
UVî‘çÜ143 : { 0.992898, 0.97752 }
UVî‘çÜ144 : { 0.974102, 0.97752 }
UVî‘çÜ145 : { 0.990598, 0.852519 }
UVî‘çÜ146 : { 0.967073, 0.852519 }
UVî‘çÜ147 : { 0.932463, 0.37557 }
UVî‘çÜ148 : { 0.952705, 0.413068 }
UVî‘çÜ149 : { 0.954823, 0.377821 }
UVî‘çÜ150 : { 0.952705, 0.413068 }
UVî‘çÜ151 : { 0.932463, 0.37557 }
UVî‘çÜ152 : { 0.927536, 0.412021 }
UVî‘çÜ153 : { 0.926612, 0.227507 }
UVî‘çÜ154 : { 0.925319, 0.295402 }
UVî‘çÜ155 : { 0.931988, 0.228768 }
UVî‘çÜ156 : { 0.925319, 0.295402 }
UVî‘çÜ157 : { 0.926612, 0.227507 }
UVî‘çÜ158 : { 0.918963, 0.294069 }
UVî‘çÜ159 : { 0.893922, 0.518396 }
UVî‘çÜ160 : { 0.901653, 0.545677 }
UVî‘çÜ161 : { 0.902659, 0.518177 }
UVî‘çÜ162 : { 0.901653, 0.545677 }
UVî‘çÜ163 : { 0.893922, 0.518396 }
UVî‘çÜ164 : { 0.892655, 0.546331 }
UVî‘çÜ165 : { 0.9619, 0.412579 }
UVî‘çÜ166 : { 0.983745, 0.468339 }
UVî‘çÜ167 : { 0.983123, 0.411207 }
UVî‘çÜ168 : { 0.983745, 0.468339 }
UVî‘çÜ169 : { 0.9619, 0.412579 }
UVî‘çÜ170 : { 0.951224, 0.470594 }
UVî‘çÜ171 : { 0.952692, 0.540752 }
UVî‘çÜ172 : { 0.985275, 0.588869 }
UVî‘çÜ173 : { 0.984971, 0.539022 }
UVî‘çÜ174 : { 0.985275, 0.588869 }
UVî‘çÜ175 : { 0.952692, 0.540752 }
UVî‘çÜ176 : { 0.952521, 0.589718 }
UVî‘çÜ177 : { 0.9079, 0.371904 }
UVî‘çÜ178 : { 0.909385, 0.41034 }
UVî‘çÜ179 : { 0.915507, 0.373039 }
UVî‘çÜ180 : { 0.909385, 0.41034 }
UVî‘çÜ181 : { 0.9079, 0.371904 }
UVî‘çÜ182 : { 0.901242, 0.409586 }
UVî‘çÜ183 : { 0.952521, 0.589718 }
UVî‘çÜ184 : { 0.986801, 0.630821 }
UVî‘çÜ185 : { 0.985275, 0.588869 }
UVî‘çÜ186 : { 0.986801, 0.630821 }
UVî‘çÜ187 : { 0.952521, 0.589718 }
UVî‘çÜ188 : { 0.953232, 0.630833 }
UVî‘çÜ189 : { 0.982548, 0.302386 }
UVî‘çÜ190 : { 0.970199, 0.349302 }
UVî‘çÜ191 : { 0.983121, 0.349478 }
UVî‘çÜ192 : { 0.922132, 0.51769 }
UVî‘çÜ193 : { 0.927942, 0.517167 }
UVî‘çÜ194 : { 0.92286, 0.472075 }
UVî‘çÜ195 : { 0.986801, 0.630821 }
UVî‘çÜ196 : { 0.981373, 0.659884 }
UVî‘çÜ197 : { 0.987445, 0.657496 }
UVî‘çÜ198 : { 0.787896, 0.782625 }
UVî‘çÜ199 : { 0.781681, 0.852519 }
UVî‘çÜ200 : { 0.745615, 0.782625 }
UVî‘çÜ201 : { 0.781681, 0.852519 }
UVî‘çÜ202 : { 0.768106, 0.97752 }
UVî‘çÜ203 : { 0.743656, 0.852519 }
UVî‘çÜ204 : { 0.939487, 0.298371 }
UVî‘çÜ205 : { 0.950275, 0.299846 }
UVî‘çÜ206 : { 0.935092, 0.346682 }
UVî‘çÜ207 : { 0.935092, 0.346682 }
UVî‘çÜ208 : { 0.950275, 0.299846 }
UVî‘çÜ209 : { 0.957009, 0.349137 }
UVî‘çÜ210 : { 0.982548, 0.302386 }
UVî‘çÜ211 : { 0.970199, 0.349302 }
UVî‘çÜ212 : { 0.959938, 0.301168 }
UVî‘çÜ213 : { 0.957009, 0.349137 }
UVî‘çÜ214 : { 0.959938, 0.301168 }
UVî‘çÜ215 : { 0.970199, 0.349302 }
UVî‘çÜ216 : { 0.959938, 0.301168 }
UVî‘çÜ217 : { 0.970199, 0.349302 }
UVî‘çÜ218 : { 0.982548, 0.302386 }
UVî‘çÜ219 : { 0.957009, 0.349137 }
UVî‘çÜ220 : { 0.970199, 0.349302 }
UVî‘çÜ221 : { 0.959938, 0.301168 }
UVî‘çÜ222 : { 0.935092, 0.346682 }
UVî‘çÜ223 : { 0.957009, 0.349137 }
UVî‘çÜ224 : { 0.950275, 0.299846 }
UVî‘çÜ225 : { 0.939487, 0.298371 }
UVî‘çÜ226 : { 0.935092, 0.346682 }
UVî‘çÜ227 : { 0.950275, 0.299846 }
UVî‘çÜ228 : { 0.391218, 0.852519 }
UVî‘çÜ229 : { 0.392058, 0.97752 }
UVî‘çÜ230 : { 0.367202, 0.852519 }
UVî‘çÜ231 : { 0.391218, 0.852519 }
UVî‘çÜ232 : { 0.450625, 0.852519 }
UVî‘çÜ233 : { 0.392058, 0.97752 }
UVî‘çÜ234 : { 0.391218, 0.852519 }
UVî‘çÜ235 : { 0.367202, 0.852519 }
UVî‘çÜ236 : { 0.392058, 0.97752 }
UVî‘çÜ237 : { 0.781581, 0.97752 }
UVî‘çÜ238 : { 0.795587, 0.852519 }
UVî‘çÜ239 : { 0.818458, 0.97752 }
UVî‘çÜ240 : { 0.824333, 0.852519 }
UVî‘çÜ241 : { 0.818458, 0.97752 }
UVî‘çÜ242 : { 0.795587, 0.852519 }
UVî‘çÜ243 : { 0.743656, 0.852519 }
UVî‘çÜ244 : { 0.7222, 0.852519 }
UVî‘çÜ245 : { 0.745615, 0.782625 }
UVî‘çÜ246 : { 0.745615, 0.782625 }
UVî‘çÜ247 : { 0.7222, 0.852519 }
UVî‘çÜ248 : { 0.700927, 0.782625 }
UVî‘çÜ249 : { 0.699026, 0.852519 }
UVî‘çÜ250 : { 0.684533, 0.852519 }
UVî‘çÜ251 : { 0.700927, 0.782625 }
UVî‘çÜ252 : { 0.700927, 0.782625 }
UVî‘çÜ253 : { 0.684533, 0.852519 }
UVî‘çÜ254 : { 0.65833, 0.782625 }
UVî‘çÜ255 : { 0.612675, 0.852519 }
UVî‘çÜ256 : { 0.598387, 0.852519 }
UVî‘çÜ257 : { 0.611058, 0.782625 }
UVî‘çÜ258 : { 0.611058, 0.782625 }
UVî‘çÜ259 : { 0.598387, 0.852519 }
UVî‘çÜ260 : { 0.559194, 0.782625 }
UVî‘çÜ261 : { 0.56017, 0.852519 }
UVî‘çÜ262 : { 0.534452, 0.852519 }
UVî‘çÜ263 : { 0.559194, 0.782625 }
UVî‘çÜ264 : { 0.559194, 0.782625 }
UVî‘çÜ265 : { 0.534452, 0.852519 }
UVî‘çÜ266 : { 0.507784, 0.782625 }
UVî‘çÜ267 : { 0.508864, 0.852519 }
UVî‘çÜ268 : { 0.477633, 0.852519 }
UVî‘çÜ269 : { 0.507784, 0.782625 }
UVî‘çÜ270 : { 0.967073, 0.852519 }
UVî‘çÜ271 : { 0.966638, 0.97752 }
UVî‘çÜ272 : { 0.974102, 0.97752 }
UVî‘çÜ273 : { 0.966638, 0.97752 }
UVî‘çÜ274 : { 0.967073, 0.852519 }
UVî‘çÜ275 : { 0.960475, 0.852519 }
UVî‘çÜ276 : { 0.507784, 0.782625 }
UVî‘çÜ277 : { 0.477633, 0.852519 }
UVî‘çÜ278 : { 0.450458, 0.782625 }
UVî‘çÜ279 : { 0.391218, 0.852519 }
UVî‘çÜ280 : { 0.367202, 0.852519 }
UVî‘çÜ281 : { 0.390563, 0.782625 }
UVî‘çÜ282 : { 0.390563, 0.782625 }
UVî‘çÜ283 : { 0.367202, 0.852519 }
UVî‘çÜ284 : { 0.338676, 0.782625 }
UVî‘çÜ285 : { 0.340646, 0.852519 }
UVî‘çÜ286 : { 0.296219, 0.852519 }
UVî‘çÜ287 : { 0.338676, 0.782625 }
UVî‘çÜ288 : { 0.962981, 0.782625 }
UVî‘çÜ289 : { 0.960475, 0.852519 }
UVî‘çÜ290 : { 0.967073, 0.852519 }
UVî‘çÜ291 : { 0.960475, 0.852519 }
UVî‘çÜ292 : { 0.962981, 0.782625 }
UVî‘çÜ293 : { 0.958019, 0.782625 }
UVî‘çÜ294 : { 0.987076, 0.747338 }
UVî‘çÜ295 : { 0.962981, 0.782625 }
UVî‘çÜ296 : { 0.988116, 0.782625 }
UVî‘çÜ297 : { 0.962981, 0.782625 }
UVî‘çÜ298 : { 0.987076, 0.747338 }
UVî‘çÜ299 : { 0.960617, 0.747338 }
UVî‘çÜ300 : { 0.338676, 0.782625 }
UVî‘çÜ301 : { 0.296219, 0.852519 }
UVî‘çÜ302 : { 0.284214, 0.782625 }
UVî‘çÜ303 : { 0.223961, 0.852519 }
UVî‘çÜ304 : { 0.196505, 0.852519 }
UVî‘çÜ305 : { 0.221886, 0.782625 }
UVî‘çÜ306 : { 0.221886, 0.782625 }
UVî‘çÜ307 : { 0.196505, 0.852519 }
UVî‘çÜ308 : { 0.159262, 0.782625 }
UVî‘çÜ309 : { 0.159207, 0.852519 }
UVî‘çÜ310 : { 0.130092, 0.852519 }
UVî‘çÜ311 : { 0.159262, 0.782625 }
UVî‘çÜ312 : { 0.956659, 0.747338 }
UVî‘çÜ313 : { 0.960617, 0.747338 }
UVî‘çÜ314 : { 0.953405, 0.67497 }
UVî‘çÜ315 : { 0.990192, 0.782625 }
UVî‘çÜ316 : { 0.990598, 0.852519 }
UVî‘çÜ317 : { 0.989043, 0.782625 }
UVî‘çÜ318 : { 0.159262, 0.782625 }
UVî‘çÜ319 : { 0.130092, 0.852519 }
UVî‘çÜ320 : { 0.116724, 0.782625 }
UVî‘çÜ321 : { 0.0717309, 0.852519 }
UVî‘çÜ322 : { 0.0456521, 0.852519 }
UVî‘çÜ323 : { 0.0738562, 0.782625 }
UVî‘çÜ324 : { 0.0738562, 0.782625 }
UVî‘çÜ325 : { 0.0456521, 0.852519 }
UVî‘çÜ326 : { 0.00881158, 0.782625 }
UVî‘çÜ327 : { 0.0738562, 0.782625 }
UVî‘çÜ328 : { 0.00881158, 0.782625 }
UVî‘çÜ329 : { 0.0456521, 0.852519 }
UVî‘çÜ330 : { 0.990192, 0.782625 }
UVî‘çÜ331 : { 0.989043, 0.782625 }
UVî‘çÜ332 : { 0.987877, 0.747338 }
UVî‘çÜ333 : { 0.990192, 0.782625 }
UVî‘çÜ334 : { 0.988116, 0.782625 }
UVî‘çÜ335 : { 0.990598, 0.852519 }
UVî‘çÜ336 : { 0.0717309, 0.852519 }
UVî‘çÜ337 : { 0.0738562, 0.782625 }
UVî‘çÜ338 : { 0.0456521, 0.852519 }
UVî‘çÜ339 : { 0.159262, 0.782625 }
UVî‘çÜ340 : { 0.116724, 0.782625 }
UVî‘çÜ341 : { 0.130092, 0.852519 }
UVî‘çÜ342 : { 0.159207, 0.852519 }
UVî‘çÜ343 : { 0.159262, 0.782625 }
UVî‘çÜ344 : { 0.130092, 0.852519 }
UVî‘çÜ345 : { 0.338676, 0.782625 }
UVî‘çÜ346 : { 0.284214, 0.782625 }
UVî‘çÜ347 : { 0.296219, 0.852519 }
UVî‘çÜ348 : { 0.960617, 0.747338 }
UVî‘çÜ349 : { 0.958019, 0.782625 }
UVî‘çÜ350 : { 0.962981, 0.782625 }
UVî‘çÜ351 : { 0.958019, 0.782625 }
UVî‘çÜ352 : { 0.960617, 0.747338 }
UVî‘çÜ353 : { 0.956659, 0.747338 }
UVî‘çÜ354 : { 0.953153, 0.782625 }
UVî‘çÜ355 : { 0.960475, 0.852519 }
UVî‘çÜ356 : { 0.958019, 0.782625 }
UVî‘çÜ357 : { 0.340646, 0.852519 }
UVî‘çÜ358 : { 0.338676, 0.782625 }
UVî‘çÜ359 : { 0.296219, 0.852519 }
UVî‘çÜ360 : { 0.828046, 0.852519 }
UVî‘çÜ361 : { 0.781581, 0.97752 }
UVî‘çÜ362 : { 0.822172, 0.97752 }
UVî‘çÜ363 : { 0.953405, 0.67497 }
UVî‘çÜ364 : { 0.983711, 0.676776 }
UVî‘çÜ365 : { 0.953416, 0.747338 }
UVî‘çÜ366 : { 0.700927, 0.782625 }
UVî‘çÜ367 : { 0.7222, 0.852519 }
UVî‘çÜ368 : { 0.745615, 0.782625 }
UVî‘çÜ369 : { 0.990192, 0.782625 }
UVî‘çÜ370 : { 0.987076, 0.747338 }
UVî‘çÜ371 : { 0.988116, 0.782625 }
UVî‘çÜ372 : { 0.953416, 0.747338 }
UVî‘çÜ373 : { 0.956659, 0.747338 }
UVî‘çÜ374 : { 0.953405, 0.67497 }
UVî‘çÜ375 : { 0.743656, 0.852519 }
UVî‘çÜ376 : { 0.745615, 0.782625 }
UVî‘çÜ377 : { 0.7222, 0.852519 }
UVî‘çÜ378 : { 0.65833, 0.782625 }
UVî‘çÜ379 : { 0.684533, 0.852519 }
UVî‘çÜ380 : { 0.700927, 0.782625 }
UVî‘çÜ381 : { 0.699026, 0.852519 }
UVî‘çÜ382 : { 0.700927, 0.782625 }
UVî‘çÜ383 : { 0.684533, 0.852519 }
UVî‘çÜ384 : { 0.559194, 0.782625 }
UVî‘çÜ385 : { 0.598387, 0.852519 }
UVî‘çÜ386 : { 0.611058, 0.782625 }
UVî‘çÜ387 : { 0.953354, 0.661871 }
UVî‘çÜ388 : { 0.981373, 0.659884 }
UVî‘çÜ389 : { 0.953232, 0.630833 }
UVî‘çÜ390 : { 0.986801, 0.630821 }
UVî‘çÜ391 : { 0.953232, 0.630833 }
UVî‘çÜ392 : { 0.981373, 0.659884 }
UVî‘çÜ393 : { 0.953232, 0.630833 }
UVî‘çÜ394 : { 0.982775, 0.659785 }
UVî‘çÜ395 : { 0.953354, 0.661871 }
UVî‘çÜ396 : { 0.982775, 0.659785 }
UVî‘çÜ397 : { 0.953232, 0.630833 }
UVî‘çÜ398 : { 0.986801, 0.630821 }
UVî‘çÜ399 : { 0.612675, 0.852519 }
UVî‘çÜ400 : { 0.611058, 0.782625 }
UVî‘çÜ401 : { 0.598387, 0.852519 }
UVî‘çÜ402 : { 0.507784, 0.782625 }
UVî‘çÜ403 : { 0.534452, 0.852519 }
UVî‘çÜ404 : { 0.559194, 0.782625 }
UVî‘çÜ405 : { 0.56017, 0.852519 }
UVî‘çÜ406 : { 0.559194, 0.782625 }
UVî‘çÜ407 : { 0.534452, 0.852519 }
UVî‘çÜ408 : { 0.450458, 0.782625 }
UVî‘çÜ409 : { 0.477633, 0.852519 }
UVî‘çÜ410 : { 0.507784, 0.782625 }
UVî‘çÜ411 : { 0.982775, 0.659785 }
UVî‘çÜ412 : { 0.987916, 0.677027 }
UVî‘çÜ413 : { 0.983711, 0.676776 }
UVî‘çÜ414 : { 0.987916, 0.677027 }
UVî‘çÜ415 : { 0.982775, 0.659785 }
UVî‘çÜ416 : { 0.987445, 0.657496 }
UVî‘çÜ417 : { 0.987877, 0.747338 }
UVî‘çÜ418 : { 0.983711, 0.676776 }
UVî‘çÜ419 : { 0.987916, 0.677027 }
UVî‘çÜ420 : { 0.987916, 0.677027 }
UVî‘çÜ421 : { 0.989987, 0.747338 }
UVî‘çÜ422 : { 0.987877, 0.747338 }
UVî‘çÜ423 : { 0.508864, 0.852519 }
UVî‘çÜ424 : { 0.507784, 0.782625 }
UVî‘çÜ425 : { 0.477633, 0.852519 }
UVî‘çÜ426 : { 0.338676, 0.782625 }
UVî‘çÜ427 : { 0.367202, 0.852519 }
UVî‘çÜ428 : { 0.390563, 0.782625 }
UVî‘çÜ429 : { 0.391218, 0.852519 }
UVî‘çÜ430 : { 0.390563, 0.782625 }
UVî‘çÜ431 : { 0.367202, 0.852519 }
UVî‘çÜ432 : { 0.221886, 0.782625 }
UVî‘çÜ433 : { 0.159262, 0.782625 }
UVî‘çÜ434 : { 0.196505, 0.852519 }
UVî‘çÜ435 : { 0.987877, 0.747338 }
UVî‘çÜ436 : { 0.953153, 0.782625 }
UVî‘çÜ437 : { 0.953416, 0.747338 }
UVî‘çÜ438 : { 0.953153, 0.782625 }
UVî‘çÜ439 : { 0.987877, 0.747338 }
UVî‘çÜ440 : { 0.989043, 0.782625 }
UVî‘çÜ441 : { 0.956659, 0.747338 }
UVî‘çÜ442 : { 0.953153, 0.782625 }
UVî‘çÜ443 : { 0.958019, 0.782625 }
UVî‘çÜ444 : { 0.953153, 0.782625 }
UVî‘çÜ445 : { 0.956659, 0.747338 }
UVî‘çÜ446 : { 0.953416, 0.747338 }
UVî‘çÜ447 : { 0.223961, 0.852519 }
UVî‘çÜ448 : { 0.221886, 0.782625 }
UVî‘çÜ449 : { 0.196505, 0.852519 }
UVî‘çÜ450 : { 0.953405, 0.67497 }
UVî‘çÜ451 : { 0.960617, 0.747338 }
UVî‘çÜ452 : { 0.982653, 0.676713 }
UVî‘çÜ453 : { 0.981373, 0.659884 }
UVî‘çÜ454 : { 0.987916, 0.677027 }
UVî‘çÜ455 : { 0.987445, 0.657496 }
UVî‘çÜ456 : { 0.987916, 0.677027 }
UVî‘çÜ457 : { 0.981373, 0.659884 }
UVî‘çÜ458 : { 0.982653, 0.676713 }
UVî‘çÜ459 : { 0.172213, 0.97752 }
UVî‘çÜ460 : { 0.159207, 0.852519 }
UVî‘çÜ461 : { 0.19185, 0.97752 }
UVî‘çÜ462 : { 0.196505, 0.852519 }
UVî‘çÜ463 : { 0.19185, 0.97752 }
UVî‘çÜ464 : { 0.159207, 0.852519 }
UVî‘çÜ465 : { 0.129298, 0.97752 }
UVî‘çÜ466 : { 0.159207, 0.852519 }
UVî‘çÜ467 : { 0.160424, 0.97752 }
UVî‘çÜ468 : { 0.159207, 0.852519 }
UVî‘çÜ469 : { 0.129298, 0.97752 }
UVî‘çÜ470 : { 0.130092, 0.852519 }
UVî‘çÜ471 : { 0.956977, 0.852519 }
UVî‘çÜ472 : { 0.950064, 0.97752 }
UVî‘çÜ473 : { 0.951276, 0.852519 }
UVî‘çÜ474 : { 0.950064, 0.97752 }
UVî‘çÜ475 : { 0.956977, 0.852519 }
UVî‘çÜ476 : { 0.966638, 0.97752 }
UVî‘çÜ477 : { 0.989043, 0.782625 }
UVî‘çÜ478 : { 0.956977, 0.852519 }
UVî‘çÜ479 : { 0.953153, 0.782625 }
UVî‘çÜ480 : { 0.956977, 0.852519 }
UVî‘çÜ481 : { 0.989043, 0.782625 }
UVî‘çÜ482 : { 0.990598, 0.852519 }
UVî‘çÜ483 : { 0.787896, 0.782625 }
UVî‘çÜ484 : { 0.83244, 0.782625 }
UVî‘çÜ485 : { 0.824333, 0.852519 }
UVî‘çÜ486 : { 0.787896, 0.782625 }
UVî‘çÜ487 : { 0.824333, 0.852519 }
UVî‘çÜ488 : { 0.795587, 0.852519 }
UVî‘çÜ489 : { 0.781681, 0.852519 }
UVî‘çÜ490 : { 0.787896, 0.782625 }
UVî‘çÜ491 : { 0.785764, 0.852519 }
UVî‘çÜ492 : { 0.795587, 0.852519 }
UVî‘çÜ493 : { 0.783971, 0.906085 }
UVî‘çÜ494 : { 0.785764, 0.852519 }
UVî‘çÜ495 : { 0.781681, 0.852519 }
UVî‘çÜ496 : { 0.783971, 0.906085 }
UVî‘çÜ497 : { 0.768106, 0.97752 }
UVî‘çÜ498 : { 0.783971, 0.906085 }
UVî‘çÜ499 : { 0.781681, 0.852519 }
UVî‘çÜ500 : { 0.785764, 0.852519 }
UVî‘çÜ501 : { 0.768106, 0.97752 }
UVî‘çÜ502 : { 0.783971, 0.906085 }
UVî‘çÜ503 : { 0.781581, 0.97752 }
UVî‘çÜ504 : { 0.694378, 0.97752 }
UVî‘çÜ505 : { 0.684533, 0.852519 }
UVî‘çÜ506 : { 0.699026, 0.852519 }
UVî‘çÜ507 : { 0.56017, 0.852519 }
UVî‘çÜ508 : { 0.538367, 0.97752 }
UVî‘çÜ509 : { 0.534452, 0.852519 }
UVî‘çÜ510 : { 0.538367, 0.97752 }
UVî‘çÜ511 : { 0.56017, 0.852519 }
UVî‘çÜ512 : { 0.56126, 0.97752 }
UVî‘çÜ513 : { 0.342855, 0.97752 }
UVî‘çÜ514 : { 0.367202, 0.852519 }
