
[MeshData]

UVêî : 996

UVî‘çÜ0 : { 0.536299, 0.364194 }
UVî‘çÜ42 : { 0.559327, 0.332606 }
UVî‘çÜ43 : { 0.549384, 0.334043 }
UVî‘çÜ44 : { 0.558056, 0.346167 }
UVî‘çÜ45 : { 0.552455, 0.32238 }
UVî‘çÜ46 : { 0.545586, 0.324693 }
UVî‘çÜ47 : { 0.559327, 0.332606 }
UVî‘çÜ48 : { 0.601328, 0.383541 }
UVî‘çÜ49 : { 0.591035, 0.384545 }
UVî‘çÜ50 : { 0.588975, 0.397368 }
UVî‘çÜ51 : { 0.559327, 0.332606 }
UVî‘çÜ52 : { 0.545586, 0.324693 }
UVî‘çÜ53 : { 0.549384, 0.334043 }
UVî‘çÜ54 : { 0.558056, 0.346167 }
UVî‘çÜ55 : { 0.551778, 0.362605 }
UVî‘çÜ56 : { 0.574908, 0.349293 }
UVî‘çÜ57 : { 0.592506, 0.375386 }
UVî‘çÜ58 : { 0.571433, 0.367074 }
UVî‘çÜ59 : { 0.581386, 0.379522 }
UVî‘çÜ60 : { 0.588975, 0.397368 }
UVî‘çÜ61 : { 0.57772, 0.384365 }
UVî‘çÜ62 : { 0.574053, 0.389209 }
UVî‘çÜ63 : { 0.538761, 0.344287 }
UVî‘çÜ64 : { 0.548408, 0.345227 }
UVî‘çÜ65 : { 0.539442, 0.335479 }
UVî‘çÜ66 : { 0.536299, 0.364194 }
UVî‘çÜ67 : { 0.544802, 0.380379 }
UVî‘çÜ68 : { 0.544063, 0.363675 }
UVî‘çÜ69 : { 0.601328, 0.383541 }
UVî‘çÜ70 : { 0.619299, 0.375055 }
UVî‘çÜ71 : { 0.606361, 0.374396 }
UVî‘çÜ72 : { 0.597002, 0.350269 }
UVî‘çÜ73 : { 0.609447, 0.359781 }
UVî‘çÜ74 : { 0.611328, 0.349932 }
UVî‘çÜ75 : { 0.551778, 0.362605 }
UVî‘çÜ76 : { 0.548408, 0.345227 }
UVî‘çÜ77 : { 0.544063, 0.363675 }
UVî‘çÜ78 : { 0.551778, 0.362605 }
UVî‘çÜ79 : { 0.558914, 0.380379 }
UVî‘çÜ80 : { 0.560631, 0.37219 }
UVî‘çÜ81 : { 0.613231, 0.391283 }
UVî‘çÜ82 : { 0.601328, 0.383541 }
UVî‘çÜ83 : { 0.588975, 0.397368 }
UVî‘çÜ84 : { 0.597002, 0.350269 }
UVî‘çÜ85 : { 0.570558, 0.359418 }
UVî‘çÜ86 : { 0.594723, 0.359286 }
UVî‘çÜ87 : { 0.578372, 0.333323 }
UVî‘çÜ88 : { 0.559327, 0.332606 }
UVî‘çÜ89 : { 0.558056, 0.346167 }
UVî‘çÜ90 : { 0.624856, 0.360118 }
UVî‘çÜ91 : { 0.611328, 0.349932 }
UVî‘çÜ92 : { 0.609447, 0.359781 }
UVî‘çÜ93 : { 0.570246, 0.380379 }
UVî‘çÜ94 : { 0.573516, 0.382536 }
UVî‘çÜ95 : { 0.572308, 0.374729 }
UVî‘çÜ96 : { 0.570246, 0.380379 }
UVî‘çÜ97 : { 0.572308, 0.374729 }
UVî‘çÜ98 : { 0.558914, 0.380379 }
UVî‘çÜ99 : { 0.538718, 0.327006 }
UVî‘çÜ100 : { 0.529073, 0.320864 }
UVî‘çÜ101 : { 0.530659, 0.328051 }
UVî‘çÜ102 : { 0.593615, 0.367336 }
UVî‘çÜ103 : { 0.606361, 0.374396 }
UVî‘çÜ104 : { 0.607738, 0.36742 }
UVî‘çÜ105 : { 0.611328, 0.349932 }
UVî‘çÜ106 : { 0.624856, 0.360118 }
UVî‘çÜ107 : { 0.627258, 0.34882 }
UVî‘çÜ108 : { 0.594723, 0.359286 }
UVî‘çÜ109 : { 0.607738, 0.36742 }
UVî‘çÜ110 : { 0.609447, 0.359781 }
UVî‘çÜ111 : { 0.581386, 0.379522 }
UVî‘çÜ112 : { 0.573516, 0.382536 }
UVî‘çÜ113 : { 0.57772, 0.384365 }
UVî‘çÜ114 : { 0.607738, 0.36742 }
UVî‘çÜ115 : { 0.619299, 0.375055 }
UVî‘çÜ116 : { 0.622332, 0.367928 }
UVî‘çÜ117 : { 0.553657, 0.380379 }
UVî‘çÜ118 : { 0.544063, 0.363675 }
UVî‘çÜ119 : { 0.544802, 0.380379 }
UVî‘çÜ120 : { 0.588975, 0.397368 }
UVî‘çÜ121 : { 0.565681, 0.392511 }
UVî‘çÜ122 : { 0.561068, 0.407943 }
UVî‘çÜ123 : { 0.607738, 0.36742 }
UVî‘çÜ124 : { 0.594723, 0.359286 }
UVî‘çÜ125 : { 0.593615, 0.367336 }
UVî‘çÜ126 : { 0.551778, 0.362605 }
UVî‘çÜ127 : { 0.570558, 0.359418 }
UVî‘çÜ128 : { 0.574908, 0.349293 }
UVî‘çÜ129 : { 0.609447, 0.359781 }
UVî‘çÜ130 : { 0.597002, 0.350269 }
UVî‘çÜ131 : { 0.594723, 0.359286 }
UVî‘çÜ132 : { 0.622332, 0.367928 }
UVî‘çÜ133 : { 0.609447, 0.359781 }
UVî‘çÜ134 : { 0.607738, 0.36742 }
UVî‘çÜ135 : { 0.541377, 0.408949 }
UVî‘çÜ136 : { 0.547061, 0.395551 }
UVî‘çÜ137 : { 0.540529, 0.396137 }
UVî‘çÜ138 : { 0.561068, 0.407943 }
UVî‘çÜ139 : { 0.547061, 0.395551 }
UVî‘çÜ140 : { 0.541377, 0.408949 }
UVî‘çÜ141 : { 0.553594, 0.394964 }
UVî‘çÜ142 : { 0.561068, 0.407943 }
UVî‘çÜ143 : { 0.565681, 0.392511 }
UVî‘çÜ144 : { 0.547855, 0.383394 }
UVî‘çÜ145 : { 0.547061, 0.395551 }
UVî‘çÜ146 : { 0.554362, 0.383394 }
UVî‘çÜ147 : { 0.573587, 0.382626 }
UVî‘çÜ148 : { 0.568776, 0.38301 }
UVî‘çÜ149 : { 0.574053, 0.389209 }
UVî‘çÜ150 : { 0.561068, 0.407943 }
UVî‘çÜ151 : { 0.56582, 0.421542 }
UVî‘çÜ152 : { 0.588975, 0.397368 }
UVî‘çÜ153 : { 0.578372, 0.333323 }
UVî‘çÜ154 : { 0.574908, 0.349293 }
UVî‘çÜ155 : { 0.599231, 0.334905 }
UVî‘çÜ156 : { 0.545586, 0.324693 }
UVî‘çÜ157 : { 0.545329, 0.314358 }
UVî‘çÜ158 : { 0.53798, 0.317859 }
UVî‘çÜ159 : { 0.599231, 0.334905 }
UVî‘çÜ160 : { 0.574908, 0.349293 }
UVî‘çÜ161 : { 0.597002, 0.350269 }
UVî‘çÜ162 : { 0.535948, 0.380379 }
UVî‘çÜ163 : { 0.529455, 0.363734 }
UVî‘çÜ164 : { 0.529241, 0.380379 }
UVî‘çÜ165 : { 0.581386, 0.379522 }
UVî‘çÜ166 : { 0.572308, 0.374729 }
UVî‘çÜ167 : { 0.573516, 0.382536 }
UVî‘çÜ168 : { 0.547061, 0.395551 }
UVî‘çÜ169 : { 0.561068, 0.407943 }
UVî‘çÜ170 : { 0.553594, 0.394964 }
UVî‘çÜ171 : { 0.560631, 0.37219 }
UVî‘çÜ172 : { 0.571433, 0.367074 }
UVî‘çÜ173 : { 0.570558, 0.359418 }
UVî‘çÜ174 : { 0.541349, 0.383394 }
UVî‘çÜ175 : { 0.531155, 0.396712 }
UVî‘çÜ176 : { 0.540529, 0.396137 }
UVî‘çÜ177 : { 0.574053, 0.389209 }
UVî‘çÜ178 : { 0.568776, 0.38301 }
UVî‘çÜ179 : { 0.563965, 0.383394 }
UVî‘çÜ180 : { 0.686445, 0.265786 }
UVî‘çÜ181 : { 0.697734, 0.262083 }
UVî‘çÜ182 : { 0.701995, 0.265349 }
UVî‘çÜ183 : { 0.614749, 0.264485 }
UVî‘çÜ184 : { 0.610847, 0.267084 }
UVî‘çÜ185 : { 0.601696, 0.262198 }
UVî‘çÜ186 : { 0.711554, 0.256057 }
UVî‘çÜ187 : { 0.705465, 0.269528 }
UVî‘çÜ188 : { 0.701995, 0.265349 }
UVî‘çÜ189 : { 0.711554, 0.256057 }
UVî‘çÜ190 : { 0.706254, 0.251882 }
UVî‘çÜ191 : { 0.710692, 0.237386 }
UVî‘çÜ192 : { 0.709692, 0.200326 }
UVî‘çÜ193 : { 0.702772, 0.197531 }
UVî‘çÜ194 : { 0.712403, 0.196261 }
UVî‘çÜ195 : { 0.613725, 0.267854 }
UVî‘çÜ196 : { 0.611296, 0.275843 }
UVî‘çÜ197 : { 0.610847, 0.267084 }
UVî‘çÜ198 : { 0.595995, 0.270759 }
UVî‘çÜ199 : { 0.601696, 0.262198 }
UVî‘çÜ200 : { 0.610847, 0.267084 }
UVî‘çÜ201 : { 0.611296, 0.275843 }
UVî‘çÜ202 : { 0.595995, 0.270759 }
UVî‘çÜ203 : { 0.610847, 0.267084 }
UVî‘çÜ204 : { 0.590779, 0.217838 }
UVî‘çÜ205 : { 0.598225, 0.218062 }
UVî‘çÜ206 : { 0.595502, 0.221561 }
UVî‘çÜ207 : { 0.657825, 0.191006 }
UVî‘çÜ208 : { 0.639449, 0.195611 }
UVî‘çÜ209 : { 0.657123, 0.188514 }
UVî‘çÜ210 : { 0.591751, 0.243562 }
UVî‘çÜ211 : { 0.59317, 0.256579 }
UVî‘çÜ212 : { 0.58315, 0.244247 }
UVî‘çÜ213 : { 0.601696, 0.262198 }
UVî‘çÜ214 : { 0.595995, 0.270759 }
UVî‘çÜ215 : { 0.59317, 0.256579 }
UVî‘çÜ216 : { 0.583657, 0.257091 }
UVî‘çÜ217 : { 0.59317, 0.256579 }
UVî‘çÜ218 : { 0.595995, 0.270759 }
UVî‘çÜ219 : { 0.59317, 0.256579 }
UVî‘çÜ220 : { 0.595262, 0.251969 }
UVî‘çÜ221 : { 0.601696, 0.262198 }
UVî‘çÜ222 : { 0.591123, 0.232081 }
UVî‘çÜ223 : { 0.584133, 0.231403 }
UVî‘çÜ224 : { 0.593178, 0.224163 }
UVî‘çÜ225 : { 0.690802, 0.274092 }
UVî‘çÜ226 : { 0.701995, 0.265349 }
UVî‘çÜ227 : { 0.705465, 0.269528 }
UVî‘çÜ228 : { 0.545329, 0.314358 }
UVî‘çÜ229 : { 0.53798, 0.317859 }
UVî‘çÜ230 : { 0.534169, 0.307001 }
UVî‘çÜ231 : { 0.53798, 0.317859 }
UVî‘çÜ232 : { 0.529073, 0.320864 }
UVî‘çÜ233 : { 0.534169, 0.307001 }
UVî‘çÜ234 : { 0.590779, 0.217838 }
UVî‘çÜ235 : { 0.580637, 0.217534 }
UVî‘çÜ236 : { 0.581174, 0.214339 }
UVî‘çÜ237 : { 0.592049, 0.222233 }
UVî‘çÜ238 : { 0.580637, 0.217534 }
UVî‘çÜ239 : { 0.590779, 0.217838 }
UVî‘çÜ240 : { 0.581174, 0.214339 }
UVî‘çÜ241 : { 0.598165, 0.21222 }
UVî‘çÜ242 : { 0.590779, 0.217838 }
UVî‘çÜ243 : { 0.591123, 0.232081 }
UVî‘çÜ244 : { 0.591751, 0.243562 }
UVî‘çÜ245 : { 0.58315, 0.244247 }
UVî‘çÜ246 : { 0.58315, 0.244247 }
UVî‘çÜ247 : { 0.573634, 0.243408 }
UVî‘çÜ248 : { 0.577971, 0.23296 }
UVî‘çÜ249 : { 0.728152, 0.220155 }
UVî‘çÜ250 : { 0.726088, 0.234909 }
UVî‘çÜ251 : { 0.722223, 0.207015 }
UVî‘çÜ252 : { 0.726088, 0.234909 }
UVî‘çÜ253 : { 0.721648, 0.21527 }
UVî‘çÜ254 : { 0.722223, 0.207015 }
UVî‘çÜ255 : { 0.598165, 0.21222 }
UVî‘çÜ256 : { 0.598225, 0.218062 }
UVî‘çÜ257 : { 0.590779, 0.217838 }
UVî‘çÜ258 : { 0.623502, 0.197 }
UVî‘çÜ259 : { 0.625506, 0.200345 }
UVî‘çÜ260 : { 0.610284, 0.203862 }
UVî‘çÜ261 : { 0.61041, 0.207061 }
UVî‘çÜ262 : { 0.598225, 0.218062 }
UVî‘çÜ263 : { 0.610284, 0.203862 }
UVî‘çÜ264 : { 0.722223, 0.207015 }
UVî‘çÜ265 : { 0.72302, 0.200105 }
UVî‘çÜ266 : { 0.728152, 0.220155 }
UVî‘çÜ267 : { 0.712403, 0.196261 }
UVî‘çÜ268 : { 0.72302, 0.200105 }
UVî‘çÜ269 : { 0.709692, 0.200326 }
UVî‘çÜ270 : { 0.62829, 0.274696 }
UVî‘çÜ271 : { 0.611296, 0.275843 }
UVî‘çÜ272 : { 0.628943, 0.269737 }
UVî‘çÜ273 : { 0.538718, 0.327006 }
UVî‘çÜ274 : { 0.539442, 0.335479 }
UVî‘çÜ275 : { 0.530659, 0.328051 }
UVî‘çÜ276 : { 0.592506, 0.375386 }
UVî‘çÜ277 : { 0.601328, 0.383541 }
UVî‘çÜ278 : { 0.591035, 0.384545 }
UVî‘çÜ279 : { 0.619299, 0.375055 }
UVî‘çÜ280 : { 0.606361, 0.374396 }
UVî‘çÜ281 : { 0.607738, 0.36742 }
UVî‘çÜ282 : { 0.57772, 0.384365 }
UVî‘çÜ283 : { 0.573587, 0.382626 }
UVî‘çÜ284 : { 0.573516, 0.382536 }
UVî‘çÜ285 : { 0.606361, 0.374396 }
UVî‘çÜ286 : { 0.592506, 0.375386 }
UVî‘çÜ287 : { 0.593615, 0.367336 }
UVî‘çÜ288 : { 0.553594, 0.394964 }
UVî‘çÜ289 : { 0.554362, 0.383394 }
UVî‘çÜ290 : { 0.565681, 0.392511 }
UVî‘çÜ291 : { 0.624856, 0.360118 }
UVî‘çÜ292 : { 0.622332, 0.367928 }
UVî‘çÜ293 : { 0.609447, 0.359781 }
UVî‘çÜ294 : { 0.570558, 0.359418 }
UVî‘çÜ295 : { 0.574908, 0.349293 }
UVî‘çÜ296 : { 0.597002, 0.350269 }
UVî‘çÜ297 : { 0.592506, 0.375386 }
UVî‘çÜ298 : { 0.606361, 0.374396 }
UVî‘çÜ299 : { 0.601328, 0.383541 }
UVî‘çÜ300 : { 0.563965, 0.383394 }
UVî‘çÜ301 : { 0.554362, 0.383394 }
UVî‘çÜ302 : { 0.565681, 0.392511 }
UVî‘çÜ303 : { 0.53798, 0.317859 }
UVî‘çÜ304 : { 0.538718, 0.327006 }
UVî‘çÜ305 : { 0.529073, 0.320864 }
UVî‘çÜ306 : { 0.538718, 0.327006 }
UVî‘çÜ307 : { 0.545586, 0.324693 }
UVî‘çÜ308 : { 0.549384, 0.334043 }
UVî‘çÜ309 : { 0.581386, 0.379522 }
UVî‘çÜ310 : { 0.572308, 0.374729 }
UVî‘çÜ311 : { 0.571433, 0.367074 }
UVî‘çÜ312 : { 0.588975, 0.397368 }
UVî‘çÜ313 : { 0.596512, 0.417817 }
UVî‘çÜ314 : { 0.56582, 0.421542 }
UVî‘çÜ315 : { 0.531155, 0.396712 }
UVî‘çÜ316 : { 0.540529, 0.396137 }
UVî‘çÜ317 : { 0.541377, 0.408949 }
UVî‘çÜ318 : { 0.553657, 0.380379 }
UVî‘çÜ319 : { 0.551778, 0.362605 }
UVî‘çÜ320 : { 0.558914, 0.380379 }
UVî‘çÜ321 : { 0.57772, 0.384365 }
UVî‘çÜ322 : { 0.581386, 0.379522 }
UVî‘çÜ323 : { 0.591035, 0.384545 }
UVî‘çÜ324 : { 0.538718, 0.327006 }
UVî‘çÜ325 : { 0.53798, 0.317859 }
UVî‘çÜ326 : { 0.545586, 0.324693 }
UVî‘çÜ327 : { 0.547061, 0.395551 }
UVî‘çÜ328 : { 0.540529, 0.396137 }
UVî‘çÜ329 : { 0.547855, 0.383394 }
UVî‘çÜ330 : { 0.571433, 0.367074 }
UVî‘çÜ331 : { 0.593615, 0.367336 }
UVî‘çÜ332 : { 0.592506, 0.375386 }
UVî‘çÜ333 : { 0.561068, 0.407943 }
UVî‘çÜ334 : { 0.56582, 0.421542 }
UVî‘çÜ335 : { 0.541377, 0.408949 }
UVî‘çÜ336 : { 0.570558, 0.359418 }
UVî‘çÜ337 : { 0.560631, 0.37219 }
UVî‘çÜ338 : { 0.551778, 0.362605 }
UVî‘çÜ339 : { 0.57772, 0.384365 }
UVî‘çÜ340 : { 0.574053, 0.389209 }
UVî‘çÜ341 : { 0.573587, 0.382626 }
UVî‘çÜ342 : { 0.588975, 0.397368 }
UVî‘çÜ343 : { 0.613231, 0.391283 }
UVî‘çÜ344 : { 0.596512, 0.417817 }
UVî‘çÜ345 : { 0.558056, 0.346167 }
UVî‘çÜ346 : { 0.548408, 0.345227 }
UVî‘çÜ347 : { 0.549384, 0.334043 }
UVî‘çÜ348 : { 0.565681, 0.392511 }
UVî‘çÜ349 : { 0.574053, 0.389209 }
UVî‘çÜ350 : { 0.588975, 0.397368 }
UVî‘çÜ351 : { 0.538761, 0.344287 }
UVî‘çÜ352 : { 0.548408, 0.345227 }
UVî‘çÜ353 : { 0.544063, 0.363675 }
UVî‘çÜ354 : { 0.574908, 0.349293 }
UVî‘çÜ355 : { 0.558056, 0.346167 }
UVî‘çÜ356 : { 0.578372, 0.333323 }
UVî‘çÜ357 : { 0.591035, 0.384545 }
UVî‘çÜ358 : { 0.588975, 0.397368 }
UVî‘çÜ359 : { 0.57772, 0.384365 }
UVî‘çÜ360 : { 0.545329, 0.314358 }
UVî‘çÜ361 : { 0.552455, 0.32238 }
UVî‘çÜ362 : { 0.545586, 0.324693 }
UVî‘çÜ363 : { 0.571433, 0.367074 }
UVî‘çÜ364 : { 0.572308, 0.374729 }
UVî‘çÜ365 : { 0.560631, 0.37219 }
UVî‘çÜ366 : { 0.638636, 0.19268 }
UVî‘çÜ367 : { 0.657123, 0.188514 }
UVî‘çÜ368 : { 0.639449, 0.195611 }
UVî‘çÜ369 : { 0.574053, 0.389209 }
UVî‘çÜ370 : { 0.565681, 0.392511 }
UVî‘çÜ371 : { 0.563965, 0.383394 }
UVî‘çÜ372 : { 0.613231, 0.391283 }
UVî‘çÜ373 : { 0.619299, 0.375055 }
UVî‘çÜ374 : { 0.601328, 0.383541 }
UVî‘çÜ375 : { 0.560631, 0.37219 }
UVî‘çÜ376 : { 0.572308, 0.374729 }
UVî‘çÜ377 : { 0.558914, 0.380379 }
UVî‘çÜ378 : { 0.61041, 0.207061 }
UVî‘çÜ379 : { 0.610284, 0.203862 }
UVî‘çÜ380 : { 0.625506, 0.200345 }
UVî‘çÜ381 : { 0.613231, 0.391283 }
UVî‘çÜ382 : { 0.601328, 0.383541 }
UVî‘çÜ383 : { 0.619299, 0.375055 }
UVî‘çÜ384 : { 0.563965, 0.383394 }
UVî‘çÜ385 : { 0.565681, 0.392511 }
UVî‘çÜ386 : { 0.554362, 0.383394 }
UVî‘çÜ387 : { 0.574053, 0.389209 }
UVî‘çÜ388 : { 0.563965, 0.383394 }
UVî‘çÜ389 : { 0.568776, 0.38301 }
UVî‘çÜ390 : { 0.541349, 0.383394 }
UVî‘çÜ391 : { 0.540529, 0.396137 }
UVî‘çÜ392 : { 0.531155, 0.396712 }
UVî‘çÜ393 : { 0.560631, 0.37219 }
UVî‘çÜ394 : { 0.570558, 0.359418 }
UVî‘çÜ395 : { 0.571433, 0.367074 }
UVî‘çÜ396 : { 0.547061, 0.395551 }
UVî‘çÜ397 : { 0.553594, 0.394964 }
UVî‘çÜ398 : { 0.561068, 0.407943 }
UVî‘çÜ399 : { 0.581386, 0.379522 }
UVî‘çÜ400 : { 0.573516, 0.382536 }
UVî‘çÜ401 : { 0.572308, 0.374729 }
UVî‘çÜ402 : { 0.535948, 0.380379 }
UVî‘çÜ403 : { 0.529241, 0.380379 }
UVî‘çÜ404 : { 0.529455, 0.363734 }
UVî‘çÜ405 : { 0.599231, 0.334905 }
UVî‘çÜ406 : { 0.597002, 0.350269 }
UVî‘çÜ407 : { 0.574908, 0.349293 }
UVî‘çÜ408 : { 0.545586, 0.324693 }
UVî‘çÜ409 : { 0.53798, 0.317859 }
UVî‘çÜ410 : { 0.545329, 0.314358 }
UVî‘çÜ411 : { 0.578372, 0.333323 }
UVî‘çÜ412 : { 0.599231, 0.334905 }
UVî‘çÜ413 : { 0.574908, 0.349293 }
UVî‘çÜ414 : { 0.561068, 0.407943 }
UVî‘çÜ415 : { 0.588975, 0.397368 }
UVî‘çÜ416 : { 0.56582, 0.421542 }
UVî‘çÜ417 : { 0.573587, 0.382626 }
UVî‘çÜ418 : { 0.574053, 0.389209 }
UVî‘çÜ419 : { 0.568776, 0.38301 }
UVî‘çÜ420 : { 0.547855, 0.383394 }
UVî‘çÜ421 : { 0.554362, 0.383394 }
UVî‘çÜ422 : { 0.547061, 0.395551 }
UVî‘çÜ423 : { 0.553594, 0.394964 }
UVî‘çÜ424 : { 0.565681, 0.392511 }
UVî‘çÜ425 : { 0.561068, 0.407943 }
UVî‘çÜ426 : { 0.694822, 0.192979 }
UVî‘çÜ427 : { 0.695668, 0.192852 }
UVî‘çÜ428 : { 0.693977, 0.193107 }
UVî‘çÜ429 : { 0.561068, 0.407943 }
UVî‘çÜ430 : { 0.541377, 0.408949 }
UVî‘çÜ431 : { 0.547061, 0.395551 }
UVî‘çÜ432 : { 0.541377, 0.408949 }
UVî‘çÜ433 : { 0.540529, 0.396137 }
UVî‘çÜ434 : { 0.547061, 0.395551 }
UVî‘çÜ435 : { 0.622332, 0.367928 }
UVî‘çÜ436 : { 0.607738, 0.36742 }
UVî‘çÜ437 : { 0.609447, 0.359781 }
UVî‘çÜ438 : { 0.609447, 0.359781 }
UVî‘çÜ439 : { 0.594723, 0.359286 }
UVî‘çÜ440 : { 0.597002, 0.350269 }
UVî‘çÜ441 : { 0.551778, 0.362605 }
UVî‘çÜ442 : { 0.574908, 0.349293 }
UVî‘çÜ443 : { 0.570558, 0.359418 }
UVî‘çÜ444 : { 0.607738, 0.36742 }
UVî‘çÜ445 : { 0.593615, 0.367336 }
UVî‘çÜ446 : { 0.594723, 0.359286 }
UVî‘çÜ447 : { 0.588975, 0.397368 }
UVî‘çÜ448 : { 0.561068, 0.407943 }
UVî‘çÜ449 : { 0.565681, 0.392511 }
UVî‘çÜ450 : { 0.553657, 0.380379 }
UVî‘çÜ451 : { 0.544802, 0.380379 }
UVî‘çÜ452 : { 0.544063, 0.363675 }
UVî‘çÜ453 : { 0.607738, 0.36742 }
UVî‘çÜ454 : { 0.622332, 0.367928 }
UVî‘çÜ455 : { 0.619299, 0.375055 }
UVî‘çÜ456 : { 0.581386, 0.379522 }
UVî‘çÜ457 : { 0.57772, 0.384365 }
UVî‘çÜ458 : { 0.573516, 0.382536 }
UVî‘çÜ459 : { 0.594723, 0.359286 }
UVî‘çÜ460 : { 0.609447, 0.359781 }
UVî‘çÜ461 : { 0.607738, 0.36742 }
UVî‘çÜ462 : { 0.611328, 0.349932 }
UVî‘çÜ463 : { 0.627258, 0.34882 }
UVî‘çÜ464 : { 0.624856, 0.360118 }
UVî‘çÜ465 : { 0.593615, 0.367336 }
UVî‘çÜ466 : { 0.607738, 0.36742 }
UVî‘çÜ467 : { 0.606361, 0.374396 }
UVî‘çÜ468 : { 0.538718, 0.327006 }
UVî‘çÜ469 : { 0.530659, 0.328051 }
UVî‘çÜ470 : { 0.529073, 0.320864 }
UVî‘çÜ471 : { 0.570246, 0.380379 }
UVî‘çÜ472 : { 0.558914, 0.380379 }
UVî‘çÜ473 : { 0.572308, 0.374729 }
UVî‘çÜ474 : { 0.570246, 0.380379 }
UVî‘çÜ475 : { 0.572308, 0.374729 }
UVî‘çÜ476 : { 0.573516, 0.382536 }
UVî‘çÜ477 : { 0.702772, 0.197531 }
UVî‘çÜ478 : { 0.701558, 0.191962 }
UVî‘çÜ479 : { 0.712403, 0.196261 }
UVî‘çÜ480 : { 0.722223, 0.207015 }
UVî‘çÜ481 : { 0.709692, 0.200326 }
UVî‘çÜ482 : { 0.72302, 0.200105 }
UVî‘çÜ483 : { 0.701558, 0.191962 }
UVî‘çÜ484 : { 0.702772, 0.197531 }
UVî‘çÜ485 : { 0.695668, 0.192852 }
UVî‘çÜ486 : { 0.702772, 0.197531 }
UVî‘çÜ487 : { 0.693977, 0.193107 }
UVî‘çÜ488 : { 0.695668, 0.192852 }
UVî‘çÜ489 : { 0.592049, 0.222233 }
UVî‘çÜ490 : { 0.593178, 0.224163 }
UVî‘çÜ491 : { 0.584133, 0.231403 }
UVî‘çÜ492 : { 0.560631, 0.37219 }
UVî‘çÜ493 : { 0.558914, 0.380379 }
UVî‘çÜ494 : { 0.572308, 0.374729 }
UVî‘çÜ495 : { 0.574053, 0.389209 }
UVî‘çÜ496 : { 0.563965, 0.383394 }
UVî‘çÜ497 : { 0.565681, 0.392511 }
UVî‘çÜ498 : { 0.726088, 0.234909 }
UVî‘çÜ499 : { 0.711554, 0.256057 }
UVî‘çÜ500 : { 0.710692, 0.237386 }
UVî‘çÜ501 : { 0.716564, 0.228474 }
UVî‘çÜ502 : { 0.726088, 0.234909 }
UVî‘çÜ503 : { 0.710692, 0.237386 }
UVî‘çÜ504 : { 0.726088, 0.234909 }
UVî‘çÜ505 : { 0.716564, 0.228474 }
UVî‘çÜ506 : { 0.721648, 0.21527 }
UVî‘çÜ507 : { 0.571433, 0.367074 }
UVî‘çÜ508 : { 0.560631, 0.37219 }
UVî‘çÜ509 : { 0.572308, 0.374729 }
UVî‘çÜ510 : { 0.577971, 0.23296 }
UVî‘çÜ511 : { 0.584133, 0.231403 }
UVî‘çÜ512 : { 0.58315, 0.244247 }
UVî‘çÜ513 : { 0.545329, 0.314358 }
UVî‘çÜ514 : { 0.545586, 0.324693 }
UVî‘çÜ515 : { 0.552455, 0.32238 }
