
[MeshData]

UVêî : 1344

UVî‘çÜ0 : { 0.509404, 0.583637 }
UVî‘çÜ69 : { 0.475479, 0.550296 }
UVî‘çÜ70 : { 0.470752, 0.534464 }
UVî‘çÜ71 : { 0.510603, 0.533359 }
UVî‘çÜ72 : { 0.475479, 0.550296 }
UVî‘çÜ73 : { 0.510603, 0.533359 }
UVî‘çÜ74 : { 0.510201, 0.549372 }
UVî‘çÜ75 : { 0.470752, 0.534464 }
UVî‘çÜ76 : { 0.46792, 0.516847 }
UVî‘çÜ77 : { 0.511601, 0.515643 }
UVî‘çÜ78 : { 0.470752, 0.534464 }
UVî‘çÜ79 : { 0.511601, 0.515643 }
UVî‘çÜ80 : { 0.510603, 0.533359 }
UVî‘çÜ81 : { 0.468917, 0.45682 }
UVî‘çÜ82 : { 0.485678, 0.445742 }
UVî‘çÜ83 : { 0.50855, 0.447007 }
UVî‘çÜ84 : { 0.468917, 0.45682 }
UVî‘çÜ85 : { 0.50855, 0.447007 }
UVî‘çÜ86 : { 0.509217, 0.457639 }
UVî‘çÜ87 : { 0.469381, 0.481258 }
UVî‘çÜ88 : { 0.468917, 0.45682 }
UVî‘çÜ89 : { 0.509217, 0.457639 }
UVî‘çÜ90 : { 0.469381, 0.481258 }
UVî‘çÜ91 : { 0.509217, 0.457639 }
UVî‘çÜ92 : { 0.512978, 0.480526 }
UVî‘çÜ93 : { 0.556509, 0.497187 }
UVî‘çÜ94 : { 0.555282, 0.514439 }
UVî‘çÜ95 : { 0.511601, 0.515643 }
UVî‘çÜ96 : { 0.556509, 0.497187 }
UVî‘çÜ97 : { 0.511601, 0.515643 }
UVî‘çÜ98 : { 0.51248, 0.498247 }
UVî‘çÜ99 : { 0.468451, 0.499307 }
UVî‘çÜ100 : { 0.469381, 0.481258 }
UVî‘çÜ101 : { 0.512978, 0.480526 }
UVî‘çÜ102 : { 0.468451, 0.499307 }
UVî‘çÜ103 : { 0.512978, 0.480526 }
UVî‘çÜ104 : { 0.51248, 0.498247 }
UVî‘çÜ105 : { 0.510201, 0.549372 }
UVî‘çÜ106 : { 0.544923, 0.548447 }
UVî‘çÜ107 : { 0.537354, 0.564775 }
UVî‘çÜ108 : { 0.510201, 0.549372 }
UVî‘çÜ109 : { 0.537354, 0.564775 }
UVî‘çÜ110 : { 0.51044, 0.565515 }
UVî‘çÜ111 : { 0.510603, 0.533359 }
UVî‘çÜ112 : { 0.550454, 0.532255 }
UVî‘çÜ113 : { 0.544923, 0.548447 }
UVî‘çÜ114 : { 0.510603, 0.533359 }
UVî‘çÜ115 : { 0.544923, 0.548447 }
UVî‘çÜ116 : { 0.510201, 0.549372 }
UVî‘çÜ117 : { 0.511601, 0.515643 }
UVî‘çÜ118 : { 0.555282, 0.514439 }
UVî‘çÜ119 : { 0.550454, 0.532255 }
UVî‘çÜ120 : { 0.511601, 0.515643 }
UVî‘çÜ121 : { 0.550454, 0.532255 }
UVî‘çÜ122 : { 0.510603, 0.533359 }
UVî‘çÜ123 : { 0.50855, 0.447007 }
UVî‘çÜ124 : { 0.508073, 0.444079 }
UVî‘çÜ125 : { 0.531423, 0.448273 }
UVî‘çÜ126 : { 0.50855, 0.447007 }
UVî‘çÜ127 : { 0.531423, 0.448273 }
UVî‘çÜ128 : { 0.549516, 0.458459 }
UVî‘çÜ129 : { 0.50855, 0.447007 }
UVî‘çÜ130 : { 0.549516, 0.458459 }
UVî‘çÜ131 : { 0.509217, 0.457639 }
UVî‘çÜ132 : { 0.509217, 0.457639 }
UVî‘çÜ133 : { 0.549516, 0.458459 }
UVî‘çÜ134 : { 0.556574, 0.479795 }
UVî‘çÜ135 : { 0.509217, 0.457639 }
UVî‘çÜ136 : { 0.556574, 0.479795 }
UVî‘çÜ137 : { 0.512978, 0.480526 }
UVî‘çÜ138 : { 0.511601, 0.515643 }
UVî‘çÜ139 : { 0.46792, 0.516847 }
UVî‘çÜ140 : { 0.468451, 0.499307 }
UVî‘çÜ141 : { 0.511601, 0.515643 }
UVî‘çÜ142 : { 0.468451, 0.499307 }
UVî‘çÜ143 : { 0.51248, 0.498247 }
UVî‘çÜ144 : { 0.528672, -0.217202 }
UVî‘çÜ145 : { 0.551465, -0.312513 }
UVî‘çÜ146 : { 0.508739, -0.30374 }
UVî‘çÜ147 : { 0.508739, -0.30374 }
UVî‘çÜ148 : { 0.490851, -0.215599 }
UVî‘çÜ149 : { 0.528672, -0.217202 }
UVî‘çÜ150 : { 0.603154, -0.226406 }
UVî‘çÜ151 : { 0.588415, -0.336435 }
UVî‘çÜ152 : { 0.551465, -0.312513 }
UVî‘çÜ153 : { 0.551465, -0.312513 }
UVî‘çÜ154 : { 0.56659, -0.218878 }
UVî‘çÜ155 : { 0.603154, -0.226406 }
UVî‘çÜ156 : { 0.485678, 0.445742 }
UVî‘çÜ157 : { 0.468917, 0.45682 }
UVî‘çÜ158 : { 0.466944, 0.439823 }
UVî‘çÜ159 : { 0.462232, -0.672755 }
UVî‘çÜ160 : { 0.409164, -0.731292 }
UVî‘çÜ161 : { 0.377494, -0.709489 }
UVî‘çÜ162 : { 0.508073, 0.444079 }
UVî‘çÜ163 : { 0.485678, 0.445742 }
UVî‘çÜ164 : { 0.492379, 0.432872 }
UVî‘çÜ165 : { 0.589237, -0.67291 }
UVî‘çÜ166 : { 0.612561, -0.734205 }
UVî‘çÜ167 : { 0.578934, -0.738555 }
UVî‘çÜ168 : { 0.531423, 0.448273 }
UVî‘çÜ169 : { 0.508073, 0.444079 }
UVî‘çÜ170 : { 0.524987, 0.433562 }
UVî‘çÜ171 : { 0.650284, -0.566517 }
UVî‘çÜ172 : { 0.747956, -0.558008 }
UVî‘çÜ173 : { 0.707194, -0.641439 }
UVî‘çÜ174 : { 0.556574, 0.479795 }
UVî‘çÜ175 : { 0.549516, 0.458459 }
UVî‘çÜ176 : { 0.573149, 0.455178 }
UVî‘çÜ177 : { 0.634652, -0.624851 }
UVî‘çÜ178 : { 0.685985, -0.679289 }
UVî‘çÜ179 : { 0.649286, -0.709744 }
UVî‘çÜ180 : { 0.549516, 0.458459 }
UVî‘çÜ181 : { 0.531423, 0.448273 }
UVî‘çÜ182 : { 0.556146, 0.441138 }
UVî‘çÜ183 : { 0.524987, 0.433562 }
UVî‘çÜ184 : { 0.508503, 0.433193 }
UVî‘çÜ185 : { 0.508792, 0.41476 }
UVî‘çÜ186 : { 0.492379, 0.432872 }
UVî‘çÜ187 : { 0.477263, 0.434427 }
UVî‘çÜ188 : { 0.472324, 0.416197 }
UVî‘çÜ189 : { 0.466944, 0.439823 }
UVî‘çÜ190 : { 0.45408, 0.44499 }
UVî‘çÜ191 : { 0.444265, 0.435002 }
UVî‘çÜ192 : { 0.444265, 0.435002 }
UVî‘çÜ193 : { 0.45408, 0.44499 }
UVî‘çÜ194 : { 0.450269, 0.452584 }
UVî‘çÜ195 : { 0.444265, 0.435002 }
UVî‘çÜ196 : { 0.450269, 0.452584 }
UVî‘çÜ197 : { 0.437373, 0.44394 }
UVî‘çÜ198 : { 0.258621, -0.68201 }
UVî‘çÜ199 : { 0.243786, -0.641078 }
UVî‘çÜ200 : { 0.322952, -0.654652 }
UVî‘çÜ201 : { 0.320976, -0.763316 }
UVî‘çÜ202 : { 0.279691, -0.717852 }
UVî‘çÜ203 : { 0.334521, -0.685133 }
UVî‘çÜ204 : { 0.320976, -0.763316 }
UVî‘çÜ205 : { 0.334521, -0.685133 }
UVî‘çÜ206 : { 0.377494, -0.709489 }
UVî‘çÜ207 : { 0.431904, -0.814894 }
UVî‘çÜ208 : { 0.369497, -0.798841 }
UVî‘çÜ209 : { 0.409164, -0.731292 }
UVî‘çÜ210 : { 0.431904, -0.814894 }
UVî‘çÜ211 : { 0.409164, -0.731292 }
UVî‘çÜ212 : { 0.451917, -0.735692 }
UVî‘çÜ213 : { 0.559258, -0.813855 }
UVî‘çÜ214 : { 0.510922, -0.748902 }
UVî‘çÜ215 : { 0.578934, -0.738555 }
UVî‘çÜ216 : { 0.559258, -0.813855 }
UVî‘çÜ217 : { 0.495763, -0.81862 }
UVî‘çÜ218 : { 0.510922, -0.748902 }
UVî‘çÜ219 : { 0.669328, -0.766129 }
UVî‘çÜ220 : { 0.620136, -0.796643 }
UVî‘çÜ221 : { 0.612561, -0.734205 }
UVî‘çÜ222 : { 0.669328, -0.766129 }
UVî‘çÜ223 : { 0.612561, -0.734205 }
UVî‘çÜ224 : { 0.649286, -0.709744 }
UVî‘çÜ225 : { 0.58312, 0.443766 }
UVî‘çÜ226 : { 0.573149, 0.455178 }
UVî‘çÜ227 : { 0.564763, 0.446123 }
UVî‘çÜ228 : { 0.58312, 0.443766 }
UVî‘çÜ229 : { 0.588294, 0.45452 }
UVî‘çÜ230 : { 0.573149, 0.455178 }
UVî‘çÜ231 : { 0.399837, -0.192053 }
UVî‘çÜ232 : { 0.417844, -0.219858 }
UVî‘çÜ233 : { 0.375796, -0.225294 }
UVî‘çÜ234 : { 0.399837, -0.192053 }
UVî‘çÜ235 : { 0.375796, -0.225294 }
UVî‘çÜ236 : { 0.364437, -0.207166 }
UVî‘çÜ237 : { 0.48338, -0.179645 }
UVî‘çÜ238 : { 0.490851, -0.215599 }
UVî‘çÜ239 : { 0.454298, -0.217853 }
UVî‘çÜ240 : { 0.48338, -0.179645 }
UVî‘çÜ241 : { 0.454298, -0.217853 }
UVî‘çÜ242 : { 0.441699, -0.181283 }
UVî‘çÜ243 : { 0.571092, -0.192739 }
UVî‘çÜ244 : { 0.56659, -0.218878 }
UVî‘çÜ245 : { 0.528672, -0.217202 }
UVî‘çÜ246 : { 0.571092, -0.192739 }
UVî‘çÜ247 : { 0.528672, -0.217202 }
UVî‘çÜ248 : { 0.527451, -0.181496 }
UVî‘çÜ249 : { 0.606445, -0.21023 }
UVî‘çÜ250 : { 0.639911, -0.236342 }
UVî‘çÜ251 : { 0.603154, -0.226406 }
UVî‘çÜ252 : { 0.589237, -0.67291 }
UVî‘çÜ253 : { 0.578934, -0.738555 }
UVî‘çÜ254 : { 0.525601, -0.688374 }
UVî‘çÜ255 : { 0.634652, -0.624851 }
UVî‘çÜ256 : { 0.649286, -0.709744 }
UVî‘çÜ257 : { 0.589237, -0.67291 }
UVî‘çÜ258 : { 0.564763, 0.446123 }
UVî‘çÜ259 : { 0.573149, 0.455178 }
UVî‘çÜ260 : { 0.549516, 0.458459 }
UVî‘çÜ261 : { 0.540199, 0.436844 }
UVî‘çÜ262 : { 0.556146, 0.441138 }
UVî‘çÜ263 : { 0.531423, 0.448273 }
UVî‘çÜ264 : { 0.508503, 0.433193 }
UVî‘çÜ265 : { 0.524987, 0.433562 }
UVî‘çÜ266 : { 0.508073, 0.444079 }
UVî‘çÜ267 : { 0.477263, 0.434427 }
UVî‘çÜ268 : { 0.492379, 0.432872 }
UVî‘çÜ269 : { 0.485678, 0.445742 }
UVî‘çÜ270 : { 0.45408, 0.44499 }
UVî‘çÜ271 : { 0.466944, 0.439823 }
UVî‘çÜ272 : { 0.468917, 0.45682 }
UVî‘çÜ273 : { 0.573149, 0.455178 }
UVî‘çÜ274 : { 0.590516, 0.485446 }
UVî‘çÜ275 : { 0.556574, 0.479795 }
UVî‘çÜ276 : { 0.650284, -0.566517 }
UVî‘çÜ277 : { 0.707194, -0.641439 }
UVî‘çÜ278 : { 0.634652, -0.624851 }
UVî‘çÜ279 : { 0.451917, -0.735692 }
UVî‘çÜ280 : { 0.462232, -0.672755 }
UVî‘çÜ281 : { 0.525601, -0.688374 }
UVî‘çÜ282 : { 0.451917, -0.735692 }
UVî‘çÜ283 : { 0.525601, -0.688374 }
UVî‘çÜ284 : { 0.510922, -0.748902 }
UVî‘çÜ285 : { 0.45408, 0.44499 }
UVî‘çÜ286 : { 0.468917, 0.45682 }
UVî‘çÜ287 : { 0.469381, 0.481258 }
UVî‘çÜ288 : { 0.45408, 0.44499 }
UVî‘çÜ289 : { 0.469381, 0.481258 }
UVî‘çÜ290 : { 0.450269, 0.452584 }
UVî‘çÜ291 : { 0.646132, -0.517319 }
UVî‘çÜ292 : { 0.650284, -0.566517 }
UVî‘çÜ293 : { 0.544273, -0.463116 }
UVî‘çÜ294 : { 0.645299, -0.469791 }
UVî‘çÜ295 : { 0.646132, -0.517319 }
UVî‘çÜ296 : { 0.544273, -0.463116 }
UVî‘çÜ297 : { 0.632514, -0.420112 }
UVî‘çÜ298 : { 0.645299, -0.469791 }
UVî‘çÜ299 : { 0.544273, -0.463116 }
UVî‘çÜ300 : { 0.615552, -0.373568 }
UVî‘çÜ301 : { 0.632514, -0.420112 }
UVî‘çÜ302 : { 0.544273, -0.463116 }
UVî‘çÜ303 : { 0.588415, -0.336435 }
UVî‘çÜ304 : { 0.615552, -0.373568 }
UVî‘çÜ305 : { 0.544273, -0.463116 }
UVî‘çÜ306 : { 0.551465, -0.312513 }
UVî‘çÜ307 : { 0.588415, -0.336435 }
UVî‘çÜ308 : { 0.544273, -0.463116 }
UVî‘çÜ309 : { 0.508739, -0.30374 }
UVî‘çÜ310 : { 0.551465, -0.312513 }
UVî‘çÜ311 : { 0.544273, -0.463116 }
UVî‘çÜ312 : { 0.466241, -0.311406 }
UVî‘çÜ313 : { 0.508739, -0.30374 }
UVî‘çÜ314 : { 0.544273, -0.463116 }
UVî‘çÜ315 : { 0.377494, -0.709489 }
UVî‘çÜ316 : { 0.409164, -0.731292 }
UVî‘çÜ317 : { 0.369497, -0.798841 }
UVî‘çÜ318 : { 0.451917, -0.735692 }
UVî‘çÜ319 : { 0.510922, -0.748902 }
UVî‘çÜ320 : { 0.495763, -0.81862 }
UVî‘çÜ321 : { 0.578934, -0.738555 }
UVî‘çÜ322 : { 0.612561, -0.734205 }
UVî‘çÜ323 : { 0.620136, -0.796643 }
UVî‘çÜ324 : { 0.409885, -0.371996 }
UVî‘çÜ325 : { 0.290741, -0.297861 }
UVî‘çÜ326 : { 0.332845, -0.234114 }
UVî‘çÜ327 : { 0.409885, -0.371996 }
UVî‘çÜ328 : { 0.332845, -0.234114 }
UVî‘çÜ329 : { 0.431587, -0.33486 }
UVî‘çÜ330 : { 0.457998, 0.591692 }
UVî‘çÜ331 : { 0.447326, 0.571178 }
UVî‘çÜ332 : { 0.475479, 0.550296 }
UVî‘çÜ333 : { 0.457998, 0.591692 }
UVî‘çÜ334 : { 0.475479, 0.550296 }
UVî‘çÜ335 : { 0.483526, 0.566254 }
UVî‘çÜ336 : { 0.504707, 0.607902 }
UVî‘çÜ337 : { 0.491664, 0.605965 }
UVî‘çÜ338 : { 0.497216, 0.594092 }
UVî‘çÜ339 : { 0.504707, 0.607902 }
UVî‘çÜ340 : { 0.497216, 0.594092 }
UVî‘çÜ341 : { 0.507131, 0.595381 }
UVî‘çÜ342 : { 0.490851, -0.215599 }
UVî‘çÜ343 : { 0.48338, -0.179645 }
UVî‘çÜ344 : { 0.527451, -0.181496 }
UVî‘çÜ345 : { 0.490851, -0.215599 }
UVî‘çÜ346 : { 0.527451, -0.181496 }
UVî‘çÜ347 : { 0.528672, -0.217202 }
UVî‘çÜ348 : { 0.263444, -0.382602 }
UVî‘çÜ349 : { 0.290741, -0.297861 }
UVî‘çÜ350 : { 0.409885, -0.371996 }
UVî‘çÜ351 : { 0.263444, -0.382602 }
UVî‘çÜ352 : { 0.409885, -0.371996 }
UVî‘çÜ353 : { 0.396296, -0.418171 }
UVî‘çÜ354 : { 0.447326, 0.571178 }
UVî‘çÜ355 : { 0.437649, 0.545111 }
UVî‘çÜ356 : { 0.470752, 0.534464 }
UVî‘çÜ357 : { 0.447326, 0.571178 }
UVî‘çÜ358 : { 0.470752, 0.534464 }
UVî‘çÜ359 : { 0.475479, 0.550296 }
UVî‘çÜ360 : { 0.532915, 0.603048 }
UVî‘çÜ361 : { 0.518811, 0.605475 }
UVî‘çÜ362 : { 0.521196, 0.594695 }
UVî‘çÜ363 : { 0.532915, 0.603048 }
UVî‘çÜ364 : { 0.521196, 0.594695 }
UVî‘çÜ365 : { 0.52984, 0.594909 }
UVî‘çÜ366 : { 0.56659, -0.218878 }
UVî‘çÜ367 : { 0.571092, -0.192739 }
UVî‘çÜ368 : { 0.606445, -0.21023 }
UVî‘çÜ369 : { 0.56659, -0.218878 }
UVî‘çÜ370 : { 0.606445, -0.21023 }
UVî‘çÜ371 : { 0.603154, -0.226406 }
UVî‘çÜ372 : { 0.246713, -0.474719 }
UVî‘çÜ373 : { 0.263444, -0.382602 }
UVî‘çÜ374 : { 0.396296, -0.418171 }
UVî‘çÜ375 : { 0.246713, -0.474719 }
UVî‘çÜ376 : { 0.396296, -0.418171 }
UVî‘çÜ377 : { 0.388868, -0.469349 }
UVî‘çÜ378 : { 0.437649, 0.545111 }
UVî‘çÜ379 : { 0.43166, 0.516133 }
UVî‘çÜ380 : { 0.46792, 0.516847 }
UVî‘çÜ381 : { 0.437649, 0.545111 }
UVî‘çÜ382 : { 0.46792, 0.516847 }
UVî‘çÜ383 : { 0.470752, 0.534464 }
UVî‘çÜ384 : { 0.542864, 0.590717 }
UVî‘çÜ385 : { 0.555157, 0.589425 }
UVî‘çÜ386 : { 0.544036, 0.596237 }
UVî‘çÜ387 : { 0.588415, -0.336435 }
UVî‘çÜ388 : { 0.639911, -0.236342 }
UVî‘çÜ389 : { 0.684409, -0.303429 }
UVî‘çÜ390 : { 0.236307, -0.563646 }
UVî‘çÜ391 : { 0.246713, -0.474719 }
UVî‘çÜ392 : { 0.388868, -0.469349 }
UVî‘çÜ393 : { 0.236307, -0.563646 }
UVî‘çÜ394 : { 0.388868, -0.469349 }
UVî‘çÜ395 : { 0.390994, -0.518656 }
UVî‘çÜ396 : { 0.43166, 0.516133 }
UVî‘çÜ397 : { 0.429218, 0.488155 }
UVî‘çÜ398 : { 0.468451, 0.499307 }
UVî‘çÜ399 : { 0.43166, 0.516133 }
UVî‘çÜ400 : { 0.468451, 0.499307 }
UVî‘çÜ401 : { 0.46792, 0.516847 }
UVî‘çÜ402 : { 0.56877, 0.56804 }
UVî‘çÜ403 : { 0.555157, 0.589425 }
UVî‘çÜ404 : { 0.537354, 0.564775 }
UVî‘çÜ405 : { 0.56877, 0.56804 }
UVî‘çÜ406 : { 0.537354, 0.564775 }
UVî‘çÜ407 : { 0.544923, 0.548447 }
UVî‘çÜ408 : { 0.684409, -0.303429 }
UVî‘çÜ409 : { 0.716976, -0.386556 }
UVî‘çÜ410 : { 0.632514, -0.420112 }
UVî‘çÜ411 : { 0.684409, -0.303429 }
UVî‘çÜ412 : { 0.632514, -0.420112 }
UVî‘çÜ413 : { 0.615552, -0.373568 }
UVî‘çÜ414 : { 0.243786, -0.641078 }
UVî‘çÜ415 : { 0.236307, -0.563646 }
UVî‘çÜ416 : { 0.390994, -0.518656 }
UVî‘çÜ417 : { 0.243786, -0.641078 }
UVî‘çÜ418 : { 0.390994, -0.518656 }
UVî‘çÜ419 : { 0.392473, -0.569183 }
UVî‘çÜ420 : { 0.429218, 0.488155 }
UVî‘çÜ421 : { 0.430328, 0.46348 }
UVî‘çÜ422 : { 0.469381, 0.481258 }
UVî‘çÜ423 : { 0.429218, 0.488155 }
UVî‘çÜ424 : { 0.469381, 0.481258 }
UVî‘çÜ425 : { 0.468451, 0.499307 }
UVî‘çÜ426 : { 0.579288, 0.541246 }
UVî‘çÜ427 : { 0.56877, 0.56804 }
UVî‘çÜ428 : { 0.544923, 0.548447 }
UVî‘çÜ429 : { 0.579288, 0.541246 }
UVî‘çÜ430 : { 0.544923, 0.548447 }
UVî‘çÜ431 : { 0.550454, 0.532255 }
UVî‘çÜ432 : { 0.716976, -0.386556 }
UVî‘çÜ433 : { 0.73748, -0.474292 }
UVî‘çÜ434 : { 0.645299, -0.469791 }
UVî‘çÜ435 : { 0.716976, -0.386556 }
UVî‘çÜ436 : { 0.645299, -0.469791 }
UVî‘çÜ437 : { 0.632514, -0.420112 }
UVî‘çÜ438 : { 0.586727, 0.512841 }
UVî‘çÜ439 : { 0.579288, 0.541246 }
UVî‘çÜ440 : { 0.550454, 0.532255 }
UVî‘çÜ441 : { 0.586727, 0.512841 }
UVî‘çÜ442 : { 0.550454, 0.532255 }
UVî‘çÜ443 : { 0.555282, 0.514439 }
UVî‘çÜ444 : { 0.73748, -0.474292 }
UVî‘çÜ445 : { 0.747956, -0.558008 }
UVî‘çÜ446 : { 0.646132, -0.517319 }
UVî‘çÜ447 : { 0.73748, -0.474292 }
UVî‘çÜ448 : { 0.646132, -0.517319 }
UVî‘çÜ449 : { 0.645299, -0.469791 }
UVî‘çÜ450 : { 0.590516, 0.485446 }
UVî‘çÜ451 : { 0.586727, 0.512841 }
UVî‘çÜ452 : { 0.555282, 0.514439 }
UVî‘çÜ453 : { 0.590516, 0.485446 }
UVî‘çÜ454 : { 0.555282, 0.514439 }
UVî‘çÜ455 : { 0.556509, 0.497187 }
UVî‘çÜ456 : { 0.649286, -0.709744 }
UVî‘çÜ457 : { 0.685985, -0.679289 }
UVî‘çÜ458 : { 0.711961, -0.722275 }
UVî‘çÜ459 : { 0.430328, 0.46348 }
UVî‘çÜ460 : { 0.450269, 0.452584 }
UVî‘çÜ461 : { 0.469381, 0.481258 }
UVî‘çÜ462 : { 0.650284, -0.566517 }
UVî‘çÜ463 : { 0.646132, -0.517319 }
UVî‘çÜ464 : { 0.747956, -0.558008 }
UVî‘çÜ465 : { 0.431587, -0.33486 }
UVî‘çÜ466 : { 0.466241, -0.311406 }
UVî‘çÜ467 : { 0.544273, -0.463116 }
UVî‘çÜ468 : { 0.409885, -0.371996 }
UVî‘çÜ469 : { 0.431587, -0.33486 }
UVî‘çÜ470 : { 0.544273, -0.463116 }
UVî‘çÜ471 : { 0.375796, -0.225294 }
UVî‘çÜ472 : { 0.417844, -0.219858 }
UVî‘çÜ473 : { 0.466241, -0.311406 }
UVî‘çÜ474 : { 0.454298, -0.217853 }
UVî‘çÜ475 : { 0.490851, -0.215599 }
UVî‘çÜ476 : { 0.508739, -0.30374 }
UVî‘çÜ477 : { 0.528672, -0.217202 }
UVî‘çÜ478 : { 0.56659, -0.218878 }
UVî‘çÜ479 : { 0.551465, -0.312513 }
UVî‘çÜ480 : { 0.334521, -0.685133 }
UVî‘çÜ481 : { 0.279691, -0.717852 }
UVî‘çÜ482 : { 0.258621, -0.68201 }
UVî‘çÜ483 : { 0.334521, -0.685133 }
UVî‘çÜ484 : { 0.258621, -0.68201 }
UVî‘çÜ485 : { 0.322952, -0.654652 }
UVî‘çÜ486 : { 0.450269, 0.452584 }
UVî‘çÜ487 : { 0.430328, 0.46348 }
UVî‘çÜ488 : { 0.437373, 0.44394 }
UVî‘çÜ489 : { 0.603154, -0.226406 }
UVî‘çÜ490 : { 0.639911, -0.236342 }
UVî‘çÜ491 : { 0.588415, -0.336435 }
UVî‘çÜ492 : { 0.466241, -0.311406 }
UVî‘çÜ493 : { 0.417844, -0.219858 }
UVî‘çÜ494 : { 0.454298, -0.217853 }
UVî‘çÜ495 : { 0.454298, -0.217853 }
UVî‘çÜ496 : { 0.508739, -0.30374 }
UVî‘çÜ497 : { 0.466241, -0.311406 }
UVî‘çÜ498 : { 0.431587, -0.33486 }
UVî‘çÜ499 : { 0.332845, -0.234114 }
UVî‘çÜ500 : { 0.375796, -0.225294 }
UVî‘çÜ501 : { 0.375796, -0.225294 }
UVî‘çÜ502 : { 0.466241, -0.311406 }
UVî‘çÜ503 : { 0.431587, -0.33486 }
UVî‘çÜ504 : { 0.542864, 0.590717 }
UVî‘çÜ505 : { 0.524358, 0.580399 }
UVî‘çÜ506 : { 0.537354, 0.564775 }
UVî‘çÜ507 : { 0.542864, 0.590717 }
UVî‘çÜ508 : { 0.52984, 0.594909 }
UVî‘çÜ509 : { 0.524358, 0.580399 }
UVî‘çÜ510 : { 0.417844, -0.219858 }
UVî‘çÜ511 : { 0.399837, -0.192053 }
UVî‘çÜ512 : { 0.441699, -0.181283 }
UVî‘çÜ513 : { 0.417844, -0.219858 }
UVî‘çÜ514 : { 0.441699, -0.181283 }
UVî‘çÜ515 : { 0.454298, -0.217853 }
