
[MeshData]

UVêî : 162

UVî‘çÜ0 : { 0.400306, 0.963512 }
UVî‘çÜ69 : { 0.60013, 0.853665 }
UVî‘çÜ70 : { 0.600808, 0.963512 }
UVî‘çÜ71 : { 0.575948, 0.963512 }
UVî‘çÜ72 : { 0.575948, 0.963512 }
UVî‘çÜ73 : { 0.551087, 0.963512 }
UVî‘çÜ74 : { 0.545415, 0.853665 }
UVî‘çÜ75 : { 0.69489, 0.853665 }
UVî‘çÜ76 : { 0.67539, 0.963512 }
UVî‘çÜ77 : { 0.656452, 0.963512 }
UVî‘çÜ78 : { 0.675112, 0.853665 }
UVî‘çÜ79 : { 0.656452, 0.963512 }
UVî‘çÜ80 : { 0.638099, 0.963512 }
UVî‘çÜ81 : { 0.400306, 0.963512 }
UVî‘çÜ82 : { 0.346846, 0.853665 }
UVî‘çÜ83 : { 0.37932, 0.963512 }
UVî‘çÜ84 : { 0.717939, 0.853665 }
UVî‘çÜ85 : { 0.67539, 0.963512 }
UVî‘çÜ86 : { 0.699761, 0.963512 }
UVî‘çÜ87 : { 0.51767, 0.963512 }
UVî‘çÜ88 : { 0.481762, 0.853665 }
UVî‘çÜ89 : { 0.484253, 0.963512 }
UVî‘çÜ90 : { 0.69489, 0.853665 }
UVî‘çÜ91 : { 0.67539, 0.963512 }
UVî‘çÜ92 : { 0.717939, 0.853665 }
UVî‘çÜ93 : { 0.654438, 0.853665 }
UVî‘çÜ94 : { 0.638099, 0.963512 }
UVî‘çÜ95 : { 0.675112, 0.853665 }
UVî‘çÜ96 : { 0.60013, 0.853665 }
UVî‘çÜ97 : { 0.619454, 0.963512 }
UVî‘çÜ98 : { 0.654438, 0.853665 }
UVî‘çÜ99 : { 0.545415, 0.853665 }
UVî‘çÜ100 : { 0.575948, 0.963512 }
UVî‘çÜ101 : { 0.60013, 0.853665 }
UVî‘çÜ102 : { 0.463267, 0.963512 }
UVî‘çÜ103 : { 0.429749, 0.853665 }
UVî‘çÜ104 : { 0.44228, 0.963512 }
UVî‘çÜ105 : { 0.421293, 0.963512 }
UVî‘çÜ106 : { 0.391187, 0.853665 }
UVî‘çÜ107 : { 0.400306, 0.963512 }
UVî‘çÜ108 : { 0.37932, 0.963512 }
UVî‘çÜ109 : { 0.346846, 0.853665 }
UVî‘çÜ110 : { 0.358333, 0.963512 }
UVî‘çÜ111 : { 0.358333, 0.963512 }
UVî‘çÜ112 : { 0.319841, 0.853665 }
UVî‘çÜ113 : { 0.313627, 0.963512 }
UVî‘çÜ114 : { 0.319841, 0.853665 }
UVî‘çÜ115 : { 0.358333, 0.963512 }
UVî‘çÜ116 : { 0.346846, 0.853665 }
UVî‘çÜ117 : { 0.346846, 0.853665 }
UVî‘çÜ118 : { 0.400306, 0.963512 }
UVî‘çÜ119 : { 0.391187, 0.853665 }
UVî‘çÜ120 : { 0.391187, 0.853665 }
UVî‘çÜ121 : { 0.421293, 0.963512 }
UVî‘çÜ122 : { 0.429749, 0.853665 }
UVî‘çÜ123 : { 0.429749, 0.853665 }
UVî‘çÜ124 : { 0.421293, 0.963512 }
UVî‘çÜ125 : { 0.44228, 0.963512 }
UVî‘çÜ126 : { 0.429749, 0.853665 }
UVî‘çÜ127 : { 0.463267, 0.963512 }
UVî‘çÜ128 : { 0.481762, 0.853665 }
UVî‘çÜ129 : { 0.481762, 0.853665 }
UVî‘çÜ130 : { 0.463267, 0.963512 }
UVî‘çÜ131 : { 0.484253, 0.963512 }
UVî‘çÜ132 : { 0.481762, 0.853665 }
UVî‘çÜ133 : { 0.51767, 0.963512 }
UVî‘çÜ134 : { 0.545415, 0.853665 }
UVî‘çÜ135 : { 0.545415, 0.853665 }
UVî‘çÜ136 : { 0.51767, 0.963512 }
UVî‘çÜ137 : { 0.551087, 0.963512 }
UVî‘çÜ138 : { 0.675112, 0.853665 }
UVî‘çÜ139 : { 0.656452, 0.963512 }
UVî‘çÜ140 : { 0.69489, 0.853665 }
UVî‘çÜ141 : { 0.717939, 0.853665 }
UVî‘çÜ142 : { 0.699761, 0.963512 }
UVî‘çÜ143 : { 0.724133, 0.963512 }
UVî‘çÜ144 : { 0.654438, 0.853665 }
UVî‘çÜ145 : { 0.619454, 0.963512 }
UVî‘çÜ146 : { 0.638099, 0.963512 }
UVî‘çÜ147 : { 0.619454, 0.963512 }
UVî‘çÜ148 : { 0.60013, 0.853665 }
UVî‘çÜ149 : { 0.600808, 0.963512 }
UVî‘çÜ150 : { 0.60013, 0.853665 }
UVî‘çÜ151 : { 0.575948, 0.963512 }
UVî‘çÜ152 : { 0.600808, 0.963512 }
UVî‘çÜ153 : { 0.575948, 0.963512 }
UVî‘çÜ154 : { 0.545415, 0.853665 }
UVî‘çÜ155 : { 0.551087, 0.963512 }
UVî‘çÜ156 : { 0.69489, 0.853665 }
UVî‘çÜ157 : { 0.656452, 0.963512 }
UVî‘çÜ158 : { 0.67539, 0.963512 }
UVî‘çÜ159 : { 0.675112, 0.853665 }
UVî‘çÜ160 : { 0.638099, 0.963512 }
UVî‘çÜ161 : { 0.656452, 0.963512 }
