
[MeshData]

UVêî : 1224

UVî‘çÜ0 : { 0.910298, 0.0932107 }
UVî‘çÜ129 : { 0.924408, 0.199447 }
UVî‘çÜ130 : { 0.927194, 0.222296 }
UVî‘çÜ131 : { 0.927638, 0.198475 }
UVî‘çÜ132 : { 0.927638, 0.198475 }
UVî‘çÜ133 : { 0.936659, 0.222113 }
UVî‘çÜ134 : { 0.930868, 0.197502 }
UVî‘çÜ135 : { 0.936659, 0.222113 }
UVî‘çÜ136 : { 0.946225, 0.211498 }
UVî‘çÜ137 : { 0.934099, 0.19653 }
UVî‘çÜ138 : { 0.94379, 0.193612 }
UVî‘çÜ139 : { 0.946225, 0.211498 }
UVî‘çÜ140 : { 0.950454, 0.193206 }
UVî‘çÜ141 : { 0.95045, 0.249829 }
UVî‘çÜ142 : { 0.948671, 0.229257 }
UVî‘çÜ143 : { 0.946998, 0.248854 }
UVî‘çÜ144 : { 0.936659, 0.222113 }
UVî‘çÜ145 : { 0.948671, 0.229257 }
UVî‘çÜ146 : { 0.947641, 0.221901 }
UVî‘çÜ147 : { 0.946998, 0.248854 }
UVî‘çÜ148 : { 0.948671, 0.229257 }
UVî‘çÜ149 : { 0.943546, 0.247879 }
UVî‘çÜ150 : { 0.940094, 0.246904 }
UVî‘çÜ151 : { 0.936659, 0.222113 }
UVî‘çÜ152 : { 0.936642, 0.245928 }
UVî‘çÜ153 : { 0.936642, 0.245928 }
UVî‘çÜ154 : { 0.936659, 0.222113 }
UVî‘çÜ155 : { 0.933191, 0.244953 }
UVî‘çÜ156 : { 0.929739, 0.243978 }
UVî‘çÜ157 : { 0.933191, 0.244953 }
UVî‘çÜ158 : { 0.927194, 0.222296 }
UVî‘çÜ159 : { 0.916985, 0.221248 }
UVî‘çÜ160 : { 0.926457, 0.243617 }
UVî‘çÜ161 : { 0.927194, 0.222296 }
UVî‘çÜ162 : { 0.929739, 0.243978 }
UVî‘çÜ163 : { 0.927194, 0.222296 }
UVî‘çÜ164 : { 0.926457, 0.243617 }
UVî‘çÜ165 : { 0.926457, 0.243617 }
UVî‘çÜ166 : { 0.916985, 0.221248 }
UVî‘çÜ167 : { 0.923176, 0.243257 }
UVî‘çÜ168 : { 0.927194, 0.222296 }
UVî‘çÜ169 : { 0.92097, 0.20064 }
UVî‘çÜ170 : { 0.916985, 0.221248 }
UVî‘çÜ171 : { 0.943546, 0.247879 }
UVî‘çÜ172 : { 0.936659, 0.222113 }
UVî‘çÜ173 : { 0.940094, 0.246904 }
UVî‘çÜ174 : { 0.930868, 0.197502 }
UVî‘çÜ175 : { 0.936659, 0.222113 }
UVî‘çÜ176 : { 0.934099, 0.19653 }
UVî‘çÜ177 : { 0.978561, 0.2535 }
UVî‘çÜ178 : { 0.982991, 0.232226 }
UVî‘çÜ179 : { 0.972939, 0.252766 }
UVî‘çÜ180 : { 0.967124, 0.22337 }
UVî‘çÜ181 : { 0.982991, 0.232226 }
UVî‘çÜ182 : { 0.986606, 0.224839 }
UVî‘çÜ183 : { 0.967317, 0.252032 }
UVî‘çÜ184 : { 0.972939, 0.252766 }
UVî‘çÜ185 : { 0.966431, 0.230854 }
UVî‘çÜ186 : { 0.967317, 0.252032 }
UVî‘çÜ187 : { 0.966431, 0.230854 }
UVî‘çÜ188 : { 0.961694, 0.251298 }
UVî‘çÜ189 : { 0.961694, 0.251298 }
UVî‘çÜ190 : { 0.966431, 0.230854 }
UVî‘çÜ191 : { 0.956072, 0.250563 }
UVî‘çÜ192 : { 0.95045, 0.249829 }
UVî‘çÜ193 : { 0.956072, 0.250563 }
UVî‘çÜ194 : { 0.948671, 0.229257 }
UVî‘çÜ195 : { 0.967124, 0.22337 }
UVî‘çÜ196 : { 0.96467, 0.212053 }
UVî‘çÜ197 : { 0.947641, 0.221901 }
UVî‘çÜ198 : { 0.950454, 0.193206 }
UVî‘çÜ199 : { 0.946225, 0.211498 }
UVî‘çÜ200 : { 0.96467, 0.212053 }
UVî‘çÜ201 : { 0.96467, 0.212053 }
UVî‘çÜ202 : { 0.963783, 0.192393 }
UVî‘çÜ203 : { 0.957119, 0.192799 }
UVî‘çÜ204 : { 0.986606, 0.224839 }
UVî‘çÜ205 : { 0.980664, 0.212758 }
UVî‘çÜ206 : { 0.967124, 0.22337 }
UVî‘çÜ207 : { 0.96467, 0.212053 }
UVî‘çÜ208 : { 0.970447, 0.191986 }
UVî‘çÜ209 : { 0.963783, 0.192393 }
UVî‘çÜ210 : { 0.980664, 0.212758 }
UVî‘çÜ211 : { 0.985565, 0.212459 }
UVî‘çÜ212 : { 0.977112, 0.19158 }
UVî‘çÜ213 : { 0.947641, 0.221901 }
UVî‘çÜ214 : { 0.966431, 0.230854 }
UVî‘çÜ215 : { 0.967124, 0.22337 }
UVî‘çÜ216 : { 0.970447, 0.191986 }
UVî‘çÜ217 : { 0.96467, 0.212053 }
UVî‘çÜ218 : { 0.980664, 0.212758 }
UVî‘çÜ219 : { 0.946004, 0.175422 }
UVî‘çÜ220 : { 0.948361, 0.147134 }
UVî‘çÜ221 : { 0.910298, 0.156866 }
UVî‘çÜ222 : { 0.950718, 0.118846 }
UVî‘çÜ223 : { 0.910298, 0.136575 }
UVî‘çÜ224 : { 0.948361, 0.147134 }
UVî‘çÜ225 : { 0.916985, 0.221248 }
UVî‘çÜ226 : { 0.906776, 0.220199 }
UVî‘çÜ227 : { 0.916613, 0.242536 }
UVî‘çÜ228 : { 0.947641, 0.221901 }
UVî‘çÜ229 : { 0.946225, 0.211498 }
UVî‘çÜ230 : { 0.936659, 0.222113 }
UVî‘çÜ231 : { 0.982991, 0.232226 }
UVî‘çÜ232 : { 0.978561, 0.2535 }
UVî‘çÜ233 : { 0.984183, 0.254234 }
UVî‘çÜ234 : { 0.984183, 0.254234 }
UVî‘çÜ235 : { 0.985965, 0.232614 }
UVî‘çÜ236 : { 0.982991, 0.232226 }
UVî‘çÜ237 : { 0.927194, 0.222296 }
UVî‘çÜ238 : { 0.933191, 0.244953 }
UVî‘çÜ239 : { 0.936659, 0.222113 }
UVî‘çÜ240 : { 0.903784, 0.206604 }
UVî‘çÜ241 : { 0.906776, 0.220199 }
UVî‘çÜ242 : { 0.907221, 0.205411 }
UVî‘çÜ243 : { 0.937329, 0.195557 }
UVî‘çÜ244 : { 0.934099, 0.19653 }
UVî‘çÜ245 : { 0.946225, 0.211498 }
UVî‘çÜ246 : { 0.910051, 0.241814 }
UVî‘çÜ247 : { 0.913332, 0.242175 }
UVî‘çÜ248 : { 0.906776, 0.220199 }
UVî‘çÜ249 : { 0.947985, 0.0573632 }
UVî‘çÜ250 : { 0.910298, 0.0780178 }
UVî‘çÜ251 : { 0.949352, 0.0881044 }
UVî‘çÜ252 : { 0.910298, 0.10096 }
UVî‘çÜ253 : { 0.950718, 0.118846 }
UVî‘çÜ254 : { 0.910298, 0.0932107 }
UVî‘çÜ255 : { 0.910298, 0.0780178 }
UVî‘çÜ256 : { 0.947985, 0.0573632 }
UVî‘çÜ257 : { 0.910298, 0.0686132 }
UVî‘çÜ258 : { 0.910298, 0.108136 }
UVî‘çÜ259 : { 0.950718, 0.118846 }
UVî‘çÜ260 : { 0.910298, 0.10096 }
UVî‘çÜ261 : { 0.947985, 0.0573632 }
UVî‘çÜ262 : { 0.910298, 0.0515512 }
UVî‘çÜ263 : { 0.910298, 0.0686132 }
UVî‘çÜ264 : { 0.983166, 0.0975007 }
UVî‘çÜ265 : { 0.950718, 0.118846 }
UVî‘çÜ266 : { 0.983166, 0.107392 }
UVî‘çÜ267 : { 0.983166, 0.071335 }
UVî‘çÜ268 : { 0.947985, 0.0573632 }
UVî‘çÜ269 : { 0.983166, 0.0792098 }
UVî‘çÜ270 : { 0.950718, 0.118846 }
UVî‘çÜ271 : { 0.910298, 0.108136 }
UVî‘çÜ272 : { 0.910298, 0.118261 }
UVî‘çÜ273 : { 0.910298, 0.0515512 }
UVî‘çÜ274 : { 0.947985, 0.0573632 }
UVî‘çÜ275 : { 0.910298, 0.0435078 }
UVî‘çÜ276 : { 0.983166, 0.107392 }
UVî‘çÜ277 : { 0.950718, 0.118846 }
UVî‘çÜ278 : { 0.983166, 0.116488 }
UVî‘çÜ279 : { 0.947985, 0.0573632 }
UVî‘çÜ280 : { 0.983166, 0.071335 }
UVî‘çÜ281 : { 0.983166, 0.062902 }
UVî‘çÜ282 : { 0.910298, 0.126315 }
UVî‘çÜ283 : { 0.950718, 0.118846 }
UVî‘çÜ284 : { 0.910298, 0.118261 }
UVî‘çÜ285 : { 0.910298, 0.0435078 }
UVî‘çÜ286 : { 0.947985, 0.0573632 }
UVî‘çÜ287 : { 0.910298, 0.0336773 }
UVî‘çÜ288 : { 0.950718, 0.118846 }
UVî‘çÜ289 : { 0.983166, 0.126009 }
UVî‘çÜ290 : { 0.983166, 0.116488 }
UVî‘çÜ291 : { 0.910298, 0.136575 }
UVî‘çÜ292 : { 0.950718, 0.118846 }
UVî‘çÜ293 : { 0.910298, 0.126315 }
UVî‘çÜ294 : { 0.910298, 0.0336773 }
UVî‘çÜ295 : { 0.947985, 0.0573632 }
UVî‘çÜ296 : { 0.946199, 0.0213661 }
UVî‘çÜ297 : { 0.983166, 0.126009 }
UVî‘çÜ298 : { 0.950718, 0.118846 }
UVî‘çÜ299 : { 0.983166, 0.135465 }
UVî‘çÜ300 : { 0.947985, 0.0573632 }
UVî‘çÜ301 : { 0.983166, 0.0366236 }
UVî‘çÜ302 : { 0.946199, 0.0213661 }
UVî‘çÜ303 : { 0.910298, 0.0336773 }
UVî‘çÜ304 : { 0.946199, 0.0213661 }
UVî‘çÜ305 : { 0.910298, 0.0174626 }
UVî‘çÜ306 : { 0.983166, 0.0366236 }
UVî‘çÜ307 : { 0.947985, 0.0573632 }
UVî‘çÜ308 : { 0.983166, 0.0453962 }
UVî‘çÜ309 : { 0.983166, 0.0453962 }
UVî‘çÜ310 : { 0.947985, 0.0573632 }
UVî‘çÜ311 : { 0.983166, 0.0628916 }
UVî‘çÜ312 : { 0.946004, 0.175422 }
UVî‘çÜ313 : { 0.910298, 0.156866 }
UVî‘çÜ314 : { 0.910298, 0.167057 }
UVî‘çÜ315 : { 0.983166, 0.154521 }
UVî‘çÜ316 : { 0.946004, 0.175422 }
UVî‘çÜ317 : { 0.983166, 0.164235 }
UVî‘çÜ318 : { 0.946004, 0.175422 }
UVî‘çÜ319 : { 0.910298, 0.167057 }
UVî‘çÜ320 : { 0.910298, 0.175422 }
UVî‘çÜ321 : { 0.983166, 0.164235 }
UVî‘çÜ322 : { 0.946004, 0.175422 }
UVî‘çÜ323 : { 0.983166, 0.175422 }
UVî‘çÜ324 : { 0.983166, 0.164235 }
UVî‘çÜ325 : { 0.946004, 0.175422 }
UVî‘çÜ326 : { 0.983166, 0.175422 }
UVî‘çÜ327 : { 0.946004, 0.175422 }
UVî‘çÜ328 : { 0.910298, 0.167057 }
UVî‘çÜ329 : { 0.910298, 0.175422 }
UVî‘çÜ330 : { 0.983166, 0.154521 }
UVî‘çÜ331 : { 0.946004, 0.175422 }
UVî‘çÜ332 : { 0.983166, 0.164235 }
UVî‘çÜ333 : { 0.946004, 0.175422 }
UVî‘çÜ334 : { 0.910298, 0.156866 }
UVî‘çÜ335 : { 0.910298, 0.167057 }
UVî‘çÜ336 : { 0.983166, 0.144793 }
UVî‘çÜ337 : { 0.948361, 0.147134 }
UVî‘çÜ338 : { 0.983166, 0.154521 }
UVî‘çÜ339 : { 0.983166, 0.0453962 }
UVî‘çÜ340 : { 0.947985, 0.0573632 }
UVî‘çÜ341 : { 0.983166, 0.0628916 }
UVî‘çÜ342 : { 0.983166, 0.0366236 }
UVî‘çÜ343 : { 0.947985, 0.0573632 }
UVî‘çÜ344 : { 0.983166, 0.0453962 }
UVî‘çÜ345 : { 0.948361, 0.147134 }
UVî‘çÜ346 : { 0.983166, 0.135465 }
UVî‘çÜ347 : { 0.950718, 0.118846 }
UVî‘çÜ348 : { 0.910298, 0.0336773 }
UVî‘çÜ349 : { 0.946199, 0.0213661 }
UVî‘çÜ350 : { 0.910298, 0.0174626 }
UVî‘çÜ351 : { 0.947985, 0.0573632 }
UVî‘çÜ352 : { 0.983166, 0.0366236 }
UVî‘çÜ353 : { 0.946199, 0.0213661 }
UVî‘çÜ354 : { 0.983166, 0.126009 }
UVî‘çÜ355 : { 0.950718, 0.118846 }
UVî‘çÜ356 : { 0.983166, 0.135465 }
UVî‘çÜ357 : { 0.910298, 0.0336773 }
UVî‘çÜ358 : { 0.947985, 0.0573632 }
UVî‘çÜ359 : { 0.946199, 0.0213661 }
UVî‘çÜ360 : { 0.910298, 0.136575 }
UVî‘çÜ361 : { 0.950718, 0.118846 }
UVî‘çÜ362 : { 0.910298, 0.126315 }
UVî‘çÜ363 : { 0.950718, 0.118846 }
UVî‘çÜ364 : { 0.983166, 0.126009 }
UVî‘çÜ365 : { 0.983166, 0.116488 }
UVî‘çÜ366 : { 0.910298, 0.0435078 }
UVî‘çÜ367 : { 0.947985, 0.0573632 }
UVî‘çÜ368 : { 0.910298, 0.0336773 }
UVî‘çÜ369 : { 0.910298, 0.126315 }
UVî‘çÜ370 : { 0.950718, 0.118846 }
UVî‘çÜ371 : { 0.910298, 0.118261 }
UVî‘çÜ372 : { 0.947985, 0.0573632 }
UVî‘çÜ373 : { 0.983166, 0.071335 }
UVî‘çÜ374 : { 0.983166, 0.062902 }
UVî‘çÜ375 : { 0.983166, 0.107392 }
UVî‘çÜ376 : { 0.950718, 0.118846 }
UVî‘çÜ377 : { 0.983166, 0.116488 }
UVî‘çÜ378 : { 0.910298, 0.0515512 }
UVî‘çÜ379 : { 0.947985, 0.0573632 }
UVî‘çÜ380 : { 0.910298, 0.0435078 }
UVî‘çÜ381 : { 0.950718, 0.118846 }
UVî‘çÜ382 : { 0.910298, 0.108136 }
UVî‘çÜ383 : { 0.910298, 0.118261 }
UVî‘çÜ384 : { 0.983166, 0.071335 }
UVî‘çÜ385 : { 0.947985, 0.0573632 }
UVî‘çÜ386 : { 0.983166, 0.0792098 }
UVî‘çÜ387 : { 0.983166, 0.0975007 }
UVî‘çÜ388 : { 0.950718, 0.118846 }
UVî‘çÜ389 : { 0.983166, 0.107392 }
UVî‘çÜ390 : { 0.947985, 0.0573632 }
UVî‘çÜ391 : { 0.910298, 0.0515512 }
UVî‘çÜ392 : { 0.910298, 0.0686132 }
UVî‘çÜ393 : { 0.910298, 0.108136 }
UVî‘çÜ394 : { 0.950718, 0.118846 }
UVî‘çÜ395 : { 0.910298, 0.10096 }
UVî‘çÜ396 : { 0.910298, 0.0780178 }
UVî‘çÜ397 : { 0.947985, 0.0573632 }
UVî‘çÜ398 : { 0.910298, 0.0686132 }
UVî‘çÜ399 : { 0.910298, 0.10096 }
UVî‘çÜ400 : { 0.950718, 0.118846 }
UVî‘çÜ401 : { 0.910298, 0.0932107 }
UVî‘çÜ402 : { 0.947985, 0.0573632 }
UVî‘çÜ403 : { 0.910298, 0.0780178 }
UVî‘çÜ404 : { 0.949352, 0.0881044 }
UVî‘çÜ405 : { 0.910051, 0.241814 }
UVî‘çÜ406 : { 0.913332, 0.242175 }
UVî‘çÜ407 : { 0.906776, 0.220199 }
UVî‘çÜ408 : { 0.916985, 0.221248 }
UVî‘çÜ409 : { 0.906776, 0.220199 }
UVî‘çÜ410 : { 0.916613, 0.242536 }
UVî‘çÜ411 : { 0.937329, 0.195557 }
UVî‘çÜ412 : { 0.934099, 0.19653 }
UVî‘çÜ413 : { 0.946225, 0.211498 }
UVî‘çÜ414 : { 0.903784, 0.206604 }
UVî‘çÜ415 : { 0.906776, 0.220199 }
UVî‘çÜ416 : { 0.907221, 0.205411 }
UVî‘çÜ417 : { 0.927194, 0.222296 }
UVî‘çÜ418 : { 0.933191, 0.244953 }
UVî‘çÜ419 : { 0.936659, 0.222113 }
UVî‘çÜ420 : { 0.984183, 0.254234 }
UVî‘çÜ421 : { 0.985965, 0.232614 }
UVî‘çÜ422 : { 0.982991, 0.232226 }
UVî‘çÜ423 : { 0.984183, 0.254234 }
UVî‘çÜ424 : { 0.982991, 0.232226 }
UVî‘çÜ425 : { 0.978561, 0.2535 }
UVî‘çÜ426 : { 0.947641, 0.221901 }
UVî‘çÜ427 : { 0.946225, 0.211498 }
UVî‘çÜ428 : { 0.936659, 0.222113 }
UVî‘çÜ429 : { 0.950718, 0.118846 }
UVî‘çÜ430 : { 0.949352, 0.0881044 }
UVî‘çÜ431 : { 0.910298, 0.0932107 }
UVî‘çÜ432 : { 0.970447, 0.191986 }
UVî‘çÜ433 : { 0.96467, 0.212053 }
UVî‘çÜ434 : { 0.980664, 0.212758 }
UVî‘çÜ435 : { 0.947641, 0.221901 }
UVî‘çÜ436 : { 0.966431, 0.230854 }
UVî‘çÜ437 : { 0.967124, 0.22337 }
UVî‘çÜ438 : { 0.980664, 0.212758 }
UVî‘çÜ439 : { 0.985565, 0.212459 }
UVî‘çÜ440 : { 0.977112, 0.19158 }
UVî‘çÜ441 : { 0.910298, 0.0843433 }
UVî‘çÜ442 : { 0.949352, 0.0881044 }
UVî‘çÜ443 : { 0.910298, 0.0932107 }
UVî‘çÜ444 : { 0.983166, 0.0975007 }
UVî‘çÜ445 : { 0.949352, 0.0881044 }
UVî‘çÜ446 : { 0.983166, 0.0894862 }
UVî‘çÜ447 : { 0.983166, 0.0894862 }
UVî‘çÜ448 : { 0.949352, 0.0881044 }
UVî‘çÜ449 : { 0.983166, 0.0792098 }
UVî‘çÜ450 : { 0.910298, 0.0843433 }
UVî‘çÜ451 : { 0.910298, 0.0780178 }
UVî‘çÜ452 : { 0.949352, 0.0881044 }
UVî‘çÜ453 : { 0.949352, 0.0881044 }
UVî‘çÜ454 : { 0.983166, 0.0975007 }
UVî‘çÜ455 : { 0.950718, 0.118846 }
UVî‘çÜ456 : { 0.983166, 0.0792098 }
UVî‘çÜ457 : { 0.949352, 0.0881044 }
UVî‘çÜ458 : { 0.947985, 0.0573632 }
UVî‘çÜ459 : { 0.967124, 0.22337 }
UVî‘çÜ460 : { 0.982991, 0.232226 }
UVî‘çÜ461 : { 0.966431, 0.230854 }
UVî‘çÜ462 : { 0.947641, 0.221901 }
UVî‘çÜ463 : { 0.966431, 0.230854 }
UVî‘çÜ464 : { 0.948671, 0.229257 }
UVî‘çÜ465 : { 0.96467, 0.212053 }
UVî‘çÜ466 : { 0.947641, 0.221901 }
UVî‘çÜ467 : { 0.946225, 0.211498 }
UVî‘çÜ468 : { 0.946225, 0.211498 }
UVî‘çÜ469 : { 0.937329, 0.195557 }
UVî‘çÜ470 : { 0.940559, 0.194585 }
UVî‘çÜ471 : { 0.985965, 0.232614 }
UVî‘çÜ472 : { 0.982991, 0.232226 }
UVî‘çÜ473 : { 0.986606, 0.224839 }
UVî‘çÜ474 : { 0.970447, 0.191986 }
UVî‘çÜ475 : { 0.977112, 0.19158 }
UVî‘çÜ476 : { 0.980664, 0.212758 }
UVî‘çÜ477 : { 0.948671, 0.229257 }
UVî‘çÜ478 : { 0.966431, 0.230854 }
UVî‘çÜ479 : { 0.956072, 0.250563 }
UVî‘çÜ480 : { 0.950454, 0.193206 }
UVî‘çÜ481 : { 0.957119, 0.192799 }
UVî‘çÜ482 : { 0.96467, 0.212053 }
UVî‘çÜ483 : { 0.936659, 0.222113 }
UVî‘çÜ484 : { 0.948671, 0.229257 }
UVî‘çÜ485 : { 0.943546, 0.247879 }
UVî‘çÜ486 : { 0.94379, 0.193612 }
UVî‘çÜ487 : { 0.946225, 0.211498 }
UVî‘çÜ488 : { 0.940559, 0.194585 }
UVî‘çÜ489 : { 0.980664, 0.212758 }
UVî‘çÜ490 : { 0.967124, 0.22337 }
UVî‘çÜ491 : { 0.96467, 0.212053 }
UVî‘çÜ492 : { 0.966431, 0.230854 }
UVî‘çÜ493 : { 0.982991, 0.232226 }
UVî‘çÜ494 : { 0.972939, 0.252766 }
UVî‘çÜ495 : { 0.985565, 0.212459 }
UVî‘çÜ496 : { 0.977112, 0.19158 }
UVî‘çÜ497 : { 0.983776, 0.191174 }
UVî‘çÜ498 : { 0.980664, 0.212758 }
UVî‘çÜ499 : { 0.985565, 0.212459 }
UVî‘çÜ500 : { 0.986606, 0.224839 }
UVî‘çÜ501 : { 0.916613, 0.242536 }
UVî‘çÜ502 : { 0.916985, 0.221248 }
UVî‘çÜ503 : { 0.919895, 0.242896 }
UVî‘çÜ504 : { 0.919895, 0.242896 }
UVî‘çÜ505 : { 0.916985, 0.221248 }
UVî‘çÜ506 : { 0.923176, 0.243257 }
UVî‘çÜ507 : { 0.913332, 0.242175 }
UVî‘çÜ508 : { 0.906776, 0.220199 }
UVî‘çÜ509 : { 0.916613, 0.242536 }
UVî‘çÜ510 : { 0.906776, 0.220199 }
UVî‘çÜ511 : { 0.907221, 0.205411 }
